"Type","AgeBucket","FirstName","State","Channel","Stage","Gender","LastName","ChannelOrder","AgeBucketOrder","StageOrder","Age"
"Promoter","36-50","Werner","Iowa","Call Center","Onboarding","Male","Abreheart",3,4,2,34
"Detractor","26-35","Boone","New York","App","Claims","Female","Ledley",2,3,3,33
"Passive","18-25","Martino","Kentucky","Call Center","Claims","NA","Helsby",3,2,3,21
"Detractor","26-35","Onfroi","Ohio","Call Center","Onboarding","NA","Ramelet",3,3,2,18
"Passive","18-25","Clayborne","Georgia","Website","Acquisition","Female","Storr",1,2,1,48
"Promoter","36-50","Boone","Connecticut","App","Renewal","Male","Conrath",2,4,5,49
"Promoter","36-50","Sammy","Massachusetts","Call Center","Routine Services","Male","Tussaine",3,4,4,29
"Detractor","18-25","Lettie","California","Email","Claims","NA","Cakebread",6,2,3,28
"Passive","26-35","Onfroi","Oregon","Website","Renewal","Female","Storr",1,3,5,22
"Detractor","26-35","Wells","California","Chat","Claims","NA","McGannon",5,3,3,20
"Promoter","36-50","Tammy","Pennsylvania","App","Acquisition","Male","Gillion",2,4,1,18
"Detractor","0-17","Esteban","Illinois","Chat","Onboarding","Female","Cowl",5,1,2,23
"Passive","NA","Noreen","Minnesota","App","Routine Services","NA","Ramelet",2,5,4,50
"Promoter","26-35","Martino","Oklahoma","Store","Claims","Female","Deamer",4,3,3,43
"Passive","18-25","Cassaundra","New Jersey","Call Center","Renewal","Male","Helsby",3,2,5,37
"Detractor","36-50","Crosby","Indiana","Call Center","Acquisition","NA","Conrath",3,4,1,18
"Promoter","26-35","Alfred","Mississippi","Website","Renewal","Male","Thuillier",1,3,5,33
"Detractor","18-25","Tammy","Maryland","Call Center","Onboarding","Female","Kunath",3,2,2,36
"Passive","26-35","Sascha","Colorado","App","Routine Services","Male","Naisbet",2,3,4,44
"Detractor","0-17","Corinna","Louisiana","App","Claims","NA","Waterstone",2,1,3,23
"Promoter","18-25","Claybourne","New York","Chat","Onboarding","Female","Benz",5,2,2,32
"Passive","36-50","Clayborne","California","Call Center","Renewal","NA","Cronchey",3,4,5,23
"Detractor","26-35","Oralia","Wisconsin","Website","Acquisition","Male","Chatwin",1,3,1,46
"Promoter","18-25","Rubetta","Texas","Website","Claims","Female","McIlherran",1,2,3,30
"Detractor","18-25","Naoma","Florida","App","Renewal","Male","Raynard",2,2,5,21
"Passive","36-50","Amelina","California","Website","Routine Services","NA","Vose",1,4,4,25
"Promoter","NA","Gabriela","Florida","App","Claims","Female","Mingaud",2,5,3,35
"Detractor","26-35","Alyson","North Carolina","Call Center","Acquisition","NA","Ferrierio",3,3,1,33
"Passive","36-50","Taryn","California","Email","Onboarding","Female","Swatten",6,4,2,18
"Detractor","0-17","Germana","Florida","Chat","Claims","Male","Gillion",5,1,3,24
"Passive","18-25","Brynna","Arkansas","Call Center","Routine Services","Male","Ducker",3,2,4,29
"Promoter","26-35","Carlyn","Illinois","App","Renewal","NA","Mitchenson",2,3,5,42
"Detractor","36-50","Charleen","District of Columbia","Website","Claims","Female","Kunath",1,4,3,26
"Passive","26-35","Cathryn","Missouri","Store","Renewal","NA","Swatten",4,3,5,35
"Detractor","18-25","Lettie","Nebraska","Website","Claims","Male","Ledley",1,2,3,22
"Promoter","26-35","Clair","Texas","Call Center","Acquisition","Female","Fetherstone",3,3,1,13
"Passive","18-25","Corinna","Utah","Call Center","Onboarding","Male","Bleibaum",3,2,2,38
"Detractor","36-50","Farlay","Arizona","Website","Onboarding","NA","Riolfi",1,4,2,23
"Promoter","26-35","Elke","Virginia","Chat","Renewal","Female","Royce",5,3,5,20
"Detractor","NA","Alessandro","Alabama","Call Center","Acquisition","Male","Chatwin",3,5,1,27
"Promoter","36-50","Tammy","Pennsylvania","Website","Claims","Female","Pearle",1,4,3,49
"Passive","26-35","Roxi","Ohio","App","Routine Services","NA","Raper",2,3,4,33
"Detractor","0-17","Cosetta","Texas","App","Onboarding","NA","Adao",2,1,2,26
"Promoter","18-25","Ellene","Florida","Website","Renewal","Male","Burland",1,2,5,19
"Passive","26-35","Angy","California","App","Routine Services","Female","Ferron",2,3,4,47
"Detractor","36-50","Windham","California","App","Acquisition","Male","Bettlestone",2,4,1,30
"Passive","18-25","Cass","Florida","Call Center","Claims","Female","Dobey",3,2,3,20
"Promoter","18-25","Ernestus","Michigan","Website","Onboarding","NA","Conrath",1,2,2,28
"Detractor","18-25","Orin","Georgia","Call Center","Claims","NA","Shuard",3,2,3,32
"Passive","26-35","Werner","Kansas","App","Claims","Male","O'Dowgaine",2,3,3,34
"Promoter","0-17","Connie","California","Email","Renewal","Female","Hooks",6,1,5,25
"Detractor","26-35","Martguerita","Tennessee","Call Center","Routine Services","Male","Royce",3,3,4,24
"Passive","18-25","Tammy","New York","Website","Renewal","NA","Abreheart",1,2,5,10
"Promoter","NA","Windham","New York","Store","Acquisition","Female","Fasham",4,5,1,50
"Detractor","26-35","Cathryn","Washington","Call Center","Claims","Male","Reynish",3,3,3,45
"Detractor","18-25","Raffaello","Colorado","App","Onboarding","Female","Criag",2,2,2,39
"Promoter","36-50","Goddart","South Carolina","Chat","Claims","NA","Ferrierio",5,4,3,10
"Passive","36-50","Christophorus","Florida","Website","Acquisition","NA","Darke",1,4,1,18
"Detractor","26-35","Hortense","California","Chat","Routine Services","Male","Ramelet",5,3,4,41
"Passive","0-17","Monica","Ohio","App","Renewal","Female","Bamborough",2,1,5,40
"Promoter","18-25","Welby","Texas","Website","Claims","Male","Lumm",1,2,3,24
"Detractor","26-35","Flory","Texas","App","Renewal","NA","Kunath",2,3,5,31
"Passive","36-50","Cass","Virginia","App","Onboarding","Female","Waterstone",2,4,2,19
"Promoter","36-50","Claybourne","Louisiana","Call Center","Acquisition","NA","Aldcorne",3,4,1,30
"Detractor","26-35","Cathleen","Missouri","Call Center","Routine Services","Female","Cronchey",3,3,4,44
"Detractor","18-25","Charleen","California","Call Center","Onboarding","Male","Dobey",3,2,2,22
"Promoter","36-50","Lorianna","Kentucky","App","Claims","NA","Woodroffe",2,4,3,35
"Passive","26-35","Onfroi","Alabama","Chat","Claims","Female","Liversley",5,3,3,31
"Passive","18-25","Sammy","Minnesota","Website","Acquisition","Male","Lehon",1,2,1,29
"Detractor","18-25","Welby","Texas","Website","Onboarding","Male","Helsby",1,2,2,25
"Promoter","36-50","Gray","California","Email","Renewal","Female","Seebert",6,4,5,34
"Detractor","NA","Alessandro","Texas","App","Claims","NA","Paddington",2,5,3,33
"Passive","0-17","Welby","Indiana","Website","Routine Services","NA","Sargant",1,1,4,10
"Promoter","18-25","Clair","Georgia","Store","Renewal","Male","Swatten",4,2,5,26
"Detractor","36-50","Wendall","Pennsylvania","App","Renewal","Female","Royce",2,4,5,43
"Passive","26-35","Gale","North Carolina","Chat","Onboarding","Male","Seebert",5,3,2,27
"Promoter","26-35","Cedric","Michigan","Website","Claims","NA","Vose",1,3,3,19
"Detractor","18-25","Gabi","Massachusetts","Call Center","Renewal","Female","Nerney",3,2,5,48
"Detractor","26-35","Lettie","District of Columbia","App","Claims","Male","Sevitt",2,3,3,10
"Passive","18-25","Clair","Florida","Call Center","Routine Services","Female","Lisciardelli",3,2,4,32
"Promoter","0-17","Jillene","New York","App","Acquisition","NA","O'Dowgaine",2,1,1,18
"Passive","36-50","Germana","Connecticut","Website","Acquisition","Male","Kelleher",1,4,1,47
"Detractor","18-25","Cedric","Florida","Call Center","Renewal","Female","Stollard",3,2,5,30
"Detractor","26-35","Germana","California","Call Center","Claims","NA","Raper",3,3,3,21
"Promoter","NA","Alvina","Nevada","App","Onboarding","NA","Brookfield",2,5,2,49
"Passive","36-50","Elke","Texas","Website","Routine Services","Female","Messent",1,4,4,22
"Detractor","18-25","Sascha","Iowa","Call Center","Acquisition","Male","Paddington",3,2,1,23
"Promoter","36-50","Connie","District of Columbia","Call Center","Claims","Male","Burland",3,4,3,37
"Detractor","26-35","Cassaundra","Colorado","App","Renewal","Female","Doidge",2,3,5,10
"Passive","26-35","Welby","California","Chat","Onboarding","NA","Hooks",5,3,2,21
"Promoter","18-25","Christophorus","Illinois","Email","Renewal","NA","Longthorne",6,2,5,25
"Passive","26-35","Cynthea","New York","Call Center","Claims","Male","Abreheart",3,3,3,50
"Detractor","36-50","Gale","Ohio","App","Acquisition","Female","Bamborough",2,4,1,46
"Promoter","18-25","Alfred","Texas","Website","Onboarding","Male","Waterstone",1,2,2,24
"Detractor","0-17","Lorianna","Oklahoma","Chat","Claims","NA","Hooks",5,1,3,20
"Passive","NA","Boone","New York","Call Center","Renewal","Female","Rames",3,5,5,29
"Detractor","36-50","Jenica","West Virginia","Website","Claims","NA","Hooks",1,4,3,42
"Passive","26-35","Fields","Florida","App","Onboarding","Female","Cissen",2,3,2,33
"Promoter","26-35","Demetris","Texas","Website","Routine Services","Male","Lisciardelli",1,3,4,20
"Detractor","18-25","Arly","Wisconsin","Store","Renewal","Male","Ducker",4,2,5,21
"Promoter","36-50","Rubetta","Washington","App","Routine Services","Female","Rehme",2,4,4,28
"Detractor","0-17","Raffaello","Texas","App","Acquisition","NA","Robbert",2,1,1,15
"Passive","18-25","Aeriel","Florida","Call Center","Renewal","NA","Brookfield",3,2,5,10
"Promoter","26-35","Arly","Illinois","Website","Claims","Female","Haslewood",1,3,3,19
"Detractor","18-25","Alfred","Arizona","Chat","Claims","Male","Cissen",5,2,3,23
"Passive","26-35","Trumaine","Tennessee","Website","Acquisition","Male","Reynish",1,3,1,10
"Promoter","36-50","Demetris","California","Call Center","Onboarding","Female","Rothman",3,4,2,18
"Detractor","26-35","Kennan","Virginia","App","Renewal","NA","Brantl",2,3,5,26
"Passive","18-25","Taryn","Georgia","Call Center","Claims","NA","Cissen",3,2,3,28
"Detractor","36-50","Lorrayne","Pennsylvania","Call Center","Onboarding","Male","Riolfi",3,4,2,45
"Passive","NA","Gray","Utah","Email","Acquisition","Female","Soonhouse",6,5,1,30
"Promoter","18-25","Cass","New York","Website","Renewal","NA","Tussaine",1,2,5,44
"Detractor","0-17","Martino","New Jersey","App","Claims","Female","Conrath",2,1,3,22
"Promoter","18-25","Roxi","California","Chat","Routine Services","Male","Kunath",5,2,4,16
"Detractor","26-35","Gale","Texas","Store","Onboarding","Male","Klicher",4,3,2,38
"Passive","36-50","Cobbie","Indiana","Website","Renewal","NA","Thuillier",1,4,5,36
"Promoter","26-35","Demetris","Minnesota","Call Center","Acquisition","Female","Sargant",3,3,1,39
"Passive","18-25","Werner","Hawaii","Website","Routine Services","Male","Kinchington",1,2,4,31
"Detractor","26-35","Brynna","District of Columbia","Call Center","Claims","Female","Allaway",3,3,3,20
"Promoter","36-50","Alfred","Missouri","App","Routine Services","NA","Vanni",2,4,4,25
"Passive","18-25","Tammy","Oregon","App","Onboarding","NA","Brookfield",2,2,2,34
"Detractor","26-35","Lettie","California","App","Renewal","Female","Soonhouse",2,3,5,11
"Detractor","0-17","Alessandro","Texas","Call Center","Claims","Male","Royce",3,1,3,24
"Promoter","NA","Travus","North Carolina","Website","Claims","NA","Riolfi",1,5,3,40
"Passive","36-50","Sascha","California","Call Center","Acquisition","Female","Kinchington",3,4,1,12
"Detractor","18-25","Taryn","Colorado","Chat","Onboarding","Male","Tussaine",5,2,2,17
"Passive","26-35","Cobbie","California","Website","Claims","NA","Kelleher",1,3,3,35
"Detractor","36-50","Sammy","Massachusetts","App","Routine Services","Male","McLemon",2,4,4,21
"Promoter","18-25","Cobbie","New York","App","Acquisition","Female","Dobey",2,2,1,48
"Promoter","26-35","Martino","California","Call Center","Renewal","NA","Woodroffe",3,3,5,10
"Passive","18-25","Welby","Kentucky","Website","Claims","Female","Canton",1,2,3,27
"Detractor","0-17","Amelina","California","Chat","Onboarding","Male","Worgen",5,1,2,30
"Detractor","26-35","Amelina","Alabama","Email","Renewal","NA","Hanbridge",6,3,5,27
"Passive","36-50","Onfroi","Maryland","Call Center","Renewal","Female","Darke",3,4,5,49
"Promoter","36-50","Ky","Delaware","App","Routine Services","Male","Lecordier",2,4,4,29
"Detractor","26-35","Tammy","Ohio","Website","Claims","Male","Longthorne",1,3,3,19
"Passive","26-35","Raffaello","Idaho","Store","Onboarding","NA","Paddington",4,3,2,37
"Promoter","18-25","Cynthea","Arizona","Call Center","Claims","Female","Ferrierio",3,2,3,32
"Detractor","18-25","Rubetta","Kansas","App","Renewal","NA","Burland",2,2,5,33
"Passive","26-35","Germana","South Carolina","App","Acquisition","Female","Sevitt",2,3,1,28
"Detractor","NA","Charleen","Louisiana","Call Center","Acquisition","Male","Shuard",3,5,1,20
"Promoter","18-25","Wanids","Illinois","App","Onboarding","Male","Aldcorne",2,2,2,46
"Passive","36-50","Gale","Oklahoma","Website","Claims","Female","Block",1,4,3,50
"Promoter","0-17","Aridatha","Virginia","Website","Routine Services","NA","Kinchington",1,1,4,23
"Detractor","26-35","Cass","Georgia","App","Claims","Male","Kelleher",2,3,3,43
"Detractor","18-25","Sascha","District of Columbia","Chat","Renewal","NA","Brantl",5,2,5,31
"Promoter","26-35","Tammy","New Mexico","Call Center","Renewal","Female","Canton",3,3,5,47
"Passive","18-25","Fields","New York","Call Center","Claims","NA","Robbert",3,2,3,22
"Detractor","36-50","Malanie","Florida","Website","Acquisition","Female","Noades",1,4,1,26
"Passive","36-50","Stoddard","Michigan","App","Onboarding","Male","Storr",2,4,2,24
"Promoter","26-35","Alford","Pennsylvania","Website","Routine Services","Male","Haslewood",1,3,4,10
"Detractor","18-25","Otha","Florida","App","Renewal","NA","Cissen",2,2,5,41
"Passive","NA","Demetris","Florida","Email","Claims","Female","Vose",6,5,3,10
"Detractor","0-17","Elsey","California","Call Center","Onboarding","Male","Riolfi",3,1,2,45
"Promoter","26-35","Cedric","Tennessee","Store","Routine Services","NA","Cyster",4,3,4,34
"Passive","18-25","Alessandro","Iowa","Chat","Acquisition","Female","Cowl",5,2,1,32
"Promoter","26-35","Noreen","Texas","Call Center","Renewal","NA","Rehme",3,3,5,21
"Detractor","36-50","Orin","Nevada","Chat","Claims","Female","Bettlestone",5,4,3,30
"Detractor","18-25","Eachelle","Arizona","Call Center","Renewal","Male","Tussaine",3,2,5,42
"Promoter","36-50","Demetris","North Carolina","App","Onboarding","NA","Hassur",2,4,2,14
"Passive","36-50","Ronnie","California","Website","Claims","Male","Cantero",1,4,3,20
"Passive","18-25","Martino","Washington","App","Routine Services","Female","Brantl",2,2,4,36
"Promoter","26-35","Germana","California","App","Acquisition","NA","Asche",2,3,1,29
"Detractor","0-17","Kerby","Connecticut","Call Center","Renewal","Female","Riolfi",3,1,5,18
"Detractor","36-50","Arly","Colorado","Website","Acquisition","Male","Gillion",1,4,1,27
"Passive","18-25","Carlyn","Louisiana","Website","Claims","NA","Storr",1,2,3,18
"Promoter","NA","Taryn","Ohio","App","Claims","Male","Hanbridge",2,5,3,28
"Detractor","26-35","Amelina","New York","Chat","Onboarding","Female","Raper",5,3,2,33
"Passive","26-35","Lyon","Virginia","Website","Routine Services","NA","Woodroffe",1,3,4,32
"Promoter","36-50","Wanda","Texas","Call Center","Onboarding","Male","Raper",3,4,2,23
"Detractor","26-35","Monica","Missouri","Website","Renewal","Female","Storr",1,3,5,13
"Detractor","18-25","Alyson","California","Call Center","Renewal","NA","Dobey",3,2,5,22
"Passive","26-35","Brynna","Wisconsin","App","Acquisition","Female","Darke",2,3,1,19
"Promoter","0-17","Christophorus","Florida","App","Claims","Male","Vanni",2,1,3,26
"Passive","36-50","Gray","District of Columbia","Email","Claims","Male","Cantero",6,4,3,18
"Detractor","26-35","Flory","Florida","Website","Onboarding","NA","McGannon",1,3,2,24
"Detractor","18-25","Alessandro","Minnesota","App","Acquisition","Female","Gatrill",2,2,1,31
"Passive","36-50","Windham","Alabama","Store","Claims","Male","Robbert",4,4,3,10
"Promoter","26-35","Gabi","New York","Call Center","Routine Services","Female","Robbert",3,3,4,38
"Detractor","18-25","Cynthea","Georgia","Chat","Renewal","NA","Ramelet",5,2,5,25
"Promoter","NA","Carlyn","Pennsylvania","Website","Onboarding","Male","Asche",1,5,2,25
"Detractor","18-25","Clair","Ohio","Call Center","Renewal","NA","Vose",3,2,5,33
"Passive","36-50","Jenica","California","Website","Acquisition","Female","Cummins",1,4,1,39
"Promoter","26-35","Chevy","Florida","App","Claims","Male","Helsby",2,3,3,49
"Detractor","18-25","Bonnee","Florida","Call Center","Renewal","NA","Swatten",3,2,5,44
"Passive","18-25","Mercie","Indiana","Call Center","Claims","Female","Thuillier",3,2,3,35
"Promoter","36-50","Alessandro","Michigan","Chat","Onboarding","Male","Shipman",5,4,2,35
"Passive","26-35","Alyson","Illinois","App","Claims","Female","Dayce",2,3,3,10
"Detractor","26-35","Gabriela","Nebraska","App","Routine Services","NA","Mingaud",2,3,4,30
"Promoter","18-25","Travus","Massachusetts","Website","Acquisition","NA","Toop",1,2,1,21
"Detractor","36-50","Naoma","Virginia","Call Center","Renewal","Male","Eisikowitz",3,4,5,29
"Passive","0-17","Hortense","Mississippi","Website","Claims","Female","Doidge",1,1,3,10
"Detractor","26-35","Aridatha","California","App","Onboarding","Male","Mitchenson",2,3,2,35
"Passive","18-25","Aeriel","New York","Email","Renewal","NA","Canton",6,2,5,27
"Detractor","26-35","Orin","California","Chat","Routine Services","Female","Robbert",5,3,4,28
"Promoter","18-25","Lettie","Florida","Store","Acquisition","Male","Bleibaum",4,2,1,40
"Promoter","NA","Corinna","Oklahoma","App","Claims","Female","Raynard",2,5,3,50
"Passive","0-17","Noreen","Arizona","Website","Routine Services","NA","Klicher",1,1,4,20
"Detractor","36-50","Mercie","North Carolina","Call Center","Claims","NA","Chatwin",3,4,3,19
"Promoter","18-25","Ernestus","California","App","Onboarding","Female","Sargant",2,2,2,10
"Passive","36-50","Celka","California","Website","Renewal","Male","Woodroffe",1,4,5,22
"Detractor","26-35","Cobbie","Texas","App","Acquisition","NA","O'Dowgaine",2,3,1,46
