OwnerName,AccountId,ForecastCategory,IsClosed,Manager,PredictedWinRate,PipeGenerated,PipeCoverage,EventCount,TaskCount,AccountName,ActivitiesBucket,ActivityCount,Amount,CallCount,CloseDate,ClosedWon,CreatedDate,EmailCount,IsWon,LastProcessedDate,OpportunityName,OpportunityId,OwnerId,Probability,Role,SmallPhotoUrl,WinRate
Lucas Baxter,,Commit,true,Brian Chandler,78,"$4,250,000.00",2.22,7,4,Computer Extension Professionals,4 - 8,24,"$37,000.00",8,2020-12-14,"$1,500,000.00",2020-09-21,5,false,2021-06-02,Computer Extension Professionals 852,,,90,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,81
Jeremiah Ballard,,Pipeline,false,Brian Chandler,83,"$4,200,000.00",2.5,10,12,Creative Management Service,8 - 12,43,"$61,000.00",9,2021-04-22,"$2,900,000.00",2021-02-07,12,false,2021-06-02,Creative Management Service 853,,,65,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,83
Dean Pierce,,Commit,false,Mary Eng,51,"$3,000,000.00",2.36,11,8,Centery Bussiness Services Inc,8 - 12,37,"$26,000.00",8,2020-10-18,"$1,500,000.00",2020-07-22,10,true,2021-06-02,Centery Bussiness Services Inc 854,,005B0000006zLDrIAM,75,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,53
Jane Martin,,Best Case,true,Dean Pierce,58,"$4,050,000.00",2.09,8,6,Distrigas Of Massachusetts,4 - 8,23,"$37,000.00",4,2020-07-26,"$1,500,000.00",2020-06-12,5,true,2021-06-02,Distrigas Of Massachusetts 855,,,55,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,60
Rebecca Espinoza,,Closed,true,Gary Hill,76,"$4,400,000.00",2.36,9,10,Cenquest,8 - 12,40,"$75,000.00",10,2021-05-25,"$1,500,000.00",2021-03-28,11,false,2021-06-02,Cenquest 856,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,74
Oscar Anthony,,Closed,true,Brian Chandler,65,"$4,200,000.00",2.5,11,8,Fund For Global Awakening,8 - 12,39,"$40,000.00",11,2021-05-16,"$2,900,000.00",2021-03-29,9,false,2021-06-02,Fund For Global Awakening 857,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,60
Amy Thomas,,Commit,true,Gary Hill,64,"$4,100,000.00",2.02,7,4,Dimare Fresh Inc,4 - 8,23,"$49,000.00",8,2021-03-30,"$1,500,000.00",2021-02-17,4,true,2021-06-02,Dimare Fresh Inc 858,,,80,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,65
Amy Johnson,,Closed,true,Gary Hill,82,"$3,300,000.00",2.27,11,8,Eagle Investment Systems Corporation,8 - 12,39,"$100,000.00",10,2021-04-19,"$1,500,000.00",2021-03-09,10,false,2021-06-02,Eagle Investment Systems Corporation 859,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,80
Karen Mccann,,Pipeline,false,Gary Hill,77,"$3,300,000.00",2.29,12,11,Digitron Media   Inc,8 - 12,40,"$30,000.00",8,2021-02-22,"$1,500,000.00",2020-12-14,9,true,2021-06-02,Digitron Media   Inc 860,,,60,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,80
Elizabeth Lewis,,Best Case,false,Dean Pierce,59,"$3,550,000.00",2.63,6,4,Caskey Achievement Strategies,4 - 8,22,"$42,000.00",5,2021-01-26,"$1,500,000.00",2020-12-13,7,false,2021-06-02,Caskey Achievement Strategies 861,,,65,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,56
Lucas Baxter,,Closed,true,Brian Chandler,56,"$4,200,000.00",2.5,9,9,Digital Excellence,8 - 12,36,"$64,000.00",9,2020-07-15,"$2,900,000.00",2020-04-25,9,true,2021-06-02,Digital Excellence 862,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,53
Austin Le,,Commit,true,Brian Chandler,73,"$3,150,000.00",2.81,12,10,Cormac Corporation,8 - 12,40,"$93,000.00",9,2020-10-07,"$1,500,000.00",2020-08-03,9,true,2021-06-02,Cormac Corporation 863,,,90,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,74
Beth Malone,,Closed,true,Gary Hill,85,"$3,050,000.00",2.14,10,9,DuMonde Solutions,8 - 12,41,"$55,000.00",12,2020-11-27,"$1,500,000.00",2020-09-25,10,false,2021-06-02,DuMonde Solutions 864,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,84
Gary Hill,,Commit,false,Mary Eng,58,"$3,050,000.00",2.83,4,4,Conner Inc [889],4 - 8,18,"$28,000.00",4,2020-08-12,"$1,500,000.00",2020-05-14,6,false,2021-06-02,Conner Inc [889] 865,,005B0000006zLFqIAM,80,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,54
Mary Eng,,Closed,true,,84,"$4,200,000.00",2.5,12,9,Computerized Facility Integration,8 - 12,39,"$68,000.00",10,2020-12-27,"$2,900,000.00",2020-11-04,8,true,2021-06-02,Computerized Facility Integration 866,,005B0000006zLGfIAM,100,VP of Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,84
Nicole Bowers,,Commit,true,Dean Pierce,75,"$3,800,000.00",2.42,8,9,Commercial Federal Bank Inc,8 - 12,36,"$34,000.00",10,2020-12-02,"$1,500,000.00",2020-11-01,9,false,2021-06-02,Commercial Federal Bank Inc 867,,,85,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,72
Amy Johnson,,Pipeline,false,Gary Hill,50,"$3,500,000.00",2.23,7,7,EDP Consulting Inc,4 - 8,28,"$48,000.00",7,2021-01-18,"$1,500,000.00",2020-12-01,7,true,2021-06-02,EDP Consulting Inc 868,,,65,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,51
Rebecca Espinoza,,Best Case,true,Gary Hill,94,"$4,400,000.00",2.07,11,12,Cox Inc [949],8 - 12,45,"$26,000.00",10,2021-03-13,"$1,500,000.00",2021-01-05,12,true,2021-06-02,Cox Inc [949] 869,,,60,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,95
Kylie Cannon,,Closed,true,Dean Pierce,64,"$4,200,000.00",2.5,12,11,BeON.com,8 - 12,46,"$56,000.00",12,2021-03-13,"$2,900,000.00",2020-12-24,11,false,2021-06-02,BeON.com 870,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,62
Oscar Anthony,,Commit,true,Brian Chandler,78,"$3,900,000.00",2.2,6,5,Chabot-Las Positas CCD,4 - 8,21,"$89,000.00",6,2020-12-18,"$1,500,000.00",2020-11-03,4,false,2021-06-02,Chabot-Las Positas CCD 871,,,90,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Erica Fletcher,,Closed,true,Mary Eng,81,"$4,200,000.00",2.5,0,2,Constellation Energy,0 - 5,10,"$93,000.00",5,2020-12-08,"$2,900,000.00",2020-10-26,3,true,2021-06-02,Constellation Energy 872,,005B0000006zLBdIAM,100,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,79
Karen Mccann,,Best Case,false,Gary Hill,56,"$4,500,000.00",2.43,12,10,Boomerangit,8 - 12,43,"$36,000.00",11,2021-05-04,"$1,500,000.00",2021-03-25,10,false,2021-06-02,Boomerangit 873,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,52
Brian Chandler,,Commit,true,Mary Eng,59,"$4,100,000.00",2.78,8,11,Celanese Chemicals,8 - 12,38,"$64,000.00",10,2021-01-28,"$1,500,000.00",2020-12-05,9,true,2021-06-02,Celanese Chemicals 874,,005B0000006zLFOIA2,85,RVP East,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,59
Devin Washington,,Pipeline,false,Brian Chandler,76,"$4,250,000.00",2.17,7,8,Credit Acceptance Corporation,4 - 8,28,"$95,000.00",5,2021-01-06,"$1,500,000.00",2020-11-23,8,false,2021-06-02,Credit Acceptance Corporation 875,,,55,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,73
Jeremiah Ballard,,Closed,true,Brian Chandler,51,"$4,200,000.00",2.5,12,11,Core Strategies,8 - 12,39,"$99,000.00",8,2020-08-08,"$2,900,000.00",2020-05-30,8,true,2021-06-02,Core Strategies 876,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,50
Jane Martin,,Closed,true,Dean Pierce,79,"$4,150,000.00",2.76,10,9,Codman Group,8 - 12,39,"$79,000.00",9,2020-08-03,"$1,500,000.00",2020-05-16,11,false,2021-06-02,Codman Group 877,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Amy Thomas,,Closed,true,Gary Hill,55,"$3,950,000.00",2.14,7,8,Disha Technologies,4 - 8,26,"$58,000.00",6,2021-06-18,"$1,500,000.00",2021-04-26,5,true,2021-06-02,Disha Technologies 878,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,51
Ebony Ali,,Commit,true,Gary Hill,87,"$3,500,000.00",2.62,8,10,Eclipsys Corporation,8 - 12,36,"$29,000.00",10,2020-12-03,"$1,500,000.00",2020-09-06,8,false,2021-06-02,Eclipsys Corporation 879,,,70,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,87
Elizabeth Lewis,,Pipeline,false,Dean Pierce,73,"$4,200,000.00",2.5,11,9,Capture Technologies,8 - 12,42,"$64,000.00",12,2021-04-12,"$2,900,000.00",2021-02-03,10,true,2021-06-02,Capture Technologies 880,,,60,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,71
Dean Pierce,,Best Case,false,Mary Eng,63,"$3,700,000.00",2.09,6,4,Convergent Outsourcing,4 - 8,22,"$28,000.00",4,2020-10-30,"$1,500,000.00",2020-08-19,8,false,2021-06-02,Convergent Outsourcing 881,,005B0000006zLDrIAM,60,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,62
Patricia Shepard,,Commit,true,Brian Chandler,66,"$4,000,000.00",2.44,10,10,Ab Incorporated,8 - 12,42,"$86,000.00",10,2020-08-20,"$1,500,000.00",2020-06-12,12,true,2021-06-02,Ab Incorporated 882,,,80,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,69
Beth Malone,,Closed,true,Gary Hill,80,"$3,550,000.00",2.03,12,9,3core Software Corporation,8 - 12,43,"$95,000.00",12,2020-08-28,"$1,500,000.00",2020-06-26,10,false,2021-06-02,3core Software Corporation 883,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,81
Brian Chandler,,Closed,true,Mary Eng,84,"$3,200,000.00",2.33,12,10,Collins Inc [1460],8 - 12,41,"$78,000.00",8,2020-11-06,"$1,500,000.00",2020-09-22,11,true,2021-06-02,Collins Inc [1460] 884,,005B0000006zLFOIA2,100,RVP East,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,85
Oscar Anthony,,Commit,false,Brian Chandler,74,"$4,200,000.00",2.5,4,5,Comsearch,4 - 8,23,"$100,000.00",7,2021-01-01,"$2,900,000.00",2020-11-13,7,false,2021-06-02,Comsearch 885,,,80,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,75
Elizabeth Lewis,,Closed,true,Dean Pierce,53,"$3,650,000.00",2.56,10,10,Centric Group,8 - 12,36,"$66,000.00",8,2020-10-11,"$1,500,000.00",2020-08-18,8,true,2021-06-02,Centric Group 886,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,56
Amy Thomas,,Best Case,true,Gary Hill,62,"$3,250,000.00",2.78,9,9,Career Rewards Inc,8 - 12,35,"$57,000.00",9,2021-04-02,"$1,500,000.00",2021-02-23,8,true,2021-06-02,Career Rewards Inc 887,,,55,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,64
Dean Pierce,,Commit,false,Mary Eng,95,"$3,000,000.00",2.47,6,4,Cortez Inc [2810],4 - 8,20,"$79,000.00",5,2020-11-12,"$1,500,000.00",2020-10-01,5,false,2021-06-02,Cortez Inc [2810] 888,,005B0000006zLDrIAM,80,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,97
Karen Mccann,,Pipeline,true,Gary Hill,54,"$4,200,000.00",2.5,10,9,Compuwave,8 - 12,36,"$88,000.00",9,2021-02-04,"$2,900,000.00",2020-11-10,8,true,2021-06-02,Compuwave 889,,,55,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,57
Ebony Ali,,Commit,true,Gary Hill,56,"$3,550,000.00",2.63,11,8,Casey Inc [2543],8 - 12,41,"$55,000.00",12,2021-02-03,"$1,500,000.00",2020-12-21,10,false,2021-06-02,Casey Inc [2543] 890,,,85,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,58
Mary Eng,,Closed,true,,57,"$4,400,000.00",2.51,5,6,Convergys Corporation,4 - 8,22,"$73,000.00",4,2020-10-19,"$1,500,000.00",2020-08-02,7,true,2021-06-02,Convergys Corporation 891,,005B0000006zLGfIAM,100,VP of Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,54
Erica Fletcher,,Closed,true,Mary Eng,85,"$4,200,000.00",2.5,5,2,Creative Training,0 - 5,7,"$89,000.00",0,2020-11-11,"$2,900,000.00",2020-09-13,0,false,2021-06-02,Creative Training 892,,005B0000006zLBdIAM,100,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,84
Lucas Baxter,,Commit,false,Brian Chandler,50,"$4,300,000.00",2.77,9,9,Cogent Business Applications,8 - 12,41,"$45,000.00",11,2021-03-09,"$1,500,000.00",2021-01-22,12,false,2021-06-02,Cogent Business Applications 893,,,80,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,48
Nicole Bowers,,Closed,true,Dean Pierce,74,"$4,100,000.00",2.37,9,10,Cole Inc [1003],8 - 12,38,"$29,000.00",9,2020-12-19,"$1,500,000.00",2020-09-29,10,true,2021-06-02,Cole Inc [1003] 894,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,72
Gary Hill,,Pipeline,false,Mary Eng,75,"$4,200,000.00",2.5,7,6,Certek Software Designs Inc,4 - 8,24,"$94,000.00",7,2021-03-22,"$2,900,000.00",2021-02-15,4,true,2021-06-02,Certek Software Designs Inc 895,,005B0000006zLFqIAM,65,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,77
Devin Washington,,Closed,true,Brian Chandler,62,"$4,350,000.00",2.18,11,12,Cortez Inc [2182],8 - 12,39,"$36,000.00",8,2020-11-07,"$1,500,000.00",2020-08-15,8,false,2021-06-02,Cortez Inc [2182] 896,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,62
Rebecca Espinoza,,Commit,true,Gary Hill,77,"$4,350,000.00",2.73,11,11,Concrete.com,8 - 12,45,"$67,000.00",11,2021-02-14,"$1,500,000.00",2020-11-25,12,false,2021-06-02,Concrete.com 897,,,85,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,75
Patricia Shepard,,Best Case,false,Brian Chandler,56,"$3,900,000.00",2.54,5,6,Bostik,4 - 8,27,"$83,000.00",8,2021-01-08,"$1,500,000.00",2020-10-11,8,true,2021-06-02,Bostik 898,,,55,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,54
Amy Johnson,,Closed,true,Gary Hill,87,"$4,200,000.00",2.5,12,12,Fujitsu Computer Products of America,8 - 12,43,"$43,000.00",9,2021-06-13,"$2,900,000.00",2021-03-24,10,false,2021-06-02,Fujitsu Computer Products of America 899,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,87
Jane Martin,,Pipeline,true,Dean Pierce,53,"$3,950,000.00",2.49,11,8,Acorn Technowlogies,8 - 12,37,"$80,000.00",9,2020-09-29,"$1,500,000.00",2020-08-15,9,true,2021-06-02,Acorn Technowlogies 900,,,65,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,53
Jeremiah Ballard,,Closed,true,Brian Chandler,77,"$4,150,000.00",2.21,8,7,Carbonite,4 - 8,24,"$54,000.00",4,2020-09-29,"$1,500,000.00",2020-08-19,5,true,2021-06-02,Carbonite 901,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Kylie Cannon,,Commit,false,Dean Pierce,57,"$3,950,000.00",2.51,8,9,Fund For Global Awakening,8 - 12,38,"$54,000.00",11,2020-10-02,"$1,500,000.00",2020-07-22,10,false,2021-06-02,Fund For Global Awakening 902,,,85,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,57
Austin Le,,Best Case,true,Brian Chandler,86,"$4,250,000.00",2.58,12,11,ColdCypress,8 - 12,42,"$65,000.00",11,2021-02-14,"$1,500,000.00",2021-01-11,8,true,2021-06-02,ColdCypress 903,,,55,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,85
Karen Mccann,,Closed,true,Gary Hill,64,"$4,200,000.00",2.5,5,7,Chaney Brooks &amp; Co,4 - 8,26,"$81,000.00",7,2020-12-03,"$2,900,000.00",2020-09-29,7,false,2021-06-02,Chaney Brooks &amp; Co 904,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,67
Mary Eng,,Commit,false,,55,"$4,000,000.00",2.53,8,12,Credit Control Services,8 - 12,36,"$91,000.00",8,2021-06-10,"$1,500,000.00",2021-03-14,8,true,2021-06-02,Credit Control Services 905,,005B0000006zLGfIAM,80,VP of Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,58
Erica Fletcher,,Commit,true,Mary Eng,75,"$4,200,000.00",2.5,1,1,Edwards Inc [2051],0 - 5,11,"$77,000.00",4,2020-07-04,"$2,900,000.00",2020-04-09,5,false,2021-06-02,Edwards Inc [2051] 906,,005B0000006zLBdIAM,90,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,72
Austin Le,,Best Case,false,Brian Chandler,62,"$3,050,000.00",2.4,9,12,Eagle Investment Systems Corporation,8 - 12,39,"$74,000.00",10,2021-04-22,"$1,500,000.00",2021-02-07,8,true,2021-06-02,Eagle Investment Systems Corporation 907,,,60,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,64
Brian Chandler,,Pipeline,true,Mary Eng,80,"$3,100,000.00",2.56,10,9,Bostik,8 - 12,36,"$100,000.00",8,2021-03-17,"$1,500,000.00",2021-01-08,9,false,2021-06-02,Bostik 908,,005B0000006zLFOIA2,65,RVP East,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,77
Devin Washington,,Closed,true,Brian Chandler,91,"$4,200,000.00",2.5,5,5,Cognitive Arts Corp,4 - 8,22,"$66,000.00",8,2021-03-21,"$2,900,000.00",2021-01-11,4,false,2021-06-02,Cognitive Arts Corp 909,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,91
Nicole Bowers,,Commit,false,Dean Pierce,70,"$4,300,000.00",2.85,9,8,Digital Bungalow Inc,8 - 12,39,"$45,000.00",11,2021-04-07,"$1,500,000.00",2021-01-17,11,true,2021-06-02,Digital Bungalow Inc 910,,,75,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,66
Oscar Anthony,,Closed,true,Brian Chandler,73,"$4,400,000.00",2.77,10,9,Core Strategies,8 - 12,41,"$72,000.00",11,2020-08-11,"$1,500,000.00",2020-06-15,11,true,2021-06-02,Core Strategies 911,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,74
Elizabeth Lewis,,Closed,true,Dean Pierce,86,"$3,300,000.00",2.22,7,5,Contec Corp,4 - 8,21,"$42,000.00",4,2021-01-08,"$1,500,000.00",2020-10-30,5,false,2021-06-02,Contec Corp 912,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,87
Beth Malone,,Commit,true,Gary Hill,70,"$4,100,000.00",2.35,12,10,Digital Excellence,8 - 12,42,"$74,000.00",10,2020-07-01,"$1,500,000.00",2020-04-10,10,true,2021-06-02,Digital Excellence 913,,,90,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,72
Patricia Shepard,,Best Case,false,Brian Chandler,77,"$4,200,000.00",2.5,9,10,Credit Acceptance Corporation,8 - 12,37,"$85,000.00",9,2020-08-27,"$2,900,000.00",2020-06-24,9,false,2021-06-02,Credit Acceptance Corporation 914,,,60,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Kylie Cannon,,Closed,true,Dean Pierce,58,"$3,900,000.00",2.34,5,6,EDP Consulting Inc,4 - 8,21,"$34,000.00",5,2020-08-17,"$1,500,000.00",2020-06-08,5,true,2021-06-02,EDP Consulting Inc 915,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,61
Rebecca Espinoza,,Commit,true,Gary Hill,77,"$4,200,000.00",2.22,12,10,Casey Inc [2543],8 - 12,40,"$87,000.00",8,2021-03-18,"$1,500,000.00",2020-12-31,10,false,2021-06-02,Casey Inc [2543] 916,,,80,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,80
Dean Pierce,,Pipeline,true,Mary Eng,82,"$3,300,000.00",2.73,11,8,Cormac Corporation,8 - 12,39,"$26,000.00",8,2020-08-18,"$1,500,000.00",2020-06-29,12,false,2021-06-02,Cormac Corporation 917,,005B0000006zLDrIAM,55,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,83
Lucas Baxter,,Closed,true,Brian Chandler,60,"$4,200,000.00",2.5,6,8,CarrierPoint,4 - 8,23,"$53,000.00",5,2021-02-21,"$2,900,000.00",2020-12-13,4,true,2021-06-02,CarrierPoint 918,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,58
Amy Johnson,,Closed,true,Gary Hill,65,"$3,250,000.00",2.57,11,8,Alpine Networking Solutions,8 - 12,41,"$76,000.00",12,2021-04-15,"$1,500,000.00",2021-03-01,10,true,2021-06-02,Alpine Networking Solutions 919,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,61
Gary Hill,,Pipeline,false,Mary Eng,75,"$3,750,000.00",2.61,10,9,ConnectInc.com,8 - 12,38,"$98,000.00",11,2021-01-26,"$1,500,000.00",2020-11-30,8,false,2021-06-02,ConnectInc.com 920,,005B0000006zLFqIAM,50,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,75
Ebony Ali,,Best Case,true,Gary Hill,60,"$3,400,000.00",2.69,7,8,Convergys Corp,4 - 8,25,"$30,000.00",6,2020-10-28,"$1,500,000.00",2020-09-27,4,true,2021-06-02,Convergys Corp 921,,,65,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,60
Jane Martin,,Commit,false,Dean Pierce,63,"$3,750,000.00",2.07,10,9,Construction Systems Associates,8 - 12,40,"$99,000.00",9,2020-10-24,"$1,500,000.00",2020-08-01,12,false,2021-06-02,Construction Systems Associates 922,,,90,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,66
Jeremiah Ballard,,Commit,true,Brian Chandler,71,"$4,200,000.00",2.5,9,11,Convergys Corporation,8 - 12,36,"$59,000.00",8,2021-07-02,"$2,900,000.00",2021-05-15,8,false,2021-06-02,Convergys Corporation 923,,,75,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,72
Amy Thomas,,Closed,true,Gary Hill,60,"$3,800,000.00",2.3,4,7,Compuwave,4 - 8,25,"$100,000.00",7,2020-09-28,"$1,500,000.00",2020-08-29,7,true,2021-06-02,Compuwave 924,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,57
Elizabeth Lewis,,Closed,true,Dean Pierce,87,"$3,700,000.00",2.55,12,11,Barrett Inc [240],8 - 12,43,"$95,000.00",12,2021-06-02,"$1,500,000.00",2021-04-07,8,false,2021-06-02,Barrett Inc [240] 925,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,90
Patricia Shepard,,Commit,false,Brian Chandler,52,"$4,100,000.00",2.22,8,10,Clayton Inc [2220],8 - 12,38,"$90,000.00",10,2021-04-07,"$1,500,000.00",2021-02-25,10,true,2021-06-02,Clayton Inc [2220] 926,,,90,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,54
Amy Johnson,,Closed,true,Gary Hill,78,"$4,200,000.00",2.5,8,6,Craig Inc [634],4 - 8,26,"$93,000.00",5,2020-12-31,"$2,900,000.00",2020-11-17,7,true,2021-06-02,Craig Inc [634] 927,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,77
Gary Hill,,Pipeline,false,Mary Eng,58,"$3,900,000.00",2.56,8,8,Cognex Corporation,8 - 12,35,"$80,000.00",8,2020-11-12,"$1,500,000.00",2020-10-13,11,false,2021-06-02,Cognex Corporation 928,,005B0000006zLFqIAM,65,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,61
