"User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2020-06-30","026B0000000kC3UIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-06-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESPKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",90000,90000,90000,90000
"Erica Fletcher/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","true","VP of Sales","false","OpportunityRevenue","Erica Fletcher","Erica Fletcher","Fletcher","Month","2018-10-31","026B0000000kC4NIAU","Erica Fletcher","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-10-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lESRKA2","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",33602,33602,33602,33602
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2019-10-31","026B0000000kC3HIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-10-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESSKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",505300,505300,505300,505300
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2020-03-31","026B0000000kC3RIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-03-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESUKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",158000,158000,158000,158000
"Rebecca Espinoza/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBa/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eOIAQ",,"respinoz1600302444760@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Rebecca Espinoza","Gary Hill","Espinoza","Month","2020-12-31","026B0000000kC3aIAE","Rebecca Espinoza","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESVKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",84883,84883,84883,84883
"Amy Johnson/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","2020-12-31","026B0000000kC3aIAE","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESXKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",58139,58139,58139,58139
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","true","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2019-07-31","026B0000000kC3EIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-07-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lESYKA2","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",20000,20000,20000,20000
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-09-30","026B0000000kC3XIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-09-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lESZKA2","false","Best Case","00EB0000000lg9qMAA/00EB0000000lg9lMAA",160890,160890,160890,160890
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-09-30","026B0000000kC3XIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESaKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",0,0,0,0
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","true","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2019-11-30","026B0000000kC3IIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-11-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lESbKAM","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",408767,408767,408767,408767
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2019-08-31","026B0000000kC3FIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-08-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESgKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",104639,104639,104639,104639
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-11-30","026B0000000kC3ZIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEShKAM","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",220926,220926,220926,220926
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2020-01-31","026B0000000kC3PIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-01-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESiKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",14000,14000,14000,14000
"Rebecca Espinoza/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBa/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eOIAQ",,"respinoz1600302444760@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Rebecca Espinoza","Gary Hill","Espinoza","Month","2019-12-31","026B0000000kC3JIAU","Rebecca Espinoza","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESjKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",38000,38000,38000,38000
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","false","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2018-11-30","026B0000000kC4OIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2018-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESkKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",80000,80000,80000,80000
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2019-07-31","026B0000000kC3EIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-07-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lESoKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",10000,10000,10000,10000
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2020-12-31","026B0000000kC3aIAE","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESqKAM","false","Best Case","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",0,0,0,0
"Amy Johnson/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","2019-07-31","026B0000000kC3EIAU","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-07-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lESrKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",5000,5000,5000,5000
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","false","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2018-10-31","026B0000000kC4NIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-10-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEStKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",0,0,0,0
"Elizabeth Lewis/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Elizabeth Lewis","Dean Pierce","Lewis","Month","2020-09-30","026B0000000kC3XIAU","Elizabeth Lewis","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-09-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lESyKAM","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",0,0,0,0
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","true","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2019-06-30","026B0000000kC3DIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-06-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lET4KAM","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",371204,371204,371204,371204
"Austin Le/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB6/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eVIAQ",,"ale1600302444819@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Austin Le","Austin Le","Le","Month","2019-11-30","026B0000000kC3IIAU","Austin Le","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lET6KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",1677,1677,1677,1677
"Jeremiah Ballard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Jeremiah Ballard","Brian Chandler","Ballard","Month","2019-11-30","026B0000000kC3IIAU","Jeremiah Ballard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lET9KAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",54433,54433,54433,54433
"Jeremiah Ballard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Jeremiah Ballard","Brian Chandler","Ballard","Month","2020-04-30","026B0000000kC3SIAU","Jeremiah Ballard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-04-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lETBKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",110000,110000,110000,110000
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2020-01-31","026B0000000kC3PIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-01-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lETCKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",58000,58000,58000,58000
"Jeremiah Ballard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales",,"RVP East","false","OpportunityRevenue","Jeremiah Ballard","Brian Chandler","Ballard","Month","2018-12-31","026B0000000kC4PIAU","Jeremiah Ballard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2018-12-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lETDKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",8000,8000,8000,8000
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2020-10-31","026B0000000kC3YIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-10-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lETEKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",7000,7000,7000,7000
"Jane Martin/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Dean Pierce","Martin","Month","2019-01-31","026B0000000kC38IAE","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-01-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lETFKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",42000,42000,42000,42000
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2020-09-30","026B0000000kC3XIAU","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lETGKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",15000,15000,15000,15000
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2020-09-30","026B0000000kC3XIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lETHKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",46000,46000,46000,46000
"Jeremiah Ballard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBL/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eYIAQ",,"jballard1600302444838@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Jeremiah Ballard","Brian Chandler","Ballard","Month","2019-05-31","026B0000000kC3CIAU","Jeremiah Ballard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-05-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lETIKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",77664,77664,77664,77664
"Lucas Baxter/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","false","OpportunityRevenue","Lucas Baxter","Brian Chandler","Baxter","Month","2018-10-31","026B0000000kC4NIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2018-10-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lETJKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",29100,29100,29100,29100
