SnapshotTextDate,OwnerName,AccountId,SmallPhotoUrl,ForecastCategory,PredictedWinRate,WinRate,Amount,AccountName,CloseDate,CreatedDate,IsClosed,IsWon,LastProcessedDate,Manager,OpportunityName,OpportunityId,OwnerId,PeriodEndDate,PeriodStartDate,Role,SnapshotDate,SnapshotName
2021-05-10,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,89,88,"$588,000.00",Frenkel of California,2021-05-07,2021-03-03,false,false,2021-06-09,Mary Eng,Frenkel of California 8931,,005B0000006zLBdIAM,2021-05-19,2021-04-20,RVP Central,2021-05-10,1 Month Ago
2021-04-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,69,71,"$686,500.00",Corio,2021-03-03,2020-12-27,true,true,2021-06-09,Gary Hill,Corio 8932,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-04-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,78,78,"$516,000.00",Computerized Facility Integration,2021-01-12,2020-11-29,false,true,2021-06-09,Gary Hill,Computerized Facility Integration 8933,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,70,72,"$563,000.00",ConSyGen,2021-05-20,2021-03-10,true,false,2021-06-09,Brian Chandler,ConSyGen 8934,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,50,47,"$505,500.00",Cintra Software,2020-11-01,2020-10-01,false,true,2021-06-09,Dean Pierce,Cintra Software 8935,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-05-10,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,79,77,"$746,500.00",Distrigas Of Massachusetts,2020-11-15,2020-10-03,true,false,2021-06-09,Mary Eng,Distrigas Of Massachusetts 8936,,005B0000006zLFOIA2,2021-05-19,2021-04-20,RVP East,2021-05-10,1 Month Ago
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,68,68,"$730,000.00",Critical Path Strategies,2021-02-25,2020-12-05,true,false,2021-06-09,Mary Eng,Critical Path Strategies 8937,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-05-10,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,66,65,"$562,000.00",Connections for Business,2020-09-02,2020-07-20,false,true,2021-06-09,Brian Chandler,Connections for Business 8938,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,77,75,"$692,000.00",Covega Corp.,2020-12-17,2020-10-25,false,true,2021-06-09,Brian Chandler,Covega Corp. 8939,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,69,68,"$613,000.00",Easy Dental Systems,2021-06-24,2021-04-23,true,false,2021-06-09,Dean Pierce,Easy Dental Systems 8940,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,83,81,"$716,500.00",Carbonite,2021-07-21,2021-06-04,false,false,2021-06-09,Brian Chandler,Carbonite 8941,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-06-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,80,83,"$534,000.00",Duke Energy,2021-05-24,2021-04-07,true,true,2021-06-09,Dean Pierce,Duke Energy 8942,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-04-09,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,69,65,"$503,000.00",Distrigas Of Massachusetts,2020-10-16,2020-08-23,false,true,2021-06-09,Gary Hill,Distrigas Of Massachusetts 8943,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,82,80,"$641,000.00",Bound To Stay Bound Books Inc,2020-10-13,2020-08-05,true,false,2021-06-09,Gary Hill,Bound To Stay Bound Books Inc 8944,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-05-10,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,70,67,"$601,500.00",Diversified Resource Management,2021-06-28,2021-05-29,false,true,2021-06-09,Dean Pierce,Diversified Resource Management 8945,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-06-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,80,78,"$744,500.00",Fund For Global Awakening,2021-03-05,2021-01-05,true,false,2021-06-09,Gary Hill,Fund For Global Awakening 8946,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-03-12,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,54,52,"$600,000.00",Cofuture,2021-05-27,2021-03-21,false,true,2021-06-09,Gary Hill,Cofuture 8947,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,61,62,"$737,000.00",Christensen Inc [308],2021-02-16,2020-12-12,true,false,2021-06-09,Brian Chandler,Christensen Inc [308] 8948,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-05-10,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,72,"$575,000.00",Cohen Inc [1940],2021-03-03,2020-12-12,false,false,2021-06-09,Dean Pierce,Cohen Inc [1940] 8949,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-03-12,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,66,70,"$624,500.00",Computrol,2020-10-11,2020-08-12,true,true,2021-06-09,Gary Hill,Computrol 8950,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,85,86,"$611,000.00",Cognitive Arts Corp,2020-08-26,2020-07-18,false,true,2021-06-09,Brian Chandler,Cognitive Arts Corp 8951,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,88,89,"$566,000.00",Cortez Inc [2182],2021-07-28,2021-05-18,true,false,2021-06-09,Mary Eng,Cortez Inc [2182] 8952,,005B0000006zLFqIAM,2021-06-19,2021-05-20,RVP West,2021-06-09,Today
2021-06-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Best Case,77,80,"$555,000.00",Frenkel of California,2020-12-01,2020-09-07,false,true,2021-06-09,,Frenkel of California 8953,,005B0000006zLGfIAM,2021-06-19,2021-05-20,VP of Sales,2021-06-09,Today
2021-05-10,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,80,81,"$637,500.00",Casella Waste Systems,2021-07-16,2021-06-15,true,false,2021-06-09,Dean Pierce,Casella Waste Systems 8954,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-04-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,62,65,"$685,000.00",Celanese Chemicals,2021-02-20,2021-01-21,true,true,2021-06-09,Mary Eng,Celanese Chemicals 8955,,005B0000006zLBdIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-03-12,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,70,71,"$576,000.00",Chaney Brooks & Co,2020-11-13,2020-08-15,false,false,2021-06-09,Dean Pierce,Chaney Brooks & Co 8956,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,82,80,"$635,000.00",Capitolimpact,2020-09-03,2020-07-24,false,false,2021-06-09,Brian Chandler,Capitolimpact 8957,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,70,67,"$571,000.00",BondRewards,2021-07-25,2021-05-31,true,true,2021-06-09,Brian Chandler,BondRewards 8958,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,67,66,"$593,500.00",Douglas Machine,2021-05-09,2021-03-10,false,false,2021-06-09,Gary Hill,Douglas Machine 8959,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,76,78,"$717,500.00",Cavu Technologies,2020-12-31,2020-10-05,true,true,2021-06-09,Mary Eng,Cavu Technologies 8960,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Commit,77,79,"$511,000.00",Centery Bussiness Services Inc,2021-06-18,2021-04-03,true,true,2021-06-09,Mary Eng,Centery Bussiness Services Inc 8961,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,65,66,"$728,500.00",DoxSys,2020-11-13,2020-09-07,false,false,2021-06-09,Brian Chandler,DoxSys 8962,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-04-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,81,82,"$621,500.00",Bayer Corporation,2021-03-10,2021-01-06,false,false,2021-06-09,Dean Pierce,Bayer Corporation 8963,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-03-12,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,56,55,"$747,000.00",Condusiv,2020-12-07,2020-09-09,true,true,2021-06-09,Gary Hill,Condusiv 8964,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,57,56,"$702,500.00",CardCare,2021-02-11,2021-01-09,false,false,2021-06-09,Brian Chandler,CardCare 8965,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-05-10,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,71,72,"$621,000.00",Community West Bank,2020-12-19,2020-10-14,true,true,2021-06-09,Gary Hill,Community West Bank 8966,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,77,79,"$730,500.00",Documentum - Western Region,2020-08-25,2020-06-14,false,false,2021-06-09,Gary Hill,Documentum - Western Region 8967,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-03-12,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,85,86,"$542,000.00",Copper Mountain Networks Inc,2021-07-25,2021-06-20,true,true,2021-06-09,Dean Pierce,Copper Mountain Networks Inc 8968,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,78,79,"$690,500.00",Carl Eric Johnson,2021-05-28,2021-03-15,true,false,2021-06-09,Brian Chandler,Carl Eric Johnson 8969,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,66,70,"$668,500.00",Colon Inc [2831],2020-07-27,2020-06-13,false,true,2021-06-09,Gary Hill,Colon Inc [2831] 8970,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,67,71,"$626,000.00",Active Decisions,2021-07-05,2021-04-24,false,true,2021-06-09,Dean Pierce,Active Decisions 8971,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-04-09,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,56,59,"$525,000.00",BlueStep,2021-05-15,2021-02-15,true,false,2021-06-09,Gary Hill,BlueStep 8972,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,75,77,"$700,000.00",Fulton Thermal Corp,2020-09-09,2020-07-12,false,false,2021-06-09,Brian Chandler,Fulton Thermal Corp 8973,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Best Case,66,67,"$568,000.00",Carlson Inc [2357],2020-09-22,2020-08-02,true,true,2021-06-09,Mary Eng,Carlson Inc [2357] 8974,,005B0000006zLDrIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-04-09,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,92,94,"$743,500.00",Boston Institutional Svc Inc,2020-07-25,2020-05-20,true,false,2021-06-09,Dean Pierce,Boston Institutional Svc Inc 8975,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,73,"$610,500.00",Freeport-McMoran Copper and Gold,2020-10-03,2020-08-14,false,true,2021-06-09,Brian Chandler,Freeport-McMoran Copper and Gold 8976,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-06-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,58,61,"$669,000.00",Education Interface,2021-03-02,2021-01-21,false,true,2021-06-09,Brian Chandler,Education Interface 8977,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,57,60,"$663,000.00",Dominion Digital,2021-05-05,2021-03-02,true,false,2021-06-09,Brian Chandler,Dominion Digital 8978,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,86,86,"$501,500.00","Dime Community Bancshares, Inc",2020-12-26,2020-11-19,true,false,2021-06-09,Gary Hill,"Dime Community Bancshares, Inc 8979",,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,73,"$635,000.00",Careopia!,2020-11-25,2020-10-22,false,true,2021-06-09,Gary Hill,Careopia! 8980,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,81,81,"$700,500.00",Cardiac Science,2021-03-19,2021-01-21,false,false,2021-06-09,Dean Pierce,Cardiac Science 8981,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Commit,65,64,"$710,000.00",Baldwin & Clarke Advisory Svc,2021-04-16,2021-02-15,true,true,2021-06-09,,Baldwin & Clarke Advisory Svc 8982,,005B0000006zLGfIAM,2021-05-19,2021-04-20,VP of Sales,2021-05-10,1 Month Ago
2021-03-12,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,74,75,"$646,500.00",Barrett Inc [240],2020-11-04,2020-09-17,true,true,2021-06-09,Mary Eng,Barrett Inc [240] 8983,,005B0000006zLFOIA2,2021-03-19,2021-02-20,RVP East,2021-03-12,3 Months Ago
2021-04-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,67,68,"$557,500.00",Conner Inc [889],2020-10-16,2020-09-08,false,false,2021-06-09,Brian Chandler,Conner Inc [889] 8984,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Pipeline,70,68,"$706,500.00",Distributive Software,2021-01-16,2020-12-16,false,false,2021-06-09,Mary Eng,Distributive Software 8985,,005B0000006zLFqIAM,2021-03-19,2021-02-20,RVP West,2021-03-12,3 Months Ago
2021-04-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,63,58,"$643,500.00",Compulan,2021-06-15,2021-03-26,true,true,2021-06-09,Gary Hill,Compulan 8986,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,78,79,"$750,000.00",Computer Market Source,2021-07-04,2021-05-24,false,false,2021-06-09,Gary Hill,Computer Market Source 8987,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Commit,84,82,"$585,000.00",Actavis - Watson Pharma,2021-08-03,2021-05-18,true,true,2021-06-09,Mary Eng,Actavis - Watson Pharma 8988,,005B0000006zLBdIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-04-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,68,70,"$673,000.00",CarrierPoint,2021-03-17,2021-02-09,false,false,2021-06-09,Gary Hill,CarrierPoint 8989,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,59,55,"$611,000.00",Cfl Holdings,2021-03-18,2021-01-30,true,true,2021-06-09,Dean Pierce,Cfl Holdings 8990,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,52,48,"$659,000.00",DuMonde Solutions,2020-07-20,2020-04-23,false,false,2021-06-09,Brian Chandler,DuMonde Solutions 8991,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,85,85,"$546,000.00",Donnelly Mechanical Corp,2021-01-05,2020-10-29,true,true,2021-06-09,,Donnelly Mechanical Corp 8992,,005B0000006zLGfIAM,2021-03-19,2021-02-20,VP of Sales,2021-03-12,3 Months Ago
2021-05-10,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,76,74,"$723,000.00",Edison International,2021-06-30,2021-04-14,true,false,2021-06-09,Mary Eng,Edison International 8993,,005B0000006zLFqIAM,2021-05-19,2021-04-20,RVP West,2021-05-10,1 Month Ago
2021-06-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,52,50,"$702,000.00",ChyronHego,2021-05-03,2021-02-21,false,true,2021-06-09,Brian Chandler,ChyronHego 8994,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,83,81,"$626,500.00",ADS Enterprises,2021-02-11,2021-01-01,false,false,2021-06-09,Mary Eng,ADS Enterprises 8995,,005B0000006zLFOIA2,2021-03-19,2021-02-20,RVP East,2021-03-12,3 Months Ago
2021-04-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,59,61,"$547,500.00",Cormac Corporation,2021-06-09,2021-04-14,true,true,2021-06-09,Gary Hill,Cormac Corporation 8996,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,71,74,"$628,500.00",Cenatek,2020-11-18,2020-10-12,true,true,2021-06-09,Brian Chandler,Cenatek 8997,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,71,"$574,500.00",ComTecAC-000036329,2020-09-05,2020-07-22,false,false,2021-06-09,Gary Hill,ComTecAC-000036329 8998,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-06-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Best Case,95,97,"$680,000.00",Concuity,2021-07-25,2021-06-12,false,false,2021-06-09,Mary Eng,Concuity 8999,,005B0000006zLDrIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-04-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,64,63,"$654,000.00",Condat,2020-08-18,2020-05-30,true,true,2021-06-09,Mary Eng,Condat 9000,,005B0000006zLBdIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-03-12,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,76,76,"$702,500.00",Compass Media,2021-02-04,2020-11-22,true,false,2021-06-09,Brian Chandler,Compass Media 9001,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,81,79,"$702,500.00",Coherity,2020-10-20,2020-08-12,false,true,2021-06-09,Dean Pierce,Coherity 9002,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-04-09,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,55,54,"$649,500.00",Colomotion,2021-04-23,2021-02-14,false,false,2021-06-09,Gary Hill,Colomotion 9003,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,64,62,"$720,500.00",Cpa2Biz Inc,2021-07-09,2021-04-16,true,true,2021-06-09,Dean Pierce,Cpa2Biz Inc 9004,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,61,63,"$598,000.00",Dixon Inc [2422],2021-02-05,2020-12-23,false,true,2021-06-09,Brian Chandler,Dixon Inc [2422] 9005,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,73,70,"$609,000.00",Carlson Inc [1616],2021-01-11,2020-10-22,true,false,2021-06-09,Gary Hill,Carlson Inc [1616] 9006,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
