"Category","Ship_Date","Customer_Name","Product_ID","Segment","Ship_Mode","Order_ID","Sub_Category","Product_Name","City","Order_Date","Customer_ID","State","Country","Region","Row_ID","Discount","Profit_Percent","Sales_Goal","Discount_Goal","Quantity_Percent","Sales","Postal_Code","Profit","Sales_Percent","Quantity_Left","Profit_Goal","Discount_Left","Quantity_Goal","Quantity","Profit_Left","Sales_Left","Discount_Percent"
"Furniture","12/17/16","David Smith","FUR-CH-10001146","Corporate","First Class","CA-2016-146325","Chairs","Global Task Chair, Black","San Diego","12/14/16","DS-13180","California","United States","West",7941,0.2,59.2,258.11408,0.914,82,81.424,92037,-9.1602,31.5,0.44,-15.480738,0.714,2.44,2,-6.320538,176.69008,21.9
"Office Supplies","11/24/15","Katherine Ducich","OFF-BI-10003196","Consumer","Standard Class","CA-2015-145814","Binders","Accohide Poly Flexible Ring Binders","New York City","11/19/15","KD-16345","New York","United States","East",7952,0.2,55.6,15.13952,1.38,105.3,5.984,10035,2.244,39.5,-0.1,4.0392,1.18,1.9,2,1.7952,9.15552,14.5
"Office Supplies","11/23/17","Jim Sink","OFF-ST-10002301","Corporate","Second Class","CA-2017-104864","Storage","Tennsco Commercial Shelving","Miramar","11/18/17","JS-15685","Florida","United States","South",7962,0.2,65.4,104.9544,1.464,95.2,81.36,33023,-19.323,77.5,0.25,-29.56419,1.264,5.25,5,-10.24119,23.5944,13.7
"Office Supplies","11/23/17","Jim Sink","OFF-BI-10001636","Corporate","Second Class","CA-2017-104864","Binders","Ibico Plastic and Wire Spiral Binding Combs","Miramar","11/18/17","JS-15685","Florida","United States","South",7963,0.7,69,21.64824,5.572,106.4,20.232,33023,-16.1856,93.5,-0.48,-23.46912,4.872,7.52,8,-7.28352,1.41624,12.6
"Office Supplies","11/23/17","Jim Sink","OFF-AP-10002684","Corporate","Second Class","CA-2017-104864","Appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Miramar","11/18/17","JS-15685","Florida","United States","South",7964,0.2,57.1,1493.97504,0.91,97.1,389.056,33023,48.632,26,0.12,85.106,0.71,4.12,4,36.474,1104.91904,22
"Office Supplies","11/23/17","Jim Sink","OFF-PA-10004609","Corporate","Second Class","CA-2017-104864","Paper","Xerox 221","Miramar","11/18/17","JS-15685","Florida","United States","South",7965,0.2,62.9,77.96736,1.084,97.1,20.736,33023,7.2576,26.6,0.12,11.539584,0.884,4.12,4,4.281984,57.23136,18.5
"Office Supplies","11/23/17","Jim Sink","OFF-PA-10003309","Corporate","Second Class","CA-2017-104864","Paper","Xerox 211","Miramar","11/18/17","JS-15685","Florida","United States","South",7966,0.2,71.9,152.61696,1.38,76.3,41.472,33023,14.5152,27.2,2.48,20.176128,1.18,10.48,8,5.660928,111.14496,14.5
"Furniture","10/12/16","Corey Catlett","FUR-BO-10001567","Corporate","First Class","CA-2016-157707","Bookcases","Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","Denver","10/10/16","CC-12610","Colorado","United States","West",7968,0.7,73,223.56972,5.796,91.7,90.882,80219,-190.8522,40.7,0.27,-261.467514,5.096,3.27,3,-70.615314,132.68772,12.1
"Technology","10/12/16","Corey Catlett","TEC-PH-10002583","Corporate","First Class","CA-2016-157707","Phones","iOttie HLCRIO102 Car Mount","Denver","10/10/16","CC-12610","Colorado","United States","West",7969,0.2,74.1,37.26136,1.688,73.5,15.992,80219,-2.9985,42.9,0.36,-4.047975,1.488,1.36,1,-1.049475,21.26936,11.8
"Furniture","10/12/16","Corey Catlett","FUR-CH-10004853","Corporate","First Class","CA-2016-157707","Chairs","Global Manager's Adjustable Task Chair, Storm","Denver","10/10/16","CC-12610","Colorado","United States","West",7970,0.2,52.4,205.3328,1.286,102,120.784,80219,13.5882,58.8,-0.02,25.953462,1.086,0.98,1,12.365262,84.5488,15.6
"Office Supplies","11/23/15","Michelle Moray","OFF-BI-10001982","Consumer","Second Class","US-2015-165743","Binders","Wilson Jones Custom Binder Spines & Labels","Aurora","11/20/15","MM-18055","Colorado","United States","West",7994,0.7,62.5,5.58144,5.026,69,4.896,80013,-3.4272,87.7,1.35,-5.48352,4.326,4.35,3,-2.05632,0.68544,13.9
"Furniture","11/23/15","Michelle Moray","FUR-BO-10002268","Consumer","Second Class","US-2015-165743","Bookcases","Sauder Barrister Bookcases","Aurora","11/20/15","MM-18055","Colorado","United States","West",7995,0.7,85.5,454.78368,5.054,82.6,145.764,80013,-247.7988,32.1,1.26,-289.924596,4.354,7.26,6,-42.125796,309.01968,13.9
"Office Supplies","11/23/15","Michelle Moray","OFF-BI-10001758","Consumer","Second Class","US-2015-165743","Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Aurora","11/20/15","MM-18055","Colorado","United States","West",7996,0.7,56.8,30.56616,6.027,97.1,9.612,80013,-7.3692,31.4,0.18,-12.969792,5.327,6.18,6,-5.600592,20.95416,11.6
"Technology","10/19/17","Barry Franz�sisch","TEC-PH-10001700","Corporate","Second Class","CA-2017-114804","Phones","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Modesto","10/17/17","BF-11020","California","United States","West",8019,0.2,53.8,186.35576,0.898,78.1,52.792,95351,4.6193,28.3,0.28,8.591898,0.698,1.28,1,3.972598,133.56376,22.3
"Technology","10/25/16","Jill Fjeld","TEC-AC-10002323","Consumer","Standard Class","CA-2016-166373","Accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","San Antonio","10/21/16","JF-15565","Texas","United States","Central",8030,0.2,64.5,324.6048,1.682,82,106.08,78207,-9.282,32.7,1.32,-14.3871,1.482,7.32,6,-5.1051,218.5248,11.9
"Office Supplies","12/17/16","Shahid Hopkins","OFF-BI-10000201","Consumer","Second Class","CA-2016-113600","Binders","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Cuyahoga Falls","12/15/16","SH-20395","Ohio","United States","East",8047,0.7,83.3,6.28776,3.78,82.6,2.214,44221,-1.476,35.2,0.63,-1.7712,3.08,3.63,3,-0.2952,4.07376,18.5
"Office Supplies","11/27/16","Cathy Armstrong","OFF-BI-10001524","Home Office","Standard Class","US-2016-164945","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern","New York City","11/22/16","CA-12055","New York","United States","East",8080,0.2,72.5,432.35584,1.034,68,134.272,10009,46.9952,31.1,3.76,64.853376,0.834,11.76,8,17.858176,298.08384,19.3
"Office Supplies","11/23/17","Russell D'Ascenzo","OFF-EN-10002592","Consumer","Standard Class","CA-2017-160122","Envelopes","Peel & Seel Recycled Catalog Envelopes, Brown","Chicago","11/18/17","RD-19930","Illinois","United States","Central",8110,0.2,103.1,205.6608,1.12,72.5,55.584,60623,20.844,27,2.28,20.21868,0.92,8.28,6,-0.62532,150.0768,17.9
"Furniture","11/23/17","Russell D'Ascenzo","FUR-CH-10000422","Consumer","Standard Class","CA-2017-160122","Chairs","Global Highback Leather Tilter in Burgundy","Chicago","11/18/17","RD-19930","Illinois","United States","Central",8111,0.3,55.6,392.34888,1.854,108.7,127.386,60623,-25.4772,32.5,-0.16,-45.85896,1.554,1.84,2,-20.38176,264.96288,16.2
"Office Supplies","11/16/16","Liz Pelletier","OFF-BI-10001890","Consumer","Standard Class","CA-2016-116722","Binders","Avery Poly Binder Pockets","San Francisco","11/11/16","LP-17080","California","United States","West",8122,0.2,57.8,54.18688,0.822,67.6,31.504,94110,11.0264,58.1,5.28,19.075672,0.622,16.28,11,8.049272,22.68288,24.3
"Furniture","11/25/15","Shahid Shariari","FUR-TA-10002958","Consumer","Standard Class","CA-2015-119879","Tables","Bevis Oval Conference Table, Walnut","Philadelphia","11/21/15","SS-20410","Pennsylvania","United States","East",8181,0.4,53.8,2868.69216,2.984,70.4,1252.704,19120,-480.2032,43.7,3.36,-893.177952,2.584,11.36,8,-412.974752,1615.98816,13.4
"Technology","11/25/15","Shahid Shariari","TEC-PH-10002923","Consumer","Standard Class","CA-2015-119879","Phones","Logitech B530 USB�Headset�-�headset�- Full size, Binaural","Philadelphia","11/21/15","SS-20410","Pennsylvania","United States","East",8182,0.4,54.6,270.7668,3.124,76.9,110.97,19120,-24.0435,41,1.5,-43.999605,2.724,6.5,5,-19.956105,159.7968,12.8
"Office Supplies","10/20/17","Pete Takahito","OFF-ST-10000617","Consumer","Same Day","CA-2017-103065","Storage","Woodgrain Magazine Files by Perma","Jacksonville","10/20/17","PT-19090","Florida","United States","South",8238,0.2,60.6,16.4496,1.41,108.7,4.768,32216,-0.7748,29,-0.16,-1.27842,1.21,1.84,2,-0.50362,11.6816,14.2
"Office Supplies","10/20/17","Pete Takahito","OFF-PA-10000380","Consumer","Same Day","CA-2017-103065","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Jacksonville","10/20/17","PT-19090","Florida","United States","South",8239,0.2,84.7,17.14704,1.4,98,6.672,32216,2.502,38.9,0.02,2.95236,1.2,1.02,1,0.45036,10.47504,14.3
"Office Supplies","10/20/17","Pete Takahito","OFF-AR-10003251","Consumer","Same Day","CA-2017-103065","Art","Prang Drawing Pencil Set","Jacksonville","10/20/17","PT-19090","Florida","United States","South",8240,0.2,82,16.81344,1.104,78.1,4.448,32216,1.112,26.5,0.56,1.35664,0.904,2.56,2,0.24464,12.36544,18.1
"Furniture","10/20/17","Pete Takahito","FUR-FU-10000175","Consumer","Same Day","CA-2017-103065","Furnishings","DAX Wood Document Frame.","Jacksonville","10/20/17","PT-19090","Florida","United States","South",8241,0.2,53.8,45.69344,0.898,70.9,43.936,32216,6.0412,96.2,1.64,11.236632,0.698,5.64,4,5.195432,1.75744,22.3
"Furniture","12/31/16","Joe Elijah","FUR-CH-10002331","Consumer","Standard Class","CA-2016-169670","Chairs","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","New York City","12/25/16","JE-15715","New York","United States","East",8272,0.1,58.8,5510.5704,0.773,76.3,2563.056,10009,313.2624,46.5,2.48,532.54608,0.673,10.48,8,219.28368,2947.5144,12.9
"Furniture","10/25/16","Muhammed Yedwab","FUR-CH-10001802","Corporate","Standard Class","CA-2016-139549","Chairs","Hon Every-Day Chair Series Swivel Task Chairs","El Cajon","10/20/16","MY-18295","California","United States","West",8273,0.2,88.5,1188.50752,1.456,77.5,387.136,92020,4.8392,32.6,1.16,5.468296,1.256,5.16,4,0.629096,801.37152,13.7
"Technology","12/26/15","Sam Zeldin","TEC-MA-10004241","Home Office","Second Class","CA-2015-154284","Machines","Star Micronics TSP800 TSP847IIU Receipt Printer","Saint Charles","12/21/15","SZ-20035","Illinois","United States","Central",8283,0.3,58.5,1729.5264,1.485,102,600.53,60174,137.264,34.7,-0.04,234.72144,1.185,1.96,2,97.45744,1128.9964,20.2
"Office Supplies","12/26/15","Sam Zeldin","OFF-AR-10001468","Home Office","Second Class","CA-2015-154284","Art","Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","Saint Charles","12/21/15","SZ-20035","Illinois","United States","Central",8284,0.2,77.5,107.8272,1.062,76.3,59.904,60174,14.2272,55.6,0.62,18.353088,0.862,2.62,2,4.125888,47.9232,18.8
"Technology","12/26/15","Sam Zeldin","TEC-AC-10003198","Home Office","Second Class","CA-2015-154284","Accessories","Enermax Acrylux Wireless Keyboard","Saint Charles","12/21/15","SZ-20035","Illinois","United States","Central",8285,0.2,61.7,2205.5424,1.02,100,637.44,60174,135.456,28.9,0,219.43872,0.82,8,8,83.98272,1568.1024,19.6
"Furniture","12/26/15","Sam Zeldin","FUR-FU-10003039","Home Office","Second Class","CA-2015-154284","Furnishings","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","Saint Charles","12/21/15","SZ-20035","Illinois","United States","Central",8286,0.6,65.4,98.3364,3.894,78.7,51.756,60174,-33.6414,52.6,0.81,-51.471342,3.294,3.81,3,-17.829942,46.5804,15.4
"Office Supplies","12/15/15","Lena Creighton","OFF-BI-10003166","Consumer","Standard Class","CA-2015-106362","Binders","GBC Plasticlear Binding Covers","Troy","12/11/15","LC-16885","Ohio","United States","East",8293,0.7,57.1,40.8114,4.046,108.7,10.332,45373,-7.5768,25.3,-0.24,-13.2594,3.346,2.76,3,-5.6826,30.4794,17.3
"Furniture","10/21/16","Michael Granlund","FUR-BO-10003894","Home Office","Standard Class","CA-2016-163972","Bookcases","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","Fresno","10/17/16","MG-17890","California","United States","West",8371,0.15,56.8,462.15078,0.9225,70.9,120.666,93727,21.294,26.1,0.82,37.47744,0.7725,2.82,2,16.18344,341.48478,16.3
"Office Supplies","12/30/14","Nathan Cano","OFF-BI-10001658","Consumer","First Class","CA-2014-165393","Binders","GBC Standard Therm-A-Bind Covers","Fort Worth","12/27/14","NC-18415","Texas","United States","Central",8372,0.8,90.9,11.91176,5.632,78.7,4.984,76106,-8.4728,41.8,0.27,-9.32008,4.832,1.27,1,-0.84728,6.92776,14.2
"Office Supplies","11/18/15","Monica Federle","OFF-ST-10002344","Corporate","Standard Class","CA-2015-162964","Storage","Carina 42""Hx23 3/4""W Media Storage Unit","Houston","11/12/15","MF-18250","Texas","United States","Central",8378,0.2,72.5,82.27568,1.712,75.8,64.784,77095,-14.5764,78.7,0.32,-20.115432,1.512,1.32,1,-5.539032,17.49168,11.7
"Office Supplies","11/18/15","Monica Federle","OFF-PA-10003349","Corporate","Standard Class","CA-2015-162964","Paper","Xerox 1957","Houston","11/12/15","MF-18250","Texas","United States","Central",8379,0.2,56.2,59.25312,1.504,74.6,15.552,77095,5.6376,26.2,1.02,10.034928,1.304,4.02,3,4.397328,43.70112,13.3
"Office Supplies","11/18/15","Monica Federle","OFF-EN-10003055","Corporate","Standard Class","CA-2015-162964","Envelopes","Blue String-Tie & Button Interoffice Envelopes, 10 x 13","Houston","11/12/15","MF-18250","Texas","United States","Central",8380,0.2,108.7,396.28176,1.408,69,223.888,77095,69.965,56.5,3.15,64.3678,1.208,10.15,7,-5.5972,172.39376,14.2
"Office Supplies","12/30/16","Ross DeVincentis","OFF-FA-10000621","Home Office","First Class","CA-2016-102596","Fasteners","OIC Colored Binder Clips, Assorted Sizes","Akron","12/27/16","RD-19810","Ohio","United States","East",8390,0.2,51,17.184,0.968,69.4,17.184,44312,6.2292,100,2.64,12.209232,0.768,8.64,6,5.980032,0,20.7
"Office Supplies","12/17/15","Jim Kriz","OFF-BI-10004230","Home Office","Standard Class","CA-2015-134082","Binders","GBC Recycled Grain Textured Covers","San Bernardino","12/11/15","JK-15640","California","United States","West",8410,0.2,72.5,371.37408,1.478,101,110.528,92404,38.6848,29.8,-0.04,53.385024,1.278,3.96,4,14.700224,260.84608,13.5
"Furniture","11/15/16","Odella Nelson","FUR-TA-10001768","Corporate","Same Day","CA-2016-130820","Tables","Hon Racetrack Conference Tables","Burlington","11/15/16","ON-18715","North Carolina","United States","South",8411,0.4,52.6,806.43072,2.948,66.7,630.024,27217,-199.5076,78.1,2,-379.06444,2.548,6,4,-179.55684,176.40672,13.6
"Office Supplies","12/21/16","Adam Hart","OFF-PA-10001972","Corporate","Standard Class","CA-2016-147109","Paper","Xerox 214","Arlington","12/17/16","AH-10075","Texas","United States","Central",8414,0.2,50.5,134.2656,0.818,109.9,51.84,76017,18.144,38.6,-0.9,35.92512,0.618,9.1,10,17.78112,82.4256,24.4
"Technology","12/21/16","Adam Hart","TEC-AC-10002942","Corporate","Standard Class","CA-2016-147109","Accessories","WD My Passport Ultra 1TB Portable External Hard Drive","Arlington","12/17/16","AH-10075","Texas","United States","Central",8415,0.2,57.8,460.368,1.588,82,165.6,76017,-6.21,36,0.66,-10.7433,1.388,3.66,3,-4.5333,294.768,12.6
"Technology","11/16/17","Don Jones","TEC-AC-10004227","Corporate","Standard Class","US-2017-132220","Accessories","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","Tempe","11/12/17","DJ-13510","Arizona","United States","West",8429,0.2,74.6,202.02048,1.43,68.5,62.352,85281,-10.9116,30.9,2.76,-14.621544,1.23,8.76,6,-3.709944,139.66848,14
"Furniture","12/21/16","Clay Ludtke","FUR-FU-10004904","Consumer","Second Class","CA-2016-118129","Furnishings","Eldon ""L"" Workstation Diamond Chairmat","Reading","12/19/16","CL-12565","Pennsylvania","United States","East",8430,0.2,66.7,890.4856,0.92,80,303.92,19601,-30.392,34.1,1.25,-45.588,0.72,6.25,5,-15.196,586.5656,21.7
"Technology","12/16/15","Ryan Akin","TEC-AC-10002550","Consumer","Standard Class","CA-2015-112823","Accessories","Maxell 4.7GB DVD-RW 3/Pack","Cleveland","12/10/15","RA-19945","Ohio","United States","East",8438,0.2,87.7,60.66144,1.12,87,25.488,44105,4.4604,42,0.3,5.084856,0.92,2.3,2,0.624456,35.17344,17.9
"Furniture","10/24/17","Adam Hart","FUR-TA-10001039","Corporate","First Class","CA-2017-125451","Tables","KI Adjustable-Height Table","Cranston","10/23/17","AH-10075","Rhode Island","United States","East",8446,0.3,63.3,334.63416,1.257,88.5,240.744,2920,-13.7568,71.9,0.52,-21.735744,0.957,4.52,4,-7.978944,93.89016,23.9
"Furniture","10/24/17","Adam Hart","FUR-TA-10004915","Corporate","First Class","CA-2017-125451","Tables","Office Impressions End Table, 20-1/2""H x 24""W x 20""D","Cranston","10/23/17","AH-10075","Rhode Island","United States","East",8449,0.3,51,2449.52064,2.106,75.2,637.896,2920,-127.5792,26,0.99,-250.055232,1.806,3.99,3,-122.476032,1811.62464,14.2
"Office Supplies","10/26/15","Gene McClure","OFF-ST-10000876","Consumer","Second Class","CA-2015-169733","Storage","Eldon Simplefile Box Office","Hollywood","10/22/15","GM-14500","Florida","United States","South",8474,0.2,76.9,22.79008,0.932,105.3,9.952,33021,0.9952,43.7,-0.05,1.29376,0.732,0.95,1,0.29856,12.83808,21.5
"Office Supplies","10/28/15","Craig Carroll","OFF-PA-10000069","Consumer","Standard Class","CA-2015-109190","Paper","TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack","Lubbock","10/23/15","CC-12685","Texas","United States","Central",8493,0.2,108.7,94.1408,1.248,108.7,60.736,79424,20.4984,64.5,-0.64,18.858528,1.048,7.36,8,-1.639872,33.4048,16
"Technology","10/28/15","Craig Carroll","TEC-CO-10001943","Consumer","Standard Class","CA-2015-109190","Copiers","Canon PC-428 Personal Copier","Lubbock","10/23/15","CC-12685","Texas","United States","Central",8494,0.2,91.7,1401.52992,0.944,73,479.976,79424,161.9919,34.2,1.11,176.571171,0.744,4.11,3,14.579271,921.55392,21.2
"Office Supplies","10/28/15","Craig Carroll","OFF-BI-10000977","Consumer","Standard Class","CA-2015-109190","Binders","Ibico Plastic Spiral Binding Combs","Lubbock","10/23/15","CC-12685","Texas","United States","Central",8495,0.8,96.2,6.6272,5.736,88.5,6.08,79424,-10.336,91.7,0.13,-10.74944,4.936,1.13,1,-0.41344,0.5472,13.9
"Office Supplies","12/26/16","Lena Creighton","OFF-BI-10004233","Consumer","Standard Class","CA-2016-103359","Binders","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","New York City","12/22/16","LC-16885","New York","United States","East",8512,0.2,76.9,83.148,1.65,92.6,25.584,10035,8.9544,30.8,0.16,11.64072,1.45,2.16,2,2.68632,57.564,12.1
"Furniture","11/17/17","Maria Etezadi","FUR-CH-10001714","Home Office","Standard Class","CA-2017-137624","Chairs","Global Leather & Oak Executive Chair, Burgundy","Los Angeles","11/10/17","ME-17320","California","United States","West",8530,0.2,71.9,415.24928,1.198,75.2,241.424,90008,-36.2136,58.1,0.66,-50.336904,0.998,2.66,2,-14.123304,173.82528,16.7
"Office Supplies","12/23/15","Harold Ryan","OFF-ST-10001172","Corporate","First Class","CA-2015-157287","Storage","Tennsco Lockers, Sand","Philadelphia","12/22/15","HR-14830","Pennsylvania","United States","East",8542,0.2,58.5,75.19232,1.38,66.7,33.568,19140,1.6784,44.6,1,2.870064,1.18,3,2,1.191664,41.62432,14.5
"Technology","12/26/16","Laura Armstrong","TEC-PH-10004539","Corporate","Second Class","CA-2016-132829","Phones","Wireless Extenders zBoost YX545 SOHO Signal Booster","Houston","12/23/16","LA-16780","Texas","United States","Central",8558,0.2,59.5,916.22352,0.844,67.6,453.576,77041,39.6879,49.5,1.44,66.675672,0.644,4.44,3,26.987772,462.64752,23.7
"Office Supplies","12/26/16","Laura Armstrong","OFF-LA-10002945","Corporate","Second Class","CA-2016-132829","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Houston","12/23/16","LA-16780","Texas","United States","Central",8559,0.2,59.2,60.3288,1.186,93.5,45.36,77041,14.742,75.2,0.63,24.91398,0.986,9.63,9,10.17198,14.9688,16.9
