"Opportunity.Competitor_EDD_c__c","Origin","LastModifiedDate","Account.Type","AccountId","Account.Owner.Role.RolePath","Account.Owner.UniqueUserName","Account.Owner.Role.Roles","CurrentDate","Status","Opportunity.Predicted_Close_Date__c","Account.Owner.UserManager.UniqueUserName","IsEscalated","CreatedDate","Account.OwnerId","Id","Account.ShippingState","Opportunity.EDD_CreatedDate__c","Account.Owner.UserManagerNames","Account.Owner.Role.Name","Account.Owner.UserManager.Name","ContactId","IsClosed","Account.Industry","Opportunity.DemoShow__c","OwnerId","Account.Parent.ParentAccount.ShippingState","CaseNumber","Account.AccountSource","Account.Owner.Role.ParentRoleId","Account.Parent.ParentAccount.BillingState","Account.Parent.ParentAccount.OwnerId","Opportunity.Discount_Approved__c","Account.BillingState","Account.Parent.ParentAccount.Name","Account.Owner.Name","Opportunity.EDD_Leading_Causes__c","Subject","Opportunity.EDD_Prescription__c","Type","Account.Parent.AccountParents","Account.Name","ClosedDate","DurationCalculatedField","Account.AnnualRevenue","Account.NumberOfEmployees","Opportunity.EDD_Outcome__c","Opportunity.Amount","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c"
"","Google","2020-07-01T08:04:25.000Z","Corporate","001B000000bwMaXIAU","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-06-30T08:00:00.000Z","005B0000003CnfgIAC","500B0000002pJd5IAE","","","Amy Shaw","Central Sales","","003B000000A9tAXIAZ",True,"Energy","","005B0000003CnfgIAC","",10594,"Partner","00EB0000000azELMAY","IN","005B0000003CnfgIAC","","IN","Netfarm","Amy Shaw","","What does your service contract cover?","","Technical Issue","001B000000bwMaXIAU","Netfarm","2019-07-06T08:00:00.000Z",6.0,7681000,4380,0,0,0,0
"","Google","2020-07-01T08:04:25.000Z","Corporate","001B000000bwMaXIAU","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-07-11T08:00:00.000Z","005B0000003CnfgIAC","500B0000002pJd8IAE","","","Amy Shaw","Central Sales","","003B000000A9tAXIAZ",True,"Energy","","005B0000003CnfgIAC","",10597,"Partner","00EB0000000azELMAY","IN","005B0000003CnfgIAC","","IN","Netfarm","Amy Shaw","","How do I change my password?","","Technical Issue","001B000000bwMaXIAU","Netfarm","2019-07-14T08:00:00.000Z",3.0,7681000,4380,0,0,0,0
"","Twitter","2020-07-01T08:04:25.000Z","Corporate","001B000000bwMaXIAU","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-06-25T08:00:00.000Z","005B0000003CnfgIAC","500B0000002pJd9IAE","","","Amy Shaw","Central Sales","","003B000000A9tAXIAZ",True,"Energy","","005B0000003CnfgIAC","",10598,"Partner","00EB0000000azELMAY","IN","005B0000003CnfgIAC","","IN","Netfarm","Amy Shaw","","What are your support hours?","","Product Support","001B000000bwMaXIAU","Netfarm","2019-06-27T08:00:00.000Z",2.0,7681000,4380,0,0,0,0
"","Facebook","2020-07-01T08:04:25.000Z","Corporate","001B000000WJEBcIAP","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-04-26T08:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdAIAU","","","Megan Kaufman","West Sales","","003B0000008xfigIAA",True,"Technology","","005B0000003CnfRIAS","",10599,"Cold Call","00EB0000000azEIMAY","NV","005B0000003CnfRIAS","","NV","Manhattan Associates","Megan Kaufman","","Customer would like to upgrade","","General","001B000000WJEBcIAP","Manhattan Associates","2019-04-28T08:00:00.000Z",2.0,9613000,1877,0,0,0,0
"","Twitter","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-03-22T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdCIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10601,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","I received the wrong invoice.","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Account Support","001B000000SS46IIAT","Independent Wireless One","2020-03-23T07:00:00.000Z",1.0,8721000,4890,94,50000,0,35
"","Community","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-04-15T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdDIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10602,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","Billing address change","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Technical Issue","001B000000SS46IIAT","Independent Wireless One","2020-04-24T08:00:00.000Z",9.04,8721000,4890,94,50000,0,35
"","LinkedIn","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-05-09T08:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdEIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10603,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","Expediting my order?","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Product Support","001B000000SS46IIAT","Independent Wireless One","2020-05-14T08:00:00.000Z",5.0,8721000,4890,94,50000,0,35
"","Email","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-03-14T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdFIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10604,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","Customer called to make a payment","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Product Support","001B000000SS46IIAT","Independent Wireless One","2020-03-20T07:00:00.000Z",6.0,8721000,4890,94,50000,0,35
"","Email","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-04-18T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdGIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10605,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","Need most recent invoice","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Account Support","001B000000SS46IIAT","Independent Wireless One","2020-04-25T08:00:00.000Z",7.04,8721000,4890,94,50000,0,35
"","Phone","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-03-18T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdHIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10606,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","Can't understand installation instructions","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Technical Issue","001B000000SS46IIAT","Independent Wireless One","2020-03-20T07:00:00.000Z",2.0,8721000,4890,94,50000,0,35
"","Email","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46IIAT","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","2019-11-08","",False,"2020-04-28T08:00:00.000Z","005B0000003CnfRIAS","500B0000002pJdIIAU","","","Megan Kaufman","West Sales","","003B0000007vCnDIAU",True,"Energy",True,"005B0000003CnfRIAS","",10607,"Inbound Call","00EB0000000azEIMAY","CA","005B0000003CnfRIAS","","CA","Independent Wireless One","Megan Kaufman","+22.568 because Lead Source is Reseller and Region is Southwest
+6.449 because Amount is 47821 to 61498 and Product Name is Exterior Accessories
+4.462 because Deal Size Category is 2 and Product Name is Exterior Accessories
-9.422 because of other factor","How do I check my order status?","-8.376 if you change Executive Meeting to true
-7.210 if you change Interactive Demo to true","Technical Issue","001B000000SS46IIAT","Independent Wireless One","2020-05-07T08:00:00.000Z",9.0,8721000,4890,94,50000,0,35
"","Email","2020-07-01T08:04:25.000Z","Corporate","001B000000SS4tnIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJdJIAU","","","Sheri Nunez","Central Sales","","003B0000007vDVeIAM",True,"Technology","","005B0000003CnfTIAS","",10608,"Community","00EB0000000azELMAY","KS","005B0000003CnfTIAS","","KS","BeON.com","Sheri Nunez","","How do I upgrade?","","Product Support","001B000000SS4tnIAD","BeON.com","2020-07-02T08:00:00.000Z",0.0,2104000,3759,0,0,0,0
"","Website","2020-07-01T08:04:25.000Z","Corporate","001B000000SS4toIAD","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfQIAS","500B0000002pJdKIAU","","","Jordan Wolf","West Sales","","003B0000007vDVfIAM",True,"Consulting","","005B0000003CnfQIAS","",10609,"Community","00EB0000000azEIMAY","CA","005B0000003CnfQIAS","","CA","United Way Of The Texas Gulf Coast","Jordan Wolf","","Please send shipping confirmation.","","Technical Issue","001B000000SS4toIAD","United Way Of The Texas Gulf Coast","2020-07-02T08:00:00.000Z",0.0,7961000,4547,0,0,0,0
"","Mobile Device","2020-07-01T08:04:25.000Z","Corporate","001B000000SS46NIAT","","Ann Jones","","2020-07-13T20:29:06.055Z","Closed","2019-11-02","",False,"2019-09-03T07:00:00.000Z","005B0000003CnfWIAS","500B0000002pJdLIAU","","","Ann Jones","West Sales","","003B0000007vCnIIAU",True,"Utilities",True,"005B0000003CnfWIAS","",10610,"Community","00EB0000000azEIMAY","WY","005B0000003CnfWIAS","","WY","Genesis Group","Ann Jones","+14.534 because Lead Source is Reseller and Region is Midwest
+6.449 because Amount is 29999 to 47820 and Product Name is Car Care
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-1.939 because of other factors
from the baselin","What’s the product warranty policy?","-7.165 if you change Executive Meeting to true
-4.100 if you change Interactive Demo to true","Product Support","001B000000SS46NIAT","Genesis Group","2019-09-07T07:00:00.000Z",4.0,6720000,3768,94,40000,0,47
"","Facebook","2020-07-01T08:04:25.000Z","Corporate","001B000000bwMaaIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-03-06T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pJdMIAU","","","Jordan Wolf","West Sales","","003B000000A9tAaIAJ",True,"Retail","","005B0000003CnfQIAS","",10611,"Data.com","00EB0000000azEIMAY","AK","005B0000003CnfQIAS","","AK","MACOM","Jordan Wolf","","Question on my most recent order.","","General","001B000000bwMaaIAE","MACOM","2020-03-15T07:00:00.000Z",9.0,3642000,4270,0,0,0,0
"","Twitter","2020-07-01T08:04:34.000Z","Corporate","001B000000bwMaaIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-05-12T08:00:00.000Z","005B0000003CnfQIAS","500B0000002pJdOIAU","","","Jordan Wolf","West Sales","","003B000000A9tAaIAJ",True,"Retail","","005B0000003CnfQIAS","",10613,"Data.com","00EB0000000azEIMAY","AK","005B0000003CnfQIAS","","AK","MACOM","Jordan Wolf","","Billing address change","","Account Support","001B000000bwMaaIAE","MACOM","2020-05-18T08:00:00.000Z",6.0,3642000,4270,0,0,0,0
"","Q&A","2020-07-01T08:04:34.000Z","Corporate","001B000000WJEBdIAP","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-05-30T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pJdRIAU","","","Rachel Reilly","Central Sales","","003B0000008xfihIAA",True,"Hospitality","","005B0000003CnfYIAS","",10616,"Partner","00EB0000000azELMAY","IA","005B0000003CnfYIAS","","IA","Nuemark Technology Group","Rachel Reilly","","Was our last payment correct?","","General","001B000000WJEBdIAP","Nuemark Technology Group","2019-06-04T08:00:00.000Z",5.0,7627000,3135,0,0,0,0
"","LinkedIn","2020-07-01T08:04:34.000Z","Corporate","001B000000WJEBdIAP","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-06-16T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pJdSIAU","","","Rachel Reilly","Central Sales","","003B0000008xfihIAA",True,"Hospitality","","005B0000003CnfYIAS","",10617,"Partner","00EB0000000azELMAY","IA","005B0000003CnfYIAS","","IA","Nuemark Technology Group","Rachel Reilly","","How do I troubleshoot a product issue?","","Technical Issue","001B000000WJEBdIAP","Nuemark Technology Group","2019-06-21T08:00:00.000Z",5.0,7627000,3135,0,0,0,0
"","Twitter","2020-07-01T08:04:34.000Z","Corporate","001B000000WJEBeIAP","","Kristen Hughes","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-02-11T07:00:00.000Z","005B0000003CnfSIAS","500B0000002pJdUIAU","","","Kristen Hughes","West Sales","","003B0000008xfiiIAA",True,"Healthcare & Life Sciences","","005B0000003CnfSIAS","",10619,"Referral","00EB0000000azEIMAY","UT","005B0000003CnfSIAS","","UT","Aureus Health Services","Kristen Hughes","","Setup Instructions are missing","","Account Support","001B000000WJEBeIAP","Aureus Health Services","2019-02-12T07:00:00.000Z",1.0,7900000,4876,0,0,0,0
"","Phone","2020-07-01T08:04:34.000Z","Corporate","001B000000WJEBeIAP","","Kristen Hughes","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-04-20T07:00:00.000Z","005B0000003CnfSIAS","500B0000002pJdVIAU","","","Kristen Hughes","West Sales","","003B0000008xfiiIAA",True,"Healthcare & Life Sciences","","005B0000003CnfSIAS","",10620,"Referral","00EB0000000azEIMAY","UT","005B0000003CnfSIAS","","UT","Aureus Health Services","Kristen Hughes","","Can I use your app on my phone?","","General","001B000000WJEBeIAP","Aureus Health Services","2019-04-29T08:00:00.000Z",9.04,7900000,4876,0,0,0,0
"","Facebook","2020-07-01T08:04:34.000Z","Corporate","001B000000SS46UIAT","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","2019-01-18","",False,"2019-04-08T07:00:00.000Z","005B0000003CnfYIAS","500B0000002pJdWIAU","","","Rachel Reilly","Central Sales","","003B0000007vCnPIAU",True,"Healthcare & Life Sciences",True,"005B0000003CnfYIAS","",10621,"Data.com","00EB0000000azELMAY","WI","005B0000003CnfYIAS","","WI","David Lerner Associates","Rachel Reilly","+14.534 because Lead Source is Fields Sales and Region is Midwest
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+6.449 because Amount is 61499 to 100000 and Product Name is Exterior Accessories
+2.371 because of other factors
fr","Initiating return process.","-11.378 if you change Executive Meeting to true
-6.632 if you change Interactive Demo to true","Product Support","001B000000SS46UIAT","David Lerner Associates","2019-04-08T07:00:00.000Z",0.0,9812000,1876,198,145000,0,-11
"","Chat","2020-07-01T08:04:34.000Z","Corporate","001B000000SS46UIAT","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","2019-01-18","",False,"2019-04-05T07:00:00.000Z","005B0000003CnfYIAS","500B0000002pJdXIAU","","","Rachel Reilly","Central Sales","","003B0000007vCnPIAU",True,"Healthcare & Life Sciences",True,"005B0000003CnfYIAS","",10622,"Data.com","00EB0000000azELMAY","WI","005B0000003CnfYIAS","","WI","David Lerner Associates","Rachel Reilly","+14.534 because Lead Source is Fields Sales and Region is Midwest
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+6.449 because Amount is 61499 to 100000 and Product Name is Exterior Accessories
+2.371 because of other factors
fr","Customer would like to upgrade","-11.378 if you change Executive Meeting to true
-6.632 if you change Interactive Demo to true","General","001B000000SS46UIAT","David Lerner Associates","2019-04-12T07:00:00.000Z",7.0,9812000,1876,198,145000,0,-11
"","Mobile Device","2020-07-01T08:04:34.000Z","Corporate","001B000000SS4twIAD","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-12-17T07:00:00.000Z","005B0000003CnfgIAC","500B0000002pJdYIAU","","","Amy Shaw","Central Sales","","003B0000007vDVnIAM",True,"Food & Beverage","","005B0000003CnfgIAC","",10623,"Referral","00EB0000000azELMAY","MN","005B0000003CnfgIAC","","MN","National Medical Management","Amy Shaw","","Can I use your app on my phone?","","Technical Issue","001B000000SS4twIAD","National Medical Management","2019-12-26T07:00:00.000Z",9.0,3481000,4459,0,0,0,0
"","Q&A","2020-07-01T08:04:34.000Z","Corporate","001B000000SS4twIAD","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-10-27T07:00:00.000Z","005B0000003CnfgIAC","500B0000002pJdZIAU","","","Amy Shaw","Central Sales","","003B0000007vDVnIAM",True,"Food & Beverage","","005B0000003CnfgIAC","",10624,"Referral","00EB0000000azELMAY","MN","005B0000003CnfgIAC","","MN","National Medical Management","Amy Shaw","","I received the wrong invoice.","","Technical Issue","001B000000SS4twIAD","National Medical Management","2019-11-03T07:00:00.000Z",7.0,3481000,4459,0,0,0,0
"","Email","2020-07-01T08:04:34.000Z","Corporate","001B000000SS4twIAD","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-10-28T07:00:00.000Z","005B0000003CnfgIAC","500B0000002pJdaIAE","","","Amy Shaw","Central Sales","","003B0000007vDVnIAM",True,"Food & Beverage","","005B0000003CnfgIAC","",10625,"Referral","00EB0000000azELMAY","MN","005B0000003CnfgIAC","","MN","National Medical Management","Amy Shaw","","Assembly instruction help","","Product Support","001B000000SS4twIAD","National Medical Management","2019-11-02T07:00:00.000Z",5.0,3481000,4459,0,0,0,0
"","Google","2020-07-01T08:04:34.000Z","Corporate","001B000000SS46ZIAT","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-08-26T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pJdbIAE","","","Rachel Reilly","Central Sales","","003B0000007vCnUIAU",True,"Not For Profit","","005B0000003CnfYIAS","",10626,"Website","00EB0000000azELMAY","IL","005B0000003CnfYIAS","","IL","TeleChoice","Rachel Reilly","","I received the wrong invoice.","","Account Support","001B000000SS46ZIAT","TeleChoice","2019-08-29T07:00:00.000Z",2.96,2151000,4871,0,0,0,0
"","Website","2020-07-01T08:04:34.000Z","Corporate","001B000000SS46ZIAT","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-09-22T07:00:00.000Z","005B0000003CnfYIAS","500B0000002pJdcIAE","","","Rachel Reilly","Central Sales","","003B0000007vCnUIAU",True,"Not For Profit","","005B0000003CnfYIAS","",10627,"Website","00EB0000000azELMAY","IL","005B0000003CnfYIAS","","IL","TeleChoice","Rachel Reilly","","Billing address change","","Technical Issue","001B000000SS46ZIAT","TeleChoice","2019-09-25T07:00:00.000Z",3.0,2151000,4871,0,0,0,0
"","LinkedIn","2020-07-01T08:04:34.000Z","Corporate","001B000000SS4tyIAD","","Alicia Harrison","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-04-21T07:00:00.000Z","005B0000003CnfZIAS","500B0000002pJdeIAE","","","Alicia Harrison","Central Sales","","003B0000007vDVpIAM",True,"Hospitality","","005B0000003CnfZIAS","",10629,"Partner","00EB0000000azELMAY","WI","005B0000003CnfZIAS","","WI","California Creative Entr","Alicia Harrison","","What does your service contract cover?","","Account Support","001B000000SS4tyIAD","California Creative Entr","2019-04-25T08:00:00.000Z",4.04,6899000,4608,0,0,0,0
"","Instagram","2020-07-01T08:04:34.000Z","Corporate","001B000000SS46iIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfIIAS","500B0000002pJdhIAE","","","Dennis Huffman","East Sales","","003B0000007vCndIAE",True,"Construction","","005B0000003CnfIIAS","",10632,"Website","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","GE Healthcare / Life Sciences","Dennis Huffman","","Shipping container appears damaged","","Technical Issue","001B000000SS46iIAD","GE Healthcare / Life Sciences","2020-07-02T08:00:00.000Z",0.0,7263000,2208,0,0,0,0
"","Mobile Device","2020-07-01T08:04:34.000Z","Corporate","001B000000SS46iIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfIIAS","500B0000002pJdiIAE","","","Dennis Huffman","East Sales","","003B0000007vCndIAE",True,"Construction","","005B0000003CnfIIAS","",10633,"Website","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","GE Healthcare / Life Sciences","Dennis Huffman","","How do I upgrade?","","Technical Issue","001B000000SS46iIAD","GE Healthcare / Life Sciences","2020-07-02T08:00:00.000Z",0.0,7263000,2208,0,0,0,0
