"AccountId","HasOpportunityLineItem","EDD_Prescription__c","Account_Type","Owner_Role_RolePath","ForecastCategory","DemoShow__c","EDD_Leading_Causes__c","Account_BillingState","CloseDate","Name","Region__c","Owner_Role_RoleNames","Competitor__c","Product2Name__c","Owner_Username","Owner_Role_DeveloperName","Owner_Name","AccountBookings__c","Owner_Role_RoleNamesPath","LeadSource","Owner_Role_Roles","Owner_Role_Name","Id","Interactive_Demo__c","AccountAnnualRevenue__c","ForecastCategoryName","Owner_SmallPhotoUrl","Stage_StageName","RecordType_Name","IsClosed","Owner_UniqueUserName","AccountNumberOfEmployees__c","IsWon","Product2Family__c","RecordTypeId","Account_Name","Exec_Meeting__c","EDD_PRESCRIPTION_C","Product_Product_Family","StageName","SalesStageCount__c","Causes_Driver","Product_Product_Name","Type","Account_Industry","Account_AccountSource","Account_AnnualRevenue","TimeToClose__c","Causes_Amt","Amount","Account_NumberOfEmployees","EDD_OUTCOME_C"
"001B000000SS41JIAT",True,"- 7.296 if you change Exec_Meeting__c to true<br>- 6.294 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.382 because LeadSource is Fields Sales and Amount is 50001 to 90000<br>+ 1.44 because Interactive_Demo__c is false<br>+ 10.06 because of other factors<br>from the baseline, + 70.87","VA","2/9/16","O'Neal Steel 23","Southeast","CEO","Challenger Inc.","Batteries","achen1496774369993@demo.user","EastSales","Alan Chen","10000 - 50000","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbZHIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Alan Chen","0 - 250",False,"Car Accessories","012B0000000LBREIA4","O'Neal Steel",False,"-8.123
if you change Exec_Meeting__c to true
-3.029
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"from the baseline","Batteries","Existing Business","Not For Profit","Website",6140000,0,70.88,90000,133,101.4886
"001B000000SS41MIAT",True,"- 8.311 if you change Exec_Meeting__c to true<br>- 6.493 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 6.44 because CloseDate is 2017<br>+ 4.614 because Product2Name__c is Other and Amount is 12009 to 20000<br>+ 4.614 because Product2Family__c is Other and Amount is 12009 to 20000<br>+ 7.401 because of other factors<br>from the baseline, + 70.87","VA","5/11/17","GreenTree Administrators 77","Southeast","CEO","Challenger Inc.","Exterior Accessories","mmccoy1496774369614@demo.user","EastSales","Michael Mccoy","10000 - 50000","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbZKIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Michael Mccoy","0 - 250",True,"Car Accessories","012B0000000LBREIA4","GreenTree Administrators",False,"-7.713
if you change Exec_Meeting__c to true
-5.368
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",3,"LeadSource is Reseller and Competitor is Challenger Inc.","Exterior Accessories","New Business","Apparel","Community",7406000,0,8.843,13000,104,95.33565
"001B000000SS41NIAT",True,"- 8.525 if you change Interactive_Demo__c to true<br>- 7.119 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>- 3.031 because Product2Family__c is Other and Type is New Business<br>+ 10.8 because of other factors<br>from the baseline, + 70.87","GA","2/9/17","Air Charter Guide e-Services 89","Southeast","CEO","Challenger Inc.","Batteries","mmccoy1496774369614@demo.user","EastSales","Michael Mccoy","10000 - 50000","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbZLIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Michael Mccoy","0 - 250",True,"Car Accessories","012B0000000LBREIA4","Air Charter Guide e-Services",False,"-7.946
if you change Exec_Meeting__c to true
-5.26
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",4,"other factors","Batteries","New Business","Apparel","Marketing Event",9815000,0,15.78,8000,6,108.59496999999999
"001B000000SS41QIAT",True,"- 7.296 if you change Exec_Meeting__c to true<br>- 6.294 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"- 5.348 because LeadSource is Reseller and Amount is 50001 to 90000<br>+ 1.44 because Interactive_Demo__c is false<br>+ 1.402 because Product2Name__c is Other and Interactive_Demo__c is false<br>+ 7.19 because of other factors<br>from the baseline, + 70.8","NY","8/15/16","XDegrees 221","Mid-Atlantic","CEO","Challenger Inc.","Exterior Accessories","ariley1496774369939@demo.user","CentralSales","Antonio Riley","10000 - 50000","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbZPIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Advanced",True,"Antonio Riley","0 - 250",True,"Car Accessories","012B00000008lxPIAQ","XDegrees",False,"-6.698
if you change Exec_Meeting__c to true
-4.772
if you change Interactive_Demo__c to true","Car Accessories","Closed Won",8,"other factors","Exterior Accessories","Existing Business","Entertainment","Data.com",7698000,0,9.274,60075,238,77.80015999999999
"001B000000SS3veIAD",True,"- 4.09 if you change Interactive_Demo__c to true<br>- 2.801 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"- 5.348 because LeadSource is Reseller and Amount is 50001 to 90000<br>+ 4.758 because Region__c is Southeast and LeadSource is Reseller<br>+ 3.953 because Product2Name__c is Motorcycle Parts and Amount is 50001 to 90000<br>+ 7.088 because of other factor","NY","8/10/16","Optima Direct 249","Southeast","CEO","Moparts","Motorcycle Parts","mmccoy1496774369614@demo.user","EastSales","Michael Mccoy","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbS2IAK",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Michael Mccoy","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","Optima Direct",False,"-4.889
if you change Interactive_Demo__c to true
-4.567
if you change Exec_Meeting__c to true","Performance & Non-auto","Closed Won",4,"from the baseline","Motorcycle Parts","New Business","Engineering","Data.com",2258000,0,70.88,56395,142,92.246864
"001B000000SS3vkIAD",True,"- 6.161 if you change Interactive_Demo__c to true<br>- 5.267 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>- 3.327 because Region__c is Southwest and SalesStageCount__c is 4<br>+ 3.059 because Product2Name__c is RV Shelters and LeadSource is Fields Sales<br>- 6.483 because of other factors<br>from the baseline, + 7","VA","8/24/16","IBM Corporation - master 72","Southwest","CEO","Challenger Inc.","RV Shelters","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbS8IAK",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Kathryn Lewis","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","IBM Corporation - master",False,"-8.326
if you change Exec_Meeting__c to true
-5.797
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",4,"LeadSource is Fields Sales and Competitor is Challenger Inc.","RV Shelters","Add-On Business","Consulting","Website",5143000,0,-3.715,250000,216,60.745853000000004
"001B000000SS3vlIAD",True,"- 2.661 if you change Exec_Meeting__c to true<br>- 2.475 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 4.846 because Product2Name__c is Batteries and LeadSource is Fields Sales<br>- 1.289 because of other factors<br>from th","AR","3/26/16","Terumo Medical Corporation 73","Southwest","CEO","Challenger Inc.","Batteries","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbS9IAK",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Tammy Wilson","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Terumo Medical Corporation",False,"-5.72
if you change Exec_Meeting__c to true
-2.111
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"other factors","Batteries","Existing Business","Shipping","Social Media",5602000,0,-7.835,0,87,83.382965
"001B000000SS3voIAD",True,"- 3.674 if you change Interactive_Demo__c to true<br>- 1.967 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>- 4.184 because Product2Name__c is Motorcycle Parts and SalesStageCount__c is 0 to 2<br>- 2.63 because Region__c is Southeast<br>+ 3.446 because of other factors<br>from the baseline, + 70.87","AL","8/14/15","DSI/Dynamatic Corporation 133","Southeast","CEO","Challenger Inc.","Motorcycle Parts","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbSBIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","DSI/Dynamatic Corporation",False,"-5.026
if you change Exec_Meeting__c to true
-3.311
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"LeadSource is Fields Sales","Motorcycle Parts","New Business","Hospitality","Website",5726000,0,9.158,200000,212,75.28049
"001B000000SS3voIAD",True,"- 3.674 if you change Interactive_Demo__c to true<br>- 1.967 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>- 4.184 because Product2Name__c is Motorcycle Parts and SalesStageCount__c is 0 to 2<br>- 2.63 because Region__c is Southeast<br>+ 3.446 because of other factors<br>from the baseline, + 70.87","AL","8/14/15","DSI/Dynamatic Corporation 133","Southeast","CEO","Challenger Inc.","Motorcycle Parts","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbSBIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","DSI/Dynamatic Corporation",False,"-5.026
if you change Exec_Meeting__c to true
-3.311
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"Product2Name is Motorcycle Parts and SalesStageCount is 0 to 2","Motorcycle Parts","New Business","Hospitality","Website",5726000,0,-4.183,200000,212,75.28049
"001B000000SS3voIAD",True,"- 3.674 if you change Interactive_Demo__c to true<br>- 1.967 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>- 4.184 because Product2Name__c is Motorcycle Parts and SalesStageCount__c is 0 to 2<br>- 2.63 because Region__c is Southeast<br>+ 3.446 because of other factors<br>from the baseline, + 70.87","AL","8/14/15","DSI/Dynamatic Corporation 133","Southeast","CEO","Challenger Inc.","Motorcycle Parts","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbSBIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","DSI/Dynamatic Corporation",False,"-5.026
if you change Exec_Meeting__c to true
-3.311
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"Product2Name is Motorcycle Parts and Competitor is Challenger Inc.","Motorcycle Parts","New Business","Hospitality","Website",5726000,0,4.03,200000,212,75.28049
"001B000000SS3vsIAD",True,"- 5.335 if you change Interactive_Demo__c to true<br>- 4.654 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 4.673 because Region__c is Mid-Atlantic and LeadSource is Fields Sales<br>+ 1.541 because of other factors<br>from the b","NJ","5/30/16","The Nordam Group 207","Mid-Atlantic","CEO","Challenger Inc.","Exterior Accessories","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbSDIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Tammy Wilson","0 - 250",False,"Car Accessories","012B0000000LBREIA4","The Nordam Group",False,"-7.713
if you change Exec_Meeting__c to true
-4.972
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"other factors","Exterior Accessories","Existing Business","Healthcare & Life Sciences","Marketing Event",6021000,0,-4.802,20000,105,86.24304000000001
"001B000000SS3vuIAD",True,"- 7.258 if you change Interactive_Demo__c to true<br>- 3.122 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>- 6.203 because Product2Name__c is Car Care and Region__c is Mid-Atlantic<br>+ 16.97 because of other factors<br>from the baseline, + 70.87","NY","1/10/17","Conita Technologies 235","Mid-Atlantic","CEO","Challenger Inc.","Car Care","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbSGIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Conita Technologies",False,"-6.894
if you change Interactive_Demo__c to true
-6.181
if you change Exec_Meeting__c to true","Car Accessories","Closed Lost",2,"other factors","Car Care","Existing Business","Retail","Social Media",7722000,0,3.677,30000,115,99.784164
"001B000000SS3vxIAD",True,"- 2.172 if you change Interactive_Demo__c to true<br>- 0.515 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>- 4.129 because Product2Name__c is Interior Accessories and Region__c is Southwest<br>- 5.942 because of other factors<br>","OK","8/31/15","SAGEM Morpho 62","Southwest","CEO","Challenger Inc.","Interior Accessories","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbSLIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","SAGEM Morpho",False,"-3.574
if you change Exec_Meeting__c to true
-1.808
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",4,"other factors","Interior Accessories","Existing Business","Construction","Marketing Event",4798000,0,-11.08,5000,9,71.15938
"001B000000SS3vzIAD",True,"- 5.139 if you change Interactive_Demo__c to true<br>- 3.658 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 10.5 because of other factors<br>from the baseline, + 70.87","PA","5/1/17","affinity2 124","Mid-Atlantic","CEO","Challenger Inc.","Replacement Parts","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbSMIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Edgar Garcia","0 - 250",False,"Car Accessories","012B0000000LBREIA4","affinity2",False,"-6.717
if you change Exec_Meeting__c to true
-4.776
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"Product2Family is Car Accessories and LeadSource is Fields Sales","Replacement Parts","New Business / Add-on","Transportation","Marketing Event",8246000,0,6.335,500000,196,91.72986
"001B000000SS3veIAD",True,"- 5.335 if you change Interactive_Demo__c to true<br>- 4.654 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 7.196 because LeadSource is Telesales<br>- 5.646 because LeadSource is Telesales and SalesStageCount__c is 0 to 2<br>- 5.309 because Region__c is Mid-Atlantic and LeadSource is Telesales<br>- 10.07 because of other factors<br>from the baseline, + 70.87","NY","8/6/15","Optima Direct 246","Mid-Atlantic","CEO","Challenger Inc.","Exterior Accessories","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Telesales","00EB0000000Env9MAC","Central Sales","006B0000003WbS1IAK",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Optima Direct",False,"-7.713
if you change Exec_Meeting__c to true
-4.972
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"LeadSource is Telesales and SalesStageCount is 0 to 2","Exterior Accessories","New Business","Engineering","Data.com",2258000,0,-5.645,15000,142,33.35763
