"Last_Activity_Date__c","Shake_Recipies__c","Training__c","Activity__c","Created_Date__c","Gender__c","isParent__c","Product_Ordered__c","Sponsors__c","Name","Customer_ID__c","Lead_Status__c","Last_Order_Date__c","Events__c","Email_Frequency__c","Sponsor_Level__c","State__c","Age__c","Club_Visits__c","Order_Amount__c","Order_Score__c","Conversion_Score__c"
"2017-08-01T09:25:32.744+00:00","Chocolate","Health Evaluations & Nutrition Programs","Open Emails","2016-08-25T00:52:17.974+00:00","F","No","Male Factor 1000","Anne Frost","Guy Koepp","75746-4056","Lead","2017-06-22T17:48:53.737+00:00","Leadership Development Weekend","3x/Month","Herbalife Advantage Plan Distributor (HAP)","North Carolina",23,18,33,82,43
"2017-08-01T09:41:50.523+00:00","Cafe Latte","Meal Replacements","Open Emails","2016-07-28T08:04:43.291+00:00","M","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","Mary Johnson","Eva Ankunding DDS","92912","Customer","2017-05-18T21:58:59.503+00:00","STS","2x/Month","Millionaire Team","Iowa",54,8,29,37,52
"2017-08-01T09:48:05.008+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Open Emails","2016-01-03T16:29:23.887+00:00","M","No","Formula 2 Multivitamin Complex","Anne Frost","Cesar Barrows IV","99355-5833","Customer","2017-07-17T15:28:33.020+00:00","STS","3x/Month","Herbalife Advantage Plan Distributor (HAP)","New Jersey",38,22,46,90,17
"2017-08-01T09:49:02.349+00:00","Cookies 'n Cream","The Social Revolution","Website Visit","2017-08-31T15:56:57.099+00:00","F","Yes","Herbal Tea Concentrate","Lauren Boyle","Celestino Paucek","83006-8527","Customer","2017-08-15T05:46:40.246+00:00","Extravaganza","2x/Month","Presidents Team - 30k President","New Mexico",24,13,55,31,45
"2017-08-01T10:11:35.250+00:00","Chocolate","Advertising 101","Website Visit","2016-06-06T19:36:30.610+00:00","M","No","Formula 1 Healthy Meal Nutritional Shake Mix","James Chan","Jarrett Hermann II","16479","Customer","2017-08-26T04:59:17.309+00:00","STS","3x/Month","World Team","Minnesota",33,5,26,52,25
"2017-08-01T10:29:07.471+00:00","Cafe Latte","The Social Revolution","Open Emails","2016-11-09T06:36:33.372+00:00","M","Yes","Formula 2 Multivitamin Complex","Tim Carter","Mrs. Isadore Gutmann","75958-8610","Lead","2017-03-29T06:18:43.253+00:00","Leadership Development Weekend","1x/Month","Presidents Team - 50k President","Mississippi",41,17,36,83,50
"2017-08-01T10:39:03.985+00:00","Vanilla","The Social Revolution","Open Emails","2016-07-05T12:20:41.629+00:00","F","Yes","Formula 1 Express Meal Bar","Stephanie Curran","Heber Hand","45875-0960","Customer","2017-08-14T15:10:11.566+00:00","Leadership Development Weekend","1x/Month","Distributor","Rhode Island",35,14,51,81,88
"2017-08-01T10:46:50.257+00:00","Pumpkin Spice","Hosting a HOM","Website Visit","2015-10-20T02:04:27.342+00:00","M","Yes","Total Control","Sherrie Hernandez","Mose Grady","65676-6669","Customer","2017-06-11T22:00:07.611+00:00","STS HOM","3x/Month","Global Expansion Team","Idaho",50,11,39,20,41
"2017-08-01T11:05:37.456+00:00","Vanilla","The Social Revolution","Open Emails","2016-04-26T22:42:39.294+00:00","M","No","Formula 1 Express Meal Bar","Lisa Jones","Dr. Jared Dickens","20787-5931","Lead","2017-04-17T06:48:32.777+00:00","STS HOM","3x/Month","Senior Consultant","Hawaii",52,12,39,84,79
"2017-08-01T11:35:54.426+00:00","Cookies 'n Cream","Health Evaluations & Nutrition Programs","Buying Product","2016-06-12T04:28:13.629+00:00","M","Yes","Herbal Aloe Powder","Tim Carter","Daija Welch","97876","Lead","2017-08-17T01:03:10.125+00:00","Leadership Development Weekend","2x/Month","Presidents Team - 50k President","Oregon",32,20,46,80,83
"2017-08-01T12:32:25.049+00:00","Cookies 'n Cream","The Social Revolution","Website Visit","2016-01-26T19:55:51.963+00:00","M","Yes","Cell-U-Loss","Stephanie Curran","Dr. Madie Glover","58528","Customer","2017-04-13T05:46:51.699+00:00","STS","2x/Month","Distributor","Tennessee",34,20,35,67,25
"2017-08-01T12:59:38.684+00:00","Wild Berry and Pina Colada","Meal Replacements","Open Emails","2016-05-08T04:09:27.771+00:00","F","No","Formula 1 Express Meal Bar","Mark Metz","Dillon Roberts","18989-2672","Customer","2017-07-14T19:32:57.566+00:00","STS HOM","3x/Month","Success Builder","Maryland",45,18,36,54,47
"2017-08-01T13:11:57.376+00:00","Wild Berry and Pina Colada","Health Evaluations & Nutrition Programs","Website Visit","2017-02-10T22:01:13.453+00:00","M","Yes","Formula 1 Express Meal Bar","Lisa Jones","Mr. Florine Parker","92690","Lead","2017-05-02T15:15:24.043+00:00","STS HOM","1x/Month","Senior Consultant","Nebraska",26,5,32,23,19
"2017-08-01T13:47:28.708+00:00","Chocolate","Health Evaluations & Nutrition Programs","Website Visit","2016-09-06T00:54:51.140+00:00","F","No","Formula 1 Healthy Meal Nutritional Shake Mix","Stephanie Curran","Miss Johnnie O'Keefe","20131","Customer","2017-05-14T10:53:46.505+00:00","Leadership Development Weekend","2x/Month","Distributor","Oregon",38,9,22,77,55
"2017-08-01T14:40:59.591+00:00","Pumpkin Spice","Hosting a HOM","Open Emails","2015-12-27T01:55:25.566+00:00","F","No","Total Control","James Chan","Manley Nienow","88049","Customer","2017-09-09T07:29:02.021+00:00","STS","1x/Month","World Team","Nevada",49,6,53,91,44
"2017-08-01T15:24:59.331+00:00","Pumpkin Spice","Meal Replacements","Website Visit","2016-03-31T02:28:51.153+00:00","F","Yes","Herbal Aloe Powder","Tim Carter","Sincere Rau","25015","Customer","2017-07-17T11:54:53.156+00:00","Extravaganza","3x/Month","Presidents Team - 50k President","Oregon",47,11,19,24,47
"2017-08-01T15:26:08.466+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Buying Product","2016-06-12T10:05:57.802+00:00","F","No","Personalized Protein Powder","Lisa Jones","Ms. Dovie Langworth","80820-9960","Customer","2017-07-01T00:55:36.129+00:00","Extravaganza","2x/Month","Senior Consultant","Kansas",33,10,49,83,62
"2017-08-01T15:35:34.722+00:00","Vanilla","Health Evaluations & Nutrition Programs","Website Visit","2016-05-17T00:10:06.148+00:00","F","No","Thermo Bond","Jamie Wu","Leopoldo Schulist","80004","Lead","2017-07-24T10:29:55.715+00:00","Extravaganza","2x/Month","Supervisor","Hawaii",31,21,31,44,55
"2017-08-01T15:40:28.822+00:00","Vanilla","The Social Revolution","Website Visit","2017-03-25T04:07:43.579+00:00","M","No","Herbal Tea Concentrate","Anne Frost","Armando Hermiston","69482","Lead","2017-03-21T11:19:11.083+00:00","STS","1x/Month","Herbalife Advantage Plan Distributor (HAP)","Illinois",47,3,28,31,51
"2017-08-01T15:56:37.375+00:00","Wild Berry and Pina Colada","Advertising 101","Open Emails","2016-09-10T03:37:02.528+00:00","F","Yes","Personalized Protein Powder","James Chan","Keshaun Rempel IV","85745-1858","Lead","2017-08-08T09:09:51.166+00:00","STS","1x/Month","World Team","North Carolina",44,6,40,73,46
"2017-08-01T15:57:27.751+00:00","Vanilla","Hosting a HOM","Buying Product","2017-03-01T15:31:13.502+00:00","F","Yes","Herbal Tea Concentrate","Lauren Boyle","Jairo Ritchie","50665-8532","Lead","2017-08-26T01:50:20.525+00:00","STS","1x/Month","Presidents Team - 30k President","Oklahoma",27,4,52,56,35
"2017-08-01T16:00:21.623+00:00","Vanilla","Hosting a HOM","Open Emails","2016-11-16T04:47:47.855+00:00","M","Yes","Formula 2 Multivitamin Complex","Mary Johnson","Ramona Aufderhar","25207-9997","Lead","2017-05-26T07:25:01.662+00:00","STS HOM","3x/Month","Millionaire Team","Maine",44,18,53,86,78
"2017-08-01T16:39:10.487+00:00","Chocolate","Hosting a HOM","Buying Product","2017-01-01T11:49:57.043+00:00","F","Yes","Protien Bar Deluxe","Jamie Wu","Mrs. Pattie Hudson","72319","Customer","2017-06-15T16:50:24.603+00:00","Extravaganza","2x/Month","Supervisor","Nevada",22,10,38,81,22
"2017-08-01T17:03:31.461+00:00","Wild Berry and Pina Colada","Advertising 101","Buying Product","2016-09-15T21:10:47.351+00:00","F","Yes","Roasted Soy Nuts","Mark Metz","Freddy Bode","12293-5178","Lead","2017-07-20T16:58:46.564+00:00","Leadership Development Weekend","3x/Month","Success Builder","Vermont",38,3,38,50,89
"2017-08-01T17:38:59.988+00:00","Cafe Latte","Hosting a HOM","Open Emails","2015-12-05T04:24:03.888+00:00","F","No","Formula 1 Express Meal Bar","Mary Johnson","Cristina Rippin","41218-1123","Customer","2017-06-17T02:14:21.604+00:00","Extravaganza","1x/Month","Millionaire Team","Tennessee",42,19,46,28,37
"2017-08-01T18:29:59.952+00:00","Chocolate","Advertising 101","Website Visit","2016-08-04T00:47:07.020+00:00","M","No","Thermo Bond","John Smith","Deangelo Stroman","21291-3333","Lead","2017-06-10T16:16:21.562+00:00","STS HOM","2x/Month","Presidents Team - 20k President","West Virginia",20,22,40,84,9
"2017-08-01T20:22:04.774+00:00","Wild Berry and Pina Colada","Meal Replacements","Buying Product","2015-10-19T18:50:02.697+00:00","M","Yes","Roasted Soy Nuts","John Smith","Greg Braun","45849-6392","Lead","2017-04-13T14:08:04.624+00:00","Extravaganza","3x/Month","Presidents Team - 20k President","Texas",56,9,52,39,13
"2017-08-01T20:27:43.608+00:00","Chocolate","Hosting a HOM","Website Visit","2017-04-25T22:45:18.447+00:00","F","No","Personalized Protein Powder","Jim Albose","Dayton Metz","34768-0553","Lead","2017-08-08T08:27:24.854+00:00","Extravaganza","2x/Month","Active Supervisor","Hawaii",41,15,51,73,80
"2017-08-01T20:34:00.931+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Buying Product","2017-01-05T00:29:11.433+00:00","M","Yes","Thermo Bond","Stephanie Curran","Mr. Fausto Braun","70533-9558","Customer","2017-04-08T17:40:51.645+00:00","Leadership Development Weekend","3x/Month","Distributor","Mississippi",36,17,52,68,31
"2017-08-01T20:52:51.761+00:00","Pumpkin Spice","The Social Revolution","Website Visit","2016-12-02T23:48:28.215+00:00","F","No","Male Factor 1000","Stephanie Curran","Shyanne Heathcote","25378","Customer","2017-06-03T07:52:14.904+00:00","Extravaganza","3x/Month","Distributor","Ohio",36,3,49,86,35
"2017-08-01T21:32:17.087+00:00","Vanilla","Advertising 101","Buying Product","2016-04-27T18:41:34.849+00:00","M","No","Thermo Bond","Jamie Wu","Deven Barrows MD","16035-7878","Customer","2017-07-20T18:27:15.087+00:00","STS HOM","1x/Month","Supervisor","Alabama",58,8,20,52,45
"2017-08-01T21:46:55.265+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Website Visit","2016-01-04T01:39:29.502+00:00","F","No","Male Factor 1000","Dawn Distributor","Gunner Watsica IV","47975-7669","Customer","2017-07-24T18:04:03.278+00:00","Extravaganza","1x/Month","Active World Team","Rhode Island",56,2,40,7,36
"2017-08-01T22:03:01.866+00:00","Cafe Latte","The Social Revolution","Buying Product","2016-05-28T03:06:45.492+00:00","F","Yes","Male Factor 1000","Stephanie Curran","Vicenta Walter","92937-6253","Customer","2017-07-08T02:03:49.448+00:00","STS HOM","2x/Month","Distributor","Maryland",50,14,49,79,80
"2017-08-01T22:48:46.939+00:00","Chocolate","Health Evaluations & Nutrition Programs","Open Emails","2015-09-18T03:15:01.565+00:00","M","No","Cell-U-Loss","Lauren Boyle","Simone Armstrong MD","33958-1566","Lead","2017-04-06T15:07:53.468+00:00","STS","1x/Month","Presidents Team - 30k President","West Virginia",29,19,31,32,32
"2017-08-01T23:21:35.034+00:00","Cafe Latte","Advertising 101","Website Visit","2016-06-17T15:31:17.282+00:00","F","Yes","Roasted Soy Nuts","James Chan","Lia Conn III","85352","Lead","2017-05-07T01:36:30.824+00:00","STS HOM","1x/Month","World Team","Utah",37,10,37,69,68
"2017-08-01T23:26:20.017+00:00","Vanilla","Meal Replacements","Website Visit","2016-03-16T23:01:39.180+00:00","M","Yes","Protien Bar Deluxe","Mary Johnson","Ellie Fadel IV","89116","Lead","2017-05-26T08:41:08.918+00:00","STS","2x/Month","Millionaire Team","Ohio",61,0,35,71,11
"2017-08-01T23:54:11.064+00:00","Wild Berry and Pina Colada","Hosting a HOM","Open Emails","2016-10-06T13:26:31.589+00:00","F","No","Formula 1 Healthy Meal Nutritional Shake Mix","Tim Carter","Dorris Harvey","98923","Customer","2017-07-15T04:46:28.476+00:00","STS","3x/Month","Presidents Team - 50k President","Oregon",45,14,53,75,92
"2017-08-02T00:02:48.298+00:00","Cookies 'n Cream","Hosting a HOM","Open Emails","2017-07-09T00:31:19.683+00:00","F","Yes","Herbal Tea Concentrate","Lisa Jones","Zoila Pacocha","16347-2756","Customer","2017-08-28T04:59:00.459+00:00","STS HOM","1x/Month","Senior Consultant","South Dakota",33,8,54,21,26
"2017-08-02T01:09:52.250+00:00","Vanilla","The Social Revolution","Open Emails","2016-08-31T19:28:22.377+00:00","M","Yes","Personalized Protein Powder","Jamie Wu","Lela Bradtke","77001-1543","Lead","2017-09-08T04:45:50.362+00:00","Leadership Development Weekend","3x/Month","Supervisor","Oregon",36,17,42,31,33
"2017-08-02T01:47:46.829+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Open Emails","2016-07-17T16:31:07.128+00:00","F","No","Total Control","Lauren Boyle","Caden Strosin PhD","51018","Customer","2017-08-29T09:53:39.350+00:00","Extravaganza","2x/Month","Presidents Team - 30k President","Kansas",21,0,31,75,59
"2017-08-02T02:07:23.454+00:00","Cookies 'n Cream","Meal Replacements","Open Emails","2016-02-26T13:35:57.115+00:00","M","Yes","Roasted Soy Nuts","Stephanie Curran","Juliana Hettinger","81212-9503","Customer","2017-08-21T08:52:17.780+00:00","STS HOM","3x/Month","Distributor","Alaska",55,20,37,50,58
"2017-08-02T02:07:54.743+00:00","Vanilla","Hosting a HOM","Website Visit","2015-10-12T06:46:34.283+00:00","F","No","Protien Bar Deluxe","James Chan","Sheila Kuhn","22989-6786","Customer","2017-06-30T10:03:38.096+00:00","Extravaganza","1x/Month","World Team","Alabama",45,3,46,59,74
"2017-08-02T02:31:00.448+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Buying Product","2016-10-18T08:27:25.898+00:00","M","Yes","Cell-U-Loss","Anne Frost","Tyree Koch","91157","Customer","2017-04-05T09:23:32.561+00:00","STS HOM","3x/Month","Herbalife Advantage Plan Distributor (HAP)","Idaho",46,19,21,81,77
"2017-08-02T02:40:50.489+00:00","Pumpkin Spice","Meal Replacements","Buying Product","2016-05-11T10:06:15.839+00:00","F","No","Formula 2 Multivitamin Complex","Stephanie Curran","Ms. Jany Wolff","61759","Lead","2017-05-02T12:04:39.975+00:00","STS HOM","2x/Month","Distributor","Ohio",49,1,44,71,54
"2017-08-02T02:50:45.126+00:00","Cookies 'n Cream","Meal Replacements","Open Emails","2015-11-18T22:56:34.895+00:00","M","Yes","Male Factor 1000","Stephanie Curran","Nathanael Cartwright","74829","Lead","2017-06-11T03:13:39.102+00:00","Leadership Development Weekend","2x/Month","Distributor","South Dakota",26,4,33,31,33
"2017-08-02T03:06:00.329+00:00","Chocolate","Meal Replacements","Website Visit","2016-04-29T06:46:50.173+00:00","M","No","Herbal Aloe Concentrate","Anne Frost","Shaniya Considine III","82249-6794","Lead","2017-09-11T01:21:27.457+00:00","STS","2x/Month","Herbalife Advantage Plan Distributor (HAP)","North Carolina",35,10,55,9,84
"2017-08-02T03:36:26.382+00:00","Chocolate","Meal Replacements","Open Emails","2015-11-22T09:12:29.806+00:00","F","No","Herbal Tea Concentrate","Lauren Boyle","Eula Runolfsson I","76734","Lead","2017-04-05T15:08:03.528+00:00","Leadership Development Weekend","3x/Month","Presidents Team - 30k President","Alabama",32,4,21,78,68
"2017-08-02T04:07:19.000+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Open Emails","2016-11-01T05:58:14.966+00:00","M","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","Mary Johnson","Lorena Senger IV","94770","Customer","2017-04-04T09:25:01.062+00:00","Leadership Development Weekend","3x/Month","Millionaire Team","Nevada",26,14,24,60,53
"2017-08-02T04:28:52.144+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Open Emails","2016-03-25T02:03:57.734+00:00","F","Yes","Roasted Soy Nuts","Tim Carter","Terence Kling","78382","Customer","2017-04-23T21:59:20.009+00:00","Extravaganza","3x/Month","Presidents Team - 50k President","Idaho",31,15,48,37,40
"2017-08-02T04:40:16.023+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Buying Product","2017-06-22T07:10:45.328+00:00","F","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","James Chan","Myrtie Boyer","59012","Customer","2017-05-07T14:53:05.704+00:00","STS HOM","1x/Month","World Team","Wisconsin",58,14,26,67,24
"2017-08-02T04:44:29.164+00:00","Cafe Latte","Hosting a HOM","Buying Product","2015-12-31T20:57:01.231+00:00","F","No","Thermo Bond","Jim Albose","Scarlett Kihn DVM","26618","Customer","2017-05-08T02:26:14.635+00:00","STS","1x/Month","Active Supervisor","Utah",28,13,27,39,74
"2017-08-02T04:54:10.319+00:00","Pumpkin Spice","Hosting a HOM","Open Emails","2016-06-29T00:30:03.921+00:00","F","No","Personalized Protein Powder","Stephanie Curran","Krista Schmitt MD","30067","Lead","2017-06-26T13:40:47.301+00:00","Leadership Development Weekend","3x/Month","Distributor","Kansas",56,19,29,72,62
"2017-08-02T05:04:28.097+00:00","Wild Berry and Pina Colada","Advertising 101","Buying Product","2016-09-29T16:02:31.750+00:00","M","No","Formula 1 Healthy Meal Nutritional Shake Mix","Lisa Jones","Chelsea White","10291","Customer","2017-04-17T10:43:03.415+00:00","STS","2x/Month","Senior Consultant","Connecticut",43,0,45,82,80
"2017-08-02T05:09:04.330+00:00","Vanilla","Hosting a HOM","Website Visit","2017-06-17T20:55:31.159+00:00","M","Yes","Personalized Protein Powder","Tim Carter","Javier Littel","89268","Lead","2017-07-14T02:02:20.751+00:00","Extravaganza","3x/Month","Presidents Team - 50k President","Missouri",54,19,25,31,9
"2017-08-02T05:49:49.900+00:00","Vanilla","Meal Replacements","Buying Product","2016-01-05T11:54:53.286+00:00","M","Yes","Male Factor 1000","Sherrie Hernandez","King Bechtelar","36656-2875","Lead","2017-07-12T12:16:42.065+00:00","Extravaganza","2x/Month","Global Expansion Team","Illinois",41,21,26,38,73
"2017-08-02T06:01:35.944+00:00","Wild Berry and Pina Colada","Meal Replacements","Website Visit","2015-12-12T04:53:06.487+00:00","F","Yes","Protien Bar Deluxe","Lauren Boyle","Madie Rohan II","97942","Customer","2017-09-06T13:46:03.531+00:00","STS HOM","2x/Month","Presidents Team - 30k President","Minnesota",29,5,29,32,12
"2017-08-02T06:09:39.409+00:00","Wild Berry and Pina Colada","The Social Revolution","Website Visit","2017-01-19T23:10:37.047+00:00","M","Yes","Herbal Aloe Powder","Stephanie Curran","Juliana Hessel","52929-5500","Lead","2017-06-15T20:19:05.248+00:00","Leadership Development Weekend","2x/Month","Distributor","Texas",53,9,44,25,13
"2017-08-02T06:35:18.891+00:00","Chocolate","The Social Revolution","Buying Product","2016-08-08T04:32:18.805+00:00","F","Yes","Formula 1 Express Meal Bar","John Smith","Miss Caleigh Conn","63884-3833","Customer","2017-04-25T03:09:55.576+00:00","Extravaganza","1x/Month","Presidents Team - 20k President","Utah",31,19,54,15,58
"2017-08-02T07:19:06.569+00:00","Chocolate","Hosting a HOM","Open Emails","2017-07-26T03:51:08.200+00:00","F","No","Roasted Soy Nuts","Mary Johnson","Anais Langworth","39601-5946","Customer","2017-07-22T12:28:00.119+00:00","Extravaganza","1x/Month","Millionaire Team","West Virginia",23,3,22,48,19
