"TransactionJournal_ActivityDate","LastModifiedDate","ExpiryDate","EventType","TransactionJournal_LoyaltyProgramMember_LeadOrContactId","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyTierMember_LoyaltyTier_LoyaltyTierGroup_Name","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyTierMember_LoyaltyTier_Name","CreatedById","TransactionJournal_LoyaltyProgramMember_MembershipEndDate","TransactionJournal_Brand","TransactionJournalId","User_UniqueUserName","TransactionJournal_JournalDate","TransactionJournal_LoyaltyProgramPartner_Partner_Name","IsDeleted","TransactionJournal_LoyaltyProgramMember_EnrollmentDate","AdditionalNotes","ActivityDate","TransactionJournal_Product_or_ProductCategory_ID","TransactionJournal_UsageType","TransactionJournal_LoyaltyProgramMember_MemberName","TransactionJournal_Channel","TransactionJournal_LoyaltyProgramPartner_PartnerIndustry","TransactionJournal_TransactionLocation","TransactionJournal_LoyaltyProgramMember_MembershipNumber","TransactionJournal_MemberId","CreatedDate","LoyaltyProgramCurrency_CurrencyType","TransactionJournal_LoyaltyProgramPartner_PartnerCategory","TransactionJournal_ProductCategory_Name","Id","LoyaltyProgramCurrency_NQP_Currency","User_FullPhotoUrl","TransactionJournal_Product_Name","TransactionJournal_LoyaltyProgramMember_LastActivityDate","TransactionJournal_LoyaltyProgramMember_Contact_Birthdate","Correlation","TransactionJournal_LoyaltyProgramMember_Contact_MobilePhone","TransactionType","TransactionJournal_Product_ProductCode","TransactionJournal_LoyaltyProgramMember_MemberType","User_SmallPhotoUrl","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramCurrencyId","TransactionJournal_LoyaltyProgramMember_Account_Name","TransactionJournal_JournalType_Name","TransactionJournal_PartnerId","TransactionJournal_Industry","TransactionJournal_LoyaltyProgramMember_LeadOrContactName","TransactionJournal_LoyaltyProgramMember_ProgramId","TransactionJournal_JournalSubType_Name","TransactionJournal_LoyaltyProgramMember_IsReferral","TransactionJournal_LoyaltyProgramMember_LoyaltyProgram_Name","TransactionJournal_Status","TransactionJournal_LoyaltyProgramMember_AccountContact_Id","TransactionJournal_LoyaltyProgramMember_MemberStatus","TransactionJournal_LoyaltyProgramPartner_PartnerType","LastProcessedDate","LoyaltyProgramMemberId","TransactionJournal_LoyaltyProgramMember_EnrollmentChannel","TransactionJournal_QuantityUnitOfMeasureId","User_Username","TransactionJournal_Product_Family","Flow","SystemModstamp","TransactionJournal_LoyaltyProgramMember_Contact_Name","TransactionJournal_LoyaltyProgramPartner_Partner_Type","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_Birthdate","TransactionJournal_Product_or_ProductCategory","LastModifiedById","Total_Accrued_Points","TransactionJournal_Quantity","Points","TransactionJournal_TransactionAmount"
"2021-03-20","2021-01-18","2021-04-05","Credit","003B000000HtVKlIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxFMAW","Shelly Sheldon","2021-03-20",,"FALSE","2020-02-17","Return product","2021-03-17T17:31:56.000Z",,"Loyalty","Morrison&Morrison",,,,"CorpAiN_UIDbabedjci_b_ei","0lMB00000004Fc3MAE","2021-01-18","NonQualifying",,,"05wB0000000Rp92IAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"RedemptionReversal",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM","Morrison&Morrison","Redemption Reversal",,,"Layna Assaf","0lpB00000004CexIAE",,"No","Xperience","Processed","003B000000HtVKlIAN","Active",,"2021-03-03","0lMB00000004Fc3MAE","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Martina Armour",,,,"005B0000007PfK9IAK",0,0,813,0
"2021-03-21","2021-01-18","2021-10-15","Credit","003B000000HtVEbIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxGMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-05-24","Credited Points","2021-03-18T07:45:49.000Z",,"Loyalty","Lara Angle",,,,"IndivAiK_UIDbabedjci_b_dhe","0lMB00000004FpJMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp93IAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Lara Angle","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FpJMAU","CallCenter",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Lara Angle",,,,"005B0000007PfK9IAK",105,0,105,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVEbIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxIMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-05-24","Credited Points","2021-03-18T07:45:49.000Z",,"Loyalty","Lara Angle",,,,"IndivAiK_UIDbabedjci_b_dhe","0lMB00000004FpJMAU","2021-01-18","Qualifying",,,"05wB0000000Rp94IAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Lara Angle","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FpJMAU","CallCenter",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Lara Angle",,,,"005B0000007PfK9IAK",55,0,55,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVEbIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxHMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-05-24","Credited Points","2021-03-18T07:45:49.000Z",,"Loyalty","Lara Angle",,,,"IndivAiK_UIDbabedjci_b_dhe","0lMB00000004FpJMAU","2021-01-18","Qualifying",,,"05wB0000000Rp95IAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXbIAM",,"Manual Points Adjustment",,,"Lara Angle","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FpJMAU","CallCenter",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Lara Angle",,,,"005B0000007PfK9IAK",450,0,450,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVH7IAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxJMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-06-01","Debited points","2021-03-18T07:46:27.000Z",,"Loyalty","Catalina Altiery",,,,"IndivAiK_UIDbabedjci_b_cbi","0lMB00000004FrpMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp96IAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Catalina Altiery","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FrpMAE","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Catalina Altiery",,,,"005B0000007PfK9IAK",-60,0,60,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVH7IAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxLMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-06-01","Debited points","2021-03-18T07:46:27.000Z",,"Loyalty","Catalina Altiery",,,,"IndivAiK_UIDbabedjci_b_cbi","0lMB00000004FrpMAE","2021-01-18","Qualifying",,,"05wB0000000Rp97IAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Catalina Altiery","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FrpMAE","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Catalina Altiery",,,,"005B0000007PfK9IAK",-37,0,37,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVH7IAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxKMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-06-01","Debited points","2021-03-18T07:46:27.000Z",,"Loyalty","Catalina Altiery",,,,"IndivAiK_UIDbabedjci_b_cbi","0lMB00000004FrpMAE","2021-01-18","Qualifying",,,"05wB0000000Rp98IAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXbIAM",,"Manual Points Adjustment",,,"Catalina Altiery","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FrpMAE","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Catalina Altiery",,,,"005B0000007PfK9IAK",-275,0,275,0
"2021-03-21","2021-01-18","2021-10-15","Credit","003B000000HtVA2IAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxMMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-07-12","Credited points","2021-03-18T07:49:09.000Z",,"Loyalty","Calliope Anliker",,,,"IndivAiK_UIDbabedjci_b_gfh","0lMB00000004FkkMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp99IAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Calliope Anliker","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FkkMAE","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Calliope Anliker",,,,"005B0000007PfK9IAK",83,0,83,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVA2IAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxOMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-07-12","Credited points","2021-03-18T07:49:09.000Z",,"Loyalty","Calliope Anliker",,,,"IndivAiK_UIDbabedjci_b_gfh","0lMB00000004FkkMAE","2021-01-18","Qualifying",,,"05wB0000000Rp9AIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Calliope Anliker","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FkkMAE","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Calliope Anliker",,,,"005B0000007PfK9IAK",49,0,49,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVA2IAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxNMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-07-12","Credited points","2021-03-18T07:49:09.000Z",,"Loyalty","Calliope Anliker",,,,"IndivAiK_UIDbabedjci_b_gfh","0lMB00000004FkkMAE","2021-01-18","Qualifying",,,"05wB0000000Rp9BIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXbIAM",,"Manual Points Adjustment",,,"Calliope Anliker","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FkkMAE","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Calliope Anliker",,,,"005B0000007PfK9IAK",362,0,362,0
"2021-03-21","2021-01-18","2021-10-15","Credit","003B000000HtVHSIA3",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxPMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-07-27","Credited Points","2021-03-18T07:50:01.000Z",,"Loyalty","Luz Appelgate",,,,"IndivAiK_UIDbabedjci_b_bjh","0lMB00000004FsAMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp9CIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Luz Appelgate","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FsAMAU","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Luz Appelgate",,,,"005B0000007PfK9IAK",64,0,64,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVHSIA3",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxRMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-07-27","Credited Points","2021-03-18T07:50:01.000Z",,"Loyalty","Luz Appelgate",,,,"IndivAiK_UIDbabedjci_b_bjh","0lMB00000004FsAMAU","2021-01-18","Qualifying",,,"05wB0000000Rp9DIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Luz Appelgate","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FsAMAU","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Luz Appelgate",,,,"005B0000007PfK9IAK",29,0,29,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVHSIA3",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxQMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-07-27","Credited Points","2021-03-18T07:50:01.000Z",,"Loyalty","Luz Appelgate",,,,"IndivAiK_UIDbabedjci_b_bjh","0lMB00000004FsAMAU","2021-01-18","Qualifying",,,"05wB0000000Rp9EIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXbIAM",,"Manual Points Adjustment",,,"Luz Appelgate","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FsAMAU","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Luz Appelgate",,,,"005B0000007PfK9IAK",227,0,227,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVuCIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxSMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-06-22","Debited points","2021-03-18T07:51:08.000Z",,"Loyalty","Brooks Aboudi",,,,"IndivAiK_UIDbabefgad_b_ef","0lMB00000004GEmMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp9FIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Manual Points Adjustment",,,"Brooks Aboudi","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEmMAM","POS",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Brooks Aboudi",,,,"005B0000007PfK9IAK",-72,0,72,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVuCIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxUMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-06-22","Debited points","2021-03-18T07:51:08.000Z",,"Loyalty","Brooks Aboudi",,,,"IndivAiK_UIDbabefgad_b_ef","0lMB00000004GEmMAM","2021-01-18","Qualifying",,,"05wB0000000Rp9GIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2",,"Manual Points Adjustment",,,"Brooks Aboudi","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEmMAM","POS",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Brooks Aboudi",,,,"005B0000007PfK9IAK",-48,0,48,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVuCIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQxTMAW","Shelly Sheldon","2021-03-21",,"FALSE","2020-06-22","Debited points","2021-03-18T07:51:08.000Z",,"Loyalty","Brooks Aboudi",,,,"IndivAiK_UIDbabefgad_b_ef","0lMB00000004GEmMAM","2021-01-18","Qualifying",,,"05wB0000000Rp9HIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXYIA2",,"Manual Points Adjustment",,,"Brooks Aboudi","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEmMAM","POS",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Brooks Aboudi",,,,"005B0000007PfK9IAK",-215,0,215,0
"2021-03-21","2021-01-18","2021-10-14","Credit","003B000000HtVKXIA3",,"Regular",,"Premium","005B0000007PfKCIA0",,,"0lVB0000000HQxVMAW","Vince Breland","2021-03-21",,"FALSE","2020-04-04","Credited Points","2021-03-18T07:55:31.000Z",,"Loyalty","Helena Amiri",,,,"IndivAiK_UIDbabedjci_b_g","0lMB00000004FvFMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp9IIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Helena Amiri","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FvFMAU","Web",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Helena Amiri",,,,"005B0000007PfKCIA0",130,0,130,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVKXIA3",,"Regular",,"Premium","005B0000007PfKCIA0",,,"0lVB0000000HQxXMAW","Vince Breland","2021-03-21",,"FALSE","2020-04-04","Credited Points","2021-03-18T07:55:31.000Z",,"Loyalty","Helena Amiri",,,,"IndivAiK_UIDbabedjci_b_g","0lMB00000004FvFMAU","2021-01-18","Qualifying",,,"05wB0000000Rp9JIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Helena Amiri","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FvFMAU","Web",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Helena Amiri",,,,"005B0000007PfKCIA0",68,0,68,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVKXIA3",,"Regular",,"Premium","005B0000007PfKCIA0",,,"0lVB0000000HQxWMAW","Vince Breland","2021-03-21",,"FALSE","2020-04-04","Credited Points","2021-03-18T07:55:31.000Z",,"Loyalty","Helena Amiri",,,,"IndivAiK_UIDbabedjci_b_g","0lMB00000004FvFMAU","2021-01-18","Qualifying",,,"05wB0000000Rp9KIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Transaction Amount","0lcB00000004CXbIAM",,"Manual Points Adjustment",,,"Helena Amiri","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FvFMAU","Web",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Helena Amiri",,,,"005B0000007PfKCIA0",230,0,230,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVJsIAN",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQxbMAG","Vince Breland","2021-03-21",,"FALSE","2020-05-28","Debited points","2021-03-18T07:57:09.000Z",,"Loyalty","Emberly Amspoker",,,,"IndivAiK_UIDbabedjci_b_eh","0lMB00000004FuaMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp9LIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Emberly Amspoker","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuaMAE","Email",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Emberly Amspoker",,,,"005B0000007PfKCIA0",-85,0,85,0
"2021-03-21","2021-01-18",,"Debit","003B000000HtVJsIAN",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQxdMAG","Vince Breland","2021-03-21",,"FALSE","2020-05-28","Debited points","2021-03-18T07:57:09.000Z",,"Loyalty","Emberly Amspoker",,,,"IndivAiK_UIDbabedjci_b_eh","0lMB00000004FuaMAE","2021-01-18","Qualifying",,,"05wB0000000Rp9MIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Emberly Amspoker","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuaMAE","Email",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Emberly Amspoker",,,,"005B0000007PfKCIA0",-36,0,36,0
"2021-03-21","2021-01-18","2021-10-14","Credit","003B000000HtVKNIA3",,"Regular",,"Premium","005B0000007PfKCIA0",,,"0lVB0000000HQxYMAW","Vince Breland","2021-03-21",,"FALSE","2020-01-14","Credited points","2021-03-18T07:56:16.000Z",,"Loyalty","Dayana Amorin",,,,"IndivAiK_UIDbabedjci_b_bg","0lMB00000004Fv5MAE","2021-01-18","NonQualifying",,,"05wB0000000Rp9NIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Dayana Amorin","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004Fv5MAE","Web",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Dayana Amorin",,,,"005B0000007PfKCIA0",110,0,110,0
"2021-03-21","2021-01-18",,"Credit","003B000000HtVKNIA3",,"Regular",,"Premium","005B0000007PfKCIA0",,,"0lVB0000000HQxaMAG","Vince Breland","2021-03-21",,"FALSE","2020-01-14","Credited points","2021-03-18T07:56:16.000Z",,"Loyalty","Dayana Amorin",,,,"IndivAiK_UIDbabedjci_b_bg","0lMB00000004Fv5MAE","2021-01-18","Qualifying",,,"05wB0000000Rp9OIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Dayana Amorin","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004Fv5MAE","Web",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Dayana Amorin",,,,"005B0000007PfKCIA0",72,0,72,0
