"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","NextResetDate","LastResetDate","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramMember_IsReferral","LoyaltyProgramCurrencyId","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyProgramMember_Referrer_Account_Name","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_LastActivityDate","LoyaltyProgramMember_MemberType","LoyaltyProgramCurrency_CurrencyType","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramCurrency_NQP_Currency","LastExpirationProcessRunDate","LoyaltyProgramCurrency_Id","TotalPointsExpired","ExpirablePoints","TotalPointsRedeemed","TotalPointsAccrued","PointsBalance","BalanceBeforeReset"
"Wilson Ahlo","0lpB00000004CeyIAE","2022-01-13",,"JP Morgan","2021-02-17","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004Fg9MAE","JP Morgan",,,,"Social",,,"Cameron Abdalla",,"2021-03-03","003B000000HtVv3IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ii",,"Corporate","Qualifying","003B000000HtVv3IAF","0lzB00000004MEzIAM",,,"0lcB00000004CXWIA2",0,0,0,27325,27325,0
"Wilson Ahlo","0lpB00000004CeyIAE",,,"JP Morgan","2021-02-17",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004Fg9MAE","JP Morgan",,,,"Social",,,"Cameron Abdalla",,"2021-03-03","003B000000HtVv3IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ii",,"Corporate","NonQualifying","003B000000HtVv3IAF","0lzB00000004MF0IAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,24343,24343,0
"Wilson Ahlo","0lpB00000004CeyIAE","2021-08-17",,"JP Morgan","2021-02-17","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004Fg9MAE","JP Morgan",,,,"Social",,,"Cameron Abdalla",,"2021-03-03","003B000000HtVv3IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ii",,"Corporate","Qualifying","003B000000HtVv3IAF","0lzB00000004MF1IAM",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Cayson Ahlquist","0lpB00000004CeyIAE","2022-01-13",,"Novartis","2021-05-07","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FfkMAE","Novartis",,,,"CallCenter",,,"Colton Abby",,"2021-03-03","003B000000HtVv4IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ij",,"Corporate","Qualifying","003B000000HtVv4IAF","0lzB00000004MF2IAM",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Cayson Ahlquist","0lpB00000004CeyIAE",,,"Novartis","2021-05-07",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FfkMAE","Novartis",,,,"CallCenter",,,"Colton Abby",,"2021-03-03","003B000000HtVv4IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ij",,"Corporate","NonQualifying","003B000000HtVv4IAF","0lzB00000004MF3IAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,25019,25019,0
"Cayson Ahlquist","0lpB00000004CeyIAE","2021-11-07",,"Novartis","2021-05-07","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FfkMAE","Novartis",,,,"CallCenter",,,"Colton Abby",,"2021-03-03","003B000000HtVv4IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ij",,"Corporate","Qualifying","003B000000HtVv4IAF","0lzB00000004MF4IAM",,,"0lcB00000004CXYIA2",0,0,0,28956,28956,0
"Hezekiah Ahlstedt","0lpB00000004CeyIAE","2022-01-13",,"Sanofi Pharma","2021-02-04","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FfMMAU","Sanofi Pharma",,,,"POS",,,"Greyson Abdelmuti",,"2021-03-03","003B000000HtVuvIAF",,"Xplore","CorpAiN_UIDbabefgad_b_ja",,"Corporate","Qualifying","003B000000HtVuvIAF","0lzB00000004MF5IAM",,,"0lcB00000004CXWIA2",0,0,0,28437,28437,0
"Hezekiah Ahlstedt","0lpB00000004CeyIAE",,,"Sanofi Pharma","2021-02-04",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FfMMAU","Sanofi Pharma",,,,"POS",,,"Greyson Abdelmuti",,"2021-03-03","003B000000HtVuvIAF",,"Xplore","CorpAiN_UIDbabefgad_b_ja",,"Corporate","NonQualifying","003B000000HtVuvIAF","0lzB00000004MF6IAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,24007,24007,0
"Hezekiah Ahlstedt","0lpB00000004CeyIAE","2021-08-04",,"Sanofi Pharma","2021-02-04","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FfMMAU","Sanofi Pharma",,,,"POS",,,"Greyson Abdelmuti",,"2021-03-03","003B000000HtVuvIAF",,"Xplore","CorpAiN_UIDbabefgad_b_ja",,"Corporate","Qualifying","003B000000HtVuvIAF","0lzB00000004MF7IAM",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Mordechai Alamos","0lpB00000004CeyIAE","2022-01-13",,"Max Life","2020-01-29","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FizMAE","Max Life",,,,"Web",,,"Jaxson Abdella",,"2021-03-03","003B000000HtVuwIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jb",,"Corporate","Qualifying","003B000000HtVuwIAF","0lzB00000004MF8IAM",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Mordechai Alamos","0lpB00000004CeyIAE",,,"Max Life","2020-01-29",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FizMAE","Max Life",,,,"Web",,,"Jaxson Abdella",,"2021-03-03","003B000000HtVuwIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jb",,"Corporate","NonQualifying","003B000000HtVuwIAF","0lzB00000004MF9IAM","Nights Stayed","2020-10-22","0lcB00000004CXXIA2",16916,16916,0,25909,8993,0
"Mordechai Alamos","0lpB00000004CeyIAE","2020-07-29",,"Max Life","2020-01-29","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FizMAE","Max Life",,,,"Web",,,"Jaxson Abdella",,"2021-03-03","003B000000HtVuwIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jb",,"Corporate","Qualifying","003B000000HtVuwIAF","0lzB00000004MFAIA2",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Dominik Alampi","0lpB00000004CeyIAE","2022-01-13",,"Prudential","2020-06-24","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FiaMAE","Prudential",,,,"Email",,,"Dominic Abdelhamid",,"2021-03-03","003B000000HtVuxIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jc",,"Corporate","Qualifying","003B000000HtVuxIAF","0lzB00000004MFBIA2",,,"0lcB00000004CXWIA2",0,0,0,29814,29814,0
"Dominik Alampi","0lpB00000004CeyIAE",,,"Prudential","2020-06-24",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FiaMAE","Prudential",,,,"Email",,,"Dominic Abdelhamid",,"2021-03-03","003B000000HtVuxIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jc",,"Corporate","NonQualifying","003B000000HtVuxIAF","0lzB00000004MFCIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,26605,26605,0
"Dominik Alampi","0lpB00000004CeyIAE","2020-12-24",,"Prudential","2020-06-24","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FiaMAE","Prudential",,,,"Email",,,"Dominic Abdelhamid",,"2021-03-03","003B000000HtVuxIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jc",,"Corporate","Qualifying","003B000000HtVuxIAF","0lzB00000004MFDIA2",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Junior Alan","0lpB00000004CeyIAE","2022-01-13",,"Gold Investments","2021-12-03","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FiBMAU","Gold Investments",,,,"Social",,,"Nicholas Abdeldayen",,"2021-03-03","003B000000HtVuyIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jd",,"Corporate","Qualifying","003B000000HtVuyIAF","0lzB00000004MFEIA2",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Junior Alan","0lpB00000004CeyIAE",,,"Gold Investments","2021-12-03",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FiBMAU","Gold Investments",,,,"Social",,,"Nicholas Abdeldayen",,"2021-03-03","003B000000HtVuyIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jd",,"Corporate","NonQualifying","003B000000HtVuyIAF","0lzB00000004MFFIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,24406,24406,0
"Junior Alan","0lpB00000004CeyIAE","2022-06-02",,"Gold Investments","2021-12-03","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FiBMAU","Gold Investments",,,,"Social",,,"Nicholas Abdeldayen",,"2021-03-03","003B000000HtVuyIAF",,"Xplore","CorpAiN_UIDbabefgad_b_jd",,"Corporate","Qualifying","003B000000HtVuyIAF","0lzB00000004MFGIA2",,,"0lcB00000004CXYIA2",0,0,0,27139,27139,0
"Eliseo Aland","0lpB00000004CeyIAE","2022-01-13",,"Tesla","2020-01-17","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FhmMAE","Tesla",,,,"CallCenter",,,"Maverick Abdelaziz",,"2021-03-03","003B000000HtVuzIAF",,"Xplore","CorpAiN_UIDbabefgad_b_je",,"Corporate","Qualifying","003B000000HtVuzIAF","0lzB00000004MFHIA2",,,"0lcB00000004CXWIA2",0,0,0,30753,30753,0
"Eliseo Aland","0lpB00000004CeyIAE",,,"Tesla","2020-01-17",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FhmMAE","Tesla",,,,"CallCenter",,,"Maverick Abdelaziz",,"2021-03-03","003B000000HtVuzIAF",,"Xplore","CorpAiN_UIDbabefgad_b_je",,"Corporate","NonQualifying","003B000000HtVuzIAF","0lzB00000004MFIIA2","Nights Stayed","2020-10-22","0lcB00000004CXXIA2",15815,15815,0,25457,9642,0
"Eliseo Aland","0lpB00000004CeyIAE","2020-07-17",,"Tesla","2020-01-17","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FhmMAE","Tesla",,,,"CallCenter",,,"Maverick Abdelaziz",,"2021-03-03","003B000000HtVuzIAF",,"Xplore","CorpAiN_UIDbabefgad_b_je",,"Corporate","Qualifying","003B000000HtVuzIAF","0lzB00000004MFJIA2",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Fisher Alanis","0lpB00000004CeyIAE","2022-01-13",,"Telstra","2021-12-27","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FhNMAU","Telstra",,,,"POS",,,"Angel Abdelal",,"2021-03-03","003B000000HtVv0IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jf",,"Corporate","Qualifying","003B000000HtVv0IAF","0lzB00000004MFKIA2",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Fisher Alanis","0lpB00000004CeyIAE",,,"Telstra","2021-12-27",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FhNMAU","Telstra",,,,"POS",,,"Angel Abdelal",,"2021-03-03","003B000000HtVv0IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jf",,"Corporate","NonQualifying","003B000000HtVv0IAF","0lzB00000004MFLIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,26042,26042,0
"Fisher Alanis","0lpB00000004CeyIAE","2022-06-27",,"Telstra","2021-12-27","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FhNMAU","Telstra",,,,"POS",,,"Angel Abdelal",,"2021-03-03","003B000000HtVv0IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jf",,"Corporate","Qualifying","003B000000HtVv0IAF","0lzB00000004MFMIA2",,,"0lcB00000004CXYIA2",0,0,0,28489,28489,0
"Harold Alaniz","0lpB00000004CeyIAE","2022-01-13",,"Pfizer","2021-01-09","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FgyMAE","Pfizer",,,,"Web",,,"Robert Abdel",,"2021-03-03","003B000000HtVv1IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jg",,"Corporate","Qualifying","003B000000HtVv1IAF","0lzB00000004MFNIA2",,,"0lcB00000004CXWIA2",0,0,0,28516,28516,0
"Harold Alaniz","0lpB00000004CeyIAE",,,"Pfizer","2021-01-09",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FgyMAE","Pfizer",,,,"Web",,,"Robert Abdel",,"2021-03-03","003B000000HtVv1IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jg",,"Corporate","NonQualifying","003B000000HtVv1IAF","0lzB00000004MFOIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,24467,24467,0
"Harold Alaniz","0lpB00000004CeyIAE","2021-07-09",,"Pfizer","2021-01-09","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FgyMAE","Pfizer",,,,"Web",,,"Robert Abdel",,"2021-03-03","003B000000HtVv1IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jg",,"Corporate","Qualifying","003B000000HtVv1IAF","0lzB00000004MFPIA2",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Jaxxon Alanko","0lpB00000004CeyIAE","2022-01-13",,"Morgan Stanley","2021-09-29","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FgZMAU","Morgan Stanley",,,,"Email",,,"Carson Abdallah",,"2021-03-03","003B000000HtVv2IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jh",,"Corporate","Qualifying","003B000000HtVv2IAF","0lzB00000004MFQIA2",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Jaxxon Alanko","0lpB00000004CeyIAE",,,"Morgan Stanley","2021-09-29",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FgZMAU","Morgan Stanley",,,,"Email",,,"Carson Abdallah",,"2021-03-03","003B000000HtVv2IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jh",,"Corporate","NonQualifying","003B000000HtVv2IAF","0lzB00000004MFRIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,25418,25418,0
"Jaxxon Alanko","0lpB00000004CeyIAE","2022-03-29",,"Morgan Stanley","2021-09-29","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FgZMAU","Morgan Stanley",,,,"Email",,,"Carson Abdallah",,"2021-03-03","003B000000HtVv2IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jh",,"Corporate","Qualifying","003B000000HtVv2IAF","0lzB00000004MFSIA2",,,"0lcB00000004CXYIA2",0,0,0,28753,28753,0
"Kamdyn Alano","0lpB00000004CeyIAE","2022-01-13",,"JP Morgan","2021-05-09","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FgAMAU","JP Morgan",,,,"Social",,,"Cameron Abdalla",,"2021-03-03","003B000000HtVv3IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ji",,"Corporate","Qualifying","003B000000HtVv3IAF","0lzB00000004MFTIA2",,,"0lcB00000004CXWIA2",0,0,0,26816,26816,0
"Kamdyn Alano","0lpB00000004CeyIAE",,,"JP Morgan","2021-05-09",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FgAMAU","JP Morgan",,,,"Social",,,"Cameron Abdalla",,"2021-03-03","003B000000HtVv3IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ji",,"Corporate","NonQualifying","003B000000HtVv3IAF","0lzB00000004MFUIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,24006,24006,0
"Kamdyn Alano","0lpB00000004CeyIAE","2021-11-09",,"JP Morgan","2021-05-09","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FgAMAU","JP Morgan",,,,"Social",,,"Cameron Abdalla",,"2021-03-03","003B000000HtVv3IAF",,"Xplore","CorpAiN_UIDbabefgad_b_ji",,"Corporate","Qualifying","003B000000HtVv3IAF","0lzB00000004MFVIA2",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Maximo Alapai","0lpB00000004CeyIAE","2022-01-13",,"Novartis","2020-11-03","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FflMAE","Novartis",,,,"CallCenter",,,"Colton Abby",,"2021-03-03","003B000000HtVv4IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jj",,"Corporate","Qualifying","003B000000HtVv4IAF","0lzB00000004MFWIA2",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Maximo Alapai","0lpB00000004CeyIAE",,,"Novartis","2020-11-03",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FflMAE","Novartis",,,,"CallCenter",,,"Colton Abby",,"2021-03-03","003B000000HtVv4IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jj",,"Corporate","NonQualifying","003B000000HtVv4IAF","0lzB00000004MFXIA2","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,24909,24909,0
"Maximo Alapai","0lpB00000004CeyIAE","2021-05-03",,"Novartis","2020-11-03","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FflMAE","Novartis",,,,"CallCenter",,,"Colton Abby",,"2021-03-03","003B000000HtVv4IAF",,"Xplore","CorpAiN_UIDbabefgad_b_jj",,"Corporate","Qualifying","003B000000HtVv4IAF","0lzB00000004MFYIA2",,,"0lcB00000004CXYIA2",0,0,0,29149,29149,0
"Caspian Alar","0lpB00000004CeyIAE","2022-01-13",,"Sanofi Pharma","2021-05-28","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FfNMAU","Sanofi Pharma",,,,"POS",,,"Greyson Abdelmuti",,"2021-03-03","003B000000HtVuvIAF",,"Xplore","CorpAiN_UIDbabefgad_b_baa",,"Corporate","Qualifying","003B000000HtVuvIAF","0lzB00000004MFZIA2",,,"0lcB00000004CXWIA2",0,0,0,28577,28577,0
"Caspian Alar","0lpB00000004CeyIAE",,,"Sanofi Pharma","2021-05-28",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FfNMAU","Sanofi Pharma",,,,"POS",,,"Greyson Abdelmuti",,"2021-03-03","003B000000HtVuvIAF",,"Xplore","CorpAiN_UIDbabefgad_b_baa",,"Corporate","NonQualifying","003B000000HtVuvIAF","0lzB00000004MFaIAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,25787,25787,0
"Caspian Alar","0lpB00000004CeyIAE","2021-11-28",,"Sanofi Pharma","2021-05-28","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FfNMAU","Sanofi Pharma",,,,"POS",,,"Greyson Abdelmuti",,"2021-03-03","003B000000HtVuvIAF",,"Xplore","CorpAiN_UIDbabefgad_b_baa",,"Corporate","Qualifying","003B000000HtVuvIAF","0lzB00000004MFbIAM",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Kelvin Alarcon","0lpB00000004CeyIAE","2022-01-13",,"Max Life","2021-02-04","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004Fj0MAE","Max Life",,,,"Web",,,"Jaxson Abdella",,"2021-03-03","003B000000HtVuwIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bab",,"Corporate","Qualifying","003B000000HtVuwIAF","0lzB00000004MFcIAM",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Kelvin Alarcon","0lpB00000004CeyIAE",,,"Max Life","2021-02-04",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004Fj0MAE","Max Life",,,,"Web",,,"Jaxson Abdella",,"2021-03-03","003B000000HtVuwIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bab",,"Corporate","NonQualifying","003B000000HtVuwIAF","0lzB00000004MFdIAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,27052,27052,0
"Kelvin Alarcon","0lpB00000004CeyIAE","2021-08-04",,"Max Life","2021-02-04","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004Fj0MAE","Max Life",,,,"Web",,,"Jaxson Abdella",,"2021-03-03","003B000000HtVuwIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bab",,"Corporate","Qualifying","003B000000HtVuwIAF","0lzB00000004MFeIAM",,,"0lcB00000004CXYIA2",0,0,0,29802,29802,0
"Damari Alarcone","0lpB00000004CeyIAE","2022-01-13",,"Prudential","2020-01-25","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FibMAE","Prudential",,,,"Email",,,"Dominic Abdelhamid",,"2021-03-03","003B000000HtVuxIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bac",,"Corporate","Qualifying","003B000000HtVuxIAF","0lzB00000004MFfIAM",,,"0lcB00000004CXWIA2",0,0,0,27721,27721,0
"Damari Alarcone","0lpB00000004CeyIAE",,,"Prudential","2020-01-25",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FibMAE","Prudential",,,,"Email",,,"Dominic Abdelhamid",,"2021-03-03","003B000000HtVuxIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bac",,"Corporate","NonQualifying","003B000000HtVuxIAF","0lzB00000004MFgIAM","Nights Stayed","2020-10-22","0lcB00000004CXXIA2",16390,16390,0,25634,9244,0
"Damari Alarcone","0lpB00000004CeyIAE","2020-07-25",,"Prudential","2020-01-25","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FibMAE","Prudential",,,,"Email",,,"Dominic Abdelhamid",,"2021-03-03","003B000000HtVuxIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bac",,"Corporate","Qualifying","003B000000HtVuxIAF","0lzB00000004MFhIAM",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Fox Alarid","0lpB00000004CeyIAE","2022-01-13",,"Gold Investments","2021-05-01","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FiCMAU","Gold Investments",,,,"Social",,,"Nicholas Abdeldayen",,"2021-03-03","003B000000HtVuyIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bad",,"Corporate","Qualifying","003B000000HtVuyIAF","0lzB00000004MFiIAM",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Fox Alarid","0lpB00000004CeyIAE",,,"Gold Investments","2021-05-01",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FiCMAU","Gold Investments",,,,"Social",,,"Nicholas Abdeldayen",,"2021-03-03","003B000000HtVuyIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bad",,"Corporate","NonQualifying","003B000000HtVuyIAF","0lzB00000004MFjIAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,25881,25881,0
"Fox Alarid","0lpB00000004CeyIAE","2021-10-31",,"Gold Investments","2021-05-01","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FiCMAU","Gold Investments",,,,"Social",,,"Nicholas Abdeldayen",,"2021-03-03","003B000000HtVuyIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bad",,"Corporate","Qualifying","003B000000HtVuyIAF","0lzB00000004MFkIAM",,,"0lcB00000004CXYIA2",0,0,0,28004,28004,0
"Trent Alarie","0lpB00000004CeyIAE","2022-01-13",,"Tesla","2021-11-18","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FhnMAE","Tesla",,,,"CallCenter",,,"Maverick Abdelaziz",,"2021-03-03","003B000000HtVuzIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bae",,"Corporate","Qualifying","003B000000HtVuzIAF","0lzB00000004MFlIAM",,,"0lcB00000004CXWIA2",0,0,0,27324,27324,0
"Trent Alarie","0lpB00000004CeyIAE",,,"Tesla","2021-11-18",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FhnMAE","Tesla",,,,"CallCenter",,,"Maverick Abdelaziz",,"2021-03-03","003B000000HtVuzIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bae",,"Corporate","NonQualifying","003B000000HtVuzIAF","0lzB00000004MFmIAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,23936,23936,0
"Trent Alarie","0lpB00000004CeyIAE","2022-05-18",,"Tesla","2021-11-18","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FhnMAE","Tesla",,,,"CallCenter",,,"Maverick Abdelaziz",,"2021-03-03","003B000000HtVuzIAF",,"Xplore","CorpAiN_UIDbabefgad_b_bae",,"Corporate","Qualifying","003B000000HtVuzIAF","0lzB00000004MFnIAM",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Hugh Alario","0lpB00000004CeyIAE","2022-01-13",,"Telstra","2020-05-15","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FhOMAU","Telstra",,,,"POS",,,"Angel Abdelal",,"2021-03-03","003B000000HtVv0IAF",,"Xplore","CorpAiN_UIDbabefgad_b_baf",,"Corporate","Qualifying","003B000000HtVv0IAF","0lzB00000004MFoIAM",,,"0lcB00000004CXWIA2",0,0,0,0,0,0
"Hugh Alario","0lpB00000004CeyIAE",,,"Telstra","2020-05-15",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004FhOMAU","Telstra",,,,"POS",,,"Angel Abdelal",,"2021-03-03","003B000000HtVv0IAF",,"Xplore","CorpAiN_UIDbabefgad_b_baf",,"Corporate","NonQualifying","003B000000HtVv0IAF","0lzB00000004MFpIAM","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,23006,23006,0
"Hugh Alario","0lpB00000004CeyIAE","2020-11-15",,"Telstra","2020-05-15","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004FhOMAU","Telstra",,,,"POS",,,"Angel Abdelal",,"2021-03-03","003B000000HtVv0IAF",,"Xplore","CorpAiN_UIDbabefgad_b_baf",,"Corporate","Qualifying","003B000000HtVv0IAF","0lzB00000004MFqIAM",,,"0lcB00000004CXYIA2",0,0,0,25552,25552,0
"Briar Alas","0lpB00000004CeyIAE","2022-01-13",,"Pfizer","2020-07-27","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004FgzMAE","Pfizer",,,,"Web",,,"Robert Abdel",,"2021-03-03","003B000000HtVv1IAF",,"Xplore","CorpAiN_UIDbabefgad_b_bag",,"Corporate","Qualifying","003B000000HtVv1IAF","0lzB00000004MFrIAM",,,"0lcB00000004CXWIA2",0,0,0,27526,27526,0
