"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","LoyaltyTierId","LoyaltyTier_LoyaltyTierGroup_Name","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_IsReferral","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_MemberTenureBucket","LoyaltyProgramMember_Referrer_Account_Name","ReasonForChange","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_TransactionJournal_SecondAccrualDate","LoyaltyProgramMember_MembershipLastRenewalDate","LoyaltyTier_Name","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyTierGroupId","TierExpirationDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency","LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_TransactionJournal_FirstAccrualDate","LoyaltyProgramMember_MemberType","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramMember_ReferredById","EffectiveDate","LoyaltyTier_SequenceNumber"
"Brett Alamia","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Brett Alamia","2021-10-20",,"No","Active","Premium","0lMB00000004G3UMAU",,,,,,,"9.NA",,,,"Email","2022-03-08","2022-10-20","Premium","Brett Alamia",,"Brett Alamia",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtViuIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_hef","2022-03-05","Individual",,,"0lyB00000004ImEIAU",,,1
"Emory Alamilla","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Emory Alamilla","2020-07-10",,"No","Active","Bronze","0lMB00000004G3TMAU",,,,,,,"4.6-9 months",,,,"Web","2021-03-17","2021-07-10","Bronze","Emory Alamilla",,"Emory Alamilla",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVitIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_heg","2020-11-23","Individual",,,"0lyB00000004ImFIAU",,,1
"Emory Alamilla","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Emory Alamilla","2020-07-10",,"No","Active","Premium","0lMB00000004G3TMAU",,,,,,,"4.6-9 months",,,,"Web","2021-03-17","2021-07-10","Premium","Emory Alamilla",,"Emory Alamilla",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVitIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_heg","2020-11-23","Individual",,,"0lyB00000004ImGIAU",,,1
"Felipe Alamillo","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Felipe Alamillo","2021-12-25",,"No","Active","Bronze","0lMB00000004G3SMAU",,,,,,,"9.NA",,,,"Email","2022-06-10","2022-12-25","Bronze","Felipe Alamillo",,"Felipe Alamillo",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVisIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_heh","2022-05-13","Individual",,,"0lyB00000004ImHIAU",,,1
"Felipe Alamillo","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Felipe Alamillo","2021-12-25",,"No","Active","Premium","0lMB00000004G3SMAU",,,,,,,"9.NA",,,,"Email","2022-06-10","2022-12-25","Premium","Felipe Alamillo",,"Felipe Alamillo",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVisIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_heh","2022-05-13","Individual",,,"0lyB00000004ImIIAU",,,1
"Yousef Alamin","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Yousef Alamin","2021-11-18",,"No","Active","Bronze","0lMB00000004G3RMAU",,,,,,,"9.NA",,,,"Social","2022-04-19","2022-11-18","Bronze","Yousef Alamin",,"Yousef Alamin",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVirIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_hei","2022-04-07","Individual",,,"0lyB00000004ImJIAU",,,1
"Yousef Alamin","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Yousef Alamin","2021-11-18",,"No","Active","Premium","0lMB00000004G3RMAU",,,,,,,"9.NA",,,,"Social","2022-04-19","2022-11-18","Premium","Yousef Alamin",,"Yousef Alamin",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVirIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_hei","2022-04-07","Individual",,,"0lyB00000004ImKIAU",,,1
"Jadiel Alamo","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Jadiel Alamo","2020-02-25",,"No","Active","Bronze","0lMB00000004G3QMAU",,,,,,,"5.9-12 months",,,,"CallCenter","2020-08-26","2021-02-24","Bronze","Jadiel Alamo",,"Jadiel Alamo",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtViqIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_hej","2020-07-12","Individual",,,"0lyB00000004ImLIAU",,,1
"Jadiel Alamo","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Jadiel Alamo","2020-02-25",,"No","Active","Premium","0lMB00000004G3QMAU",,,,,,,"5.9-12 months",,,,"CallCenter","2020-08-26","2021-02-24","Premium","Jadiel Alamo",,"Jadiel Alamo",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtViqIAF","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_hej","2020-07-12","Individual",,,"0lyB00000004ImMIAU",,,1
"Joshua Abate","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Sanofi Pharma","2021-09-17",,"No","Active","Bronze","0lM5Y000000sY1mUAE","Sanofi Pharma",,"003B000000HtVuvIAF",,,,"9.NA",,,,"Email","2022-04-11","2022-09-17","Bronze","Joshua Abate",,"Greyson Abdelmuti",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuvIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_a","2022-01-30","Corporate",,"003B000000HtVuvIAF","0lyB00000004ImNIAU",,,1
"Joshua Abate","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Sanofi Pharma","2021-09-17",,"No","Active","Premium","0lM5Y000000sY1mUAE","Sanofi Pharma",,"003B000000HtVuvIAF",,,,"9.NA",,,,"Email","2022-04-11","2022-09-17","Premium","Joshua Abate",,"Greyson Abdelmuti",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuvIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_a","2022-01-30","Corporate",,"003B000000HtVuvIAF","0lyB00000004ImOIAU",,,1
"Christopher Abati","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Max Life","2021-08-23",,"No","Active","Bronze","0lMB00000004FiqMAE","Max Life",,"003B000000HtVuwIAF",,,,"9.NA",,,,"Web","2022-03-03","2022-08-23","Bronze","Christopher Abati",,"Jaxson Abdella",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuwIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_b","2022-01-15","Corporate",,"003B000000HtVuwIAF","0lyB00000004ImPIAU",,,1
"Christopher Abati","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Max Life","2021-08-23",,"No","Active","Premium","0lMB00000004FiqMAE","Max Life",,"003B000000HtVuwIAF",,,,"9.NA",,,,"Web","2022-03-03","2022-08-23","Premium","Christopher Abati",,"Jaxson Abdella",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuwIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_b","2022-01-15","Corporate",,"003B000000HtVuwIAF","0lyB00000004ImQIAU",,,1
"Andrew Abatiell","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Prudential","2021-11-14",,"No","Active","Bronze","0lMB00000004FiRMAU","Prudential",,"003B000000HtVuxIAF",,,,"9.NA",,,,"Email","2022-08-12","2022-11-14","Bronze","Andrew Abatiell",,"Dominic Abdelhamid",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuxIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_c","2022-04-15","Corporate",,"003B000000HtVuxIAF","0lyB00000004ImRIAU",,,1
"Andrew Abatiell","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Prudential","2021-11-14",,"No","Active","Premium","0lMB00000004FiRMAU","Prudential",,"003B000000HtVuxIAF",,,,"9.NA",,,,"Email","2022-08-12","2022-11-14","Premium","Andrew Abatiell",,"Dominic Abdelhamid",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuxIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_c","2022-04-15","Corporate",,"003B000000HtVuxIAF","0lyB00000004ImSIAU",,,1
"Theodore Abato","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Gold Investments","2020-01-12",,"No","Active","Bronze","0lMB00000004Fi2MAE","Gold Investments",,"003B000000HtVuyIAF",,,,"6.1-2 years",,,,"Social",,"2021-01-11","Bronze","Theodore Abato",,"Nicholas Abdeldayen",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuyIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_d","2020-05-29","Corporate",,"003B000000HtVuyIAF","0lyB00000004ImTIAU",,,1
"Theodore Abato","0lpB00000004CeyIAE","0lgB00000004CdrIAE","Lifetime","Gold Investments","2020-01-12",,"No","Active","Ambassador","0lMB00000004Fi2MAE","Gold Investments",,"003B000000HtVuyIAF",,,,"6.1-2 years",,"upgraded",,"Social",,"2021-01-11","Ambassador","Theodore Abato",,"Nicholas Abdeldayen",,"2021-03-03","0ltB00000004CbcIAE","2021-06-09","003B000000HtVuyIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_d","2020-05-29","Corporate",,"003B000000HtVuyIAF","0lyB00000004ImUIAU",,"2020-12-10",3
"Caleb Abatti","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Tesla","2020-12-17",,"No","Active","Bronze","0lMB00000004FhdMAE","Tesla",,"003B000000HtVuzIAF",,,,"2.1-3 months",,,,"CallCenter","2021-07-11","2021-12-17","Bronze","Caleb Abatti",,"Maverick Abdelaziz",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuzIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_e","2021-05-01","Corporate",,"003B000000HtVuzIAF","0lyB00000004ImVIAU",,,1
"Caleb Abatti","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Tesla","2020-12-17",,"No","Active","Premium","0lMB00000004FhdMAE","Tesla",,"003B000000HtVuzIAF",,,,"2.1-3 months",,,,"CallCenter","2021-07-11","2021-12-17","Premium","Caleb Abatti",,"Maverick Abdelaziz",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuzIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_e","2021-05-01","Corporate",,"003B000000HtVuzIAF","0lyB00000004ImWIAU",,,1
"Ryan Abaunza","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Telstra","2020-02-03",,"No","Active","Bronze","0lMB00000004FhEMAU","Telstra",,"003B000000HtVv0IAF",,,,"5.9-12 months",,,,"Email","2020-08-02","2021-02-02","Bronze","Ryan Abaunza",,"Angel Abdelal",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv0IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_f","2020-06-20","Corporate",,"003B000000HtVv0IAF","0lyB00000004ImXIAU",,,1
"Ryan Abaunza","0lpB00000004CeyIAE","0lgB00000004Ce2IAE","Lifetime","Telstra","2020-02-03",,"No","Active","Elite","0lMB00000004FhEMAU","Telstra",,"003B000000HtVv0IAF",,,,"5.9-12 months",,"Rich Customer",,"Email","2020-08-02","2021-02-02","Elite","Ryan Abaunza",,"Angel Abdelal",,"2021-03-03","0ltB00000004CbcIAE","2021-04-22","003B000000HtVv0IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_f","2020-06-20","Corporate",,"003B000000HtVv0IAF","0lyB00000004ImYIAU",,"2020-10-22",2
"Asher Abaya","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Pfizer","2020-02-04",,"No","Active","Bronze","0lMB00000004FgpMAE","Pfizer",,"003B000000HtVv1IAF",,,,"5.9-12 months",,,,"Web","2020-11-03","2021-02-03","Bronze","Asher Abaya",,"Robert Abdel",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv1IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_g","2020-06-27","Corporate",,"003B000000HtVv1IAF","0lyB00000004ImZIAU",,,1
"Asher Abaya","0lpB00000004CeyIAE","0lgB00000004CdrIAE","Lifetime","Pfizer","2020-02-04",,"No","Active","Ambassador","0lMB00000004FgpMAE","Pfizer",,"003B000000HtVv1IAF",,,,"5.9-12 months",,"Rich Customer",,"Web","2020-11-03","2021-02-03","Ambassador","Asher Abaya",,"Robert Abdel",,"2021-03-03","0ltB00000004CbcIAE","2021-04-22","003B000000HtVv1IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_g","2020-06-27","Corporate",,"003B000000HtVv1IAF","0lyB00000004ImaIAE",,"2020-10-22",3
"Nathan Abbadessa","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Morgan Stanley","2020-07-11",,"No","Active","Bronze","0lMB00000004FgQMAU","Morgan Stanley",,"003B000000HtVv2IAF",,,,"4.6-9 months",,,,"Email","2021-01-10","2021-07-11","Bronze","Nathan Abbadessa",,"Carson Abdallah",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv2IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_h","2020-11-28","Corporate",,"003B000000HtVv2IAF","0lyB00000004ImbIAE",,,1
"Nathan Abbadessa","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Morgan Stanley","2020-07-11",,"No","Active","Premium","0lMB00000004FgQMAU","Morgan Stanley",,"003B000000HtVv2IAF",,,,"4.6-9 months",,,,"Email","2021-01-10","2021-07-11","Premium","Nathan Abbadessa",,"Carson Abdallah",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVv2IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_h","2020-11-28","Corporate",,"003B000000HtVv2IAF","0lyB00000004ImcIAE",,,1
"Thomas Abbamonte","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","JP Morgan","2021-07-09",,"No","Active","Bronze","0lMB00000004Fg1MAE","JP Morgan",,"003B000000HtVv3IAF",,,,"9.NA",,,,"Social","2022-03-15","2022-07-09","Bronze","Thomas Abbamonte",,"Cameron Abdalla",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv3IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_i","2021-12-04","Corporate",,"003B000000HtVv3IAF","0lyB00000004ImdIAE",,,1
"Thomas Abbamonte","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","JP Morgan","2021-07-09",,"No","Active","Premium","0lMB00000004Fg1MAE","JP Morgan",,"003B000000HtVv3IAF",,,,"9.NA",,,,"Social","2022-03-15","2022-07-09","Premium","Thomas Abbamonte",,"Cameron Abdalla",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVv3IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_i","2021-12-04","Corporate",,"003B000000HtVv3IAF","0lyB00000004ImeIAE",,,1
"Leo Abbas","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Novartis","2021-05-29",,"No","Active","Bronze","0lMB00000004FfcMAE","Novartis",,"003B000000HtVv4IAF",,,,"9.NA",,,,"CallCenter","2021-12-06","2022-05-29","Bronze","Leo Abbas",,"Colton Abby",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv4IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_j","2021-10-21","Corporate",,"003B000000HtVv4IAF","0lyB00000004ImfIAE",,,1
"Leo Abbas","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Novartis","2021-05-29",,"No","Active","Premium","0lMB00000004FfcMAE","Novartis",,"003B000000HtVv4IAF",,,,"9.NA",,,,"CallCenter","2021-12-06","2022-05-29","Premium","Leo Abbas",,"Colton Abby",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVv4IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_j","2021-10-21","Corporate",,"003B000000HtVv4IAF","0lyB00000004ImgIAE",,,1
"Isaiah Abbasi","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Sanofi Pharma","2021-01-11",,"No","Active","Bronze","0lMB00000004FfEMAU","Sanofi Pharma",,"003B000000HtVuvIAF",,,,"1.< 1 month",,,,"Email","2021-08-16","2022-01-11","Bronze","Isaiah Abbasi",,"Greyson Abdelmuti",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuvIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_ba","2021-06-02","Corporate",,"003B000000HtVuvIAF","0lyB00000004ImhIAE",,,1
"Isaiah Abbasi","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Sanofi Pharma","2021-01-11",,"No","Active","Premium","0lMB00000004FfEMAU","Sanofi Pharma",,"003B000000HtVuvIAF",,,,"1.< 1 month",,,,"Email","2021-08-16","2022-01-11","Premium","Isaiah Abbasi",,"Greyson Abdelmuti",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuvIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_ba","2021-06-02","Corporate",,"003B000000HtVuvIAF","0lyB00000004ImiIAE",,,1
"Charles Abbassi","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Max Life","2021-12-28",,"No","Active","Bronze","0lMB00000004FirMAE","Max Life",,"003B000000HtVuwIAF",,,,"9.NA",,,,"Web","2022-06-06","2022-12-28","Bronze","Charles Abbassi",,"Jaxson Abdella",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuwIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bb","2022-05-23","Corporate",,"003B000000HtVuwIAF","0lyB00000004ImjIAE",,,1
"Charles Abbassi","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Max Life","2021-12-28",,"No","Active","Premium","0lMB00000004FirMAE","Max Life",,"003B000000HtVuwIAF",,,,"9.NA",,,,"Web","2022-06-06","2022-12-28","Premium","Charles Abbassi",,"Jaxson Abdella",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuwIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bb","2022-05-23","Corporate",,"003B000000HtVuwIAF","0lyB00000004ImkIAE",,,1
"Josiah Abbate","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Prudential","2021-07-22",,"No","Active","Bronze","0lMB00000004FiSMAU","Prudential",,"003B000000HtVuxIAF",,,,"9.NA",,,,"Email","2021-12-08","2022-07-22","Bronze","Josiah Abbate",,"Dominic Abdelhamid",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuxIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bc","2021-12-04","Corporate",,"003B000000HtVuxIAF","0lyB00000004ImlIAE",,,1
"Josiah Abbate","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Prudential","2021-07-22",,"No","Active","Premium","0lMB00000004FiSMAU","Prudential",,"003B000000HtVuxIAF",,,,"9.NA",,,,"Email","2021-12-08","2022-07-22","Premium","Josiah Abbate",,"Dominic Abdelhamid",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuxIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bc","2021-12-04","Corporate",,"003B000000HtVuxIAF","0lyB00000004ImmIAE",,,1
"Hudson Abbatiello","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Gold Investments","2020-09-14",,"No","Active","Bronze","0lMB00000004Fi3MAE","Gold Investments",,"003B000000HtVuyIAF",,,,"3.3-6 months",,,,"Social","2021-02-28","2021-09-14","Bronze","Hudson Abbatiello",,"Nicholas Abdeldayen",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuyIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bd","2021-01-28","Corporate",,"003B000000HtVuyIAF","0lyB00000004ImnIAE",,,1
"Hudson Abbatiello","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Gold Investments","2020-09-14",,"No","Active","Premium","0lMB00000004Fi3MAE","Gold Investments",,"003B000000HtVuyIAF",,,,"3.3-6 months",,,,"Social","2021-02-28","2021-09-14","Premium","Hudson Abbatiello",,"Nicholas Abdeldayen",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuyIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bd","2021-01-28","Corporate",,"003B000000HtVuyIAF","0lyB00000004ImoIAE",,,1
"Christian Abbay","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Tesla","2021-04-15",,"No","Active","Bronze","0lMB00000004FheMAE","Tesla",,"003B000000HtVuzIAF",,,,"9.NA",,,,"CallCenter","2021-09-23","2022-04-15","Bronze","Christian Abbay",,"Maverick Abdelaziz",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuzIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_be","2021-09-05","Corporate",,"003B000000HtVuzIAF","0lyB00000004ImpIAE",,,1
"Christian Abbay","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Tesla","2021-04-15",,"No","Active","Premium","0lMB00000004FheMAE","Tesla",,"003B000000HtVuzIAF",,,,"9.NA",,,,"CallCenter","2021-09-23","2022-04-15","Premium","Christian Abbay",,"Maverick Abdelaziz",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVuzIAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_be","2021-09-05","Corporate",,"003B000000HtVuzIAF","0lyB00000004ImqIAE",,,1
"Hunter Abbe","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Telstra","2021-10-14",,"No","Active","Bronze","0lMB00000004FhFMAU","Telstra",,"003B000000HtVv0IAF",,,,"9.NA",,,,"Email","2022-07-17","2022-10-14","Bronze","Hunter Abbe",,"Angel Abdelal",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv0IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bf","2022-02-28","Corporate",,"003B000000HtVv0IAF","0lyB00000004ImrIAE",,,1
"Hunter Abbe","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Telstra","2021-10-14",,"No","Active","Premium","0lMB00000004FhFMAU","Telstra",,"003B000000HtVv0IAF",,,,"9.NA",,,,"Email","2022-07-17","2022-10-14","Premium","Hunter Abbe",,"Angel Abdelal",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVv0IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bf","2022-02-28","Corporate",,"003B000000HtVv0IAF","0lyB00000004ImsIAE",,,1
"Connor Abbed","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Pfizer","2020-11-26",,"No","Active","Bronze","0lMB00000004FgqMAE","Pfizer",,"003B000000HtVv1IAF",,,,"2.1-3 months",,,,"Web","2021-04-11","2021-11-26","Bronze","Connor Abbed",,"Robert Abdel",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv1IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bg","2021-04-11","Corporate",,"003B000000HtVv1IAF","0lyB00000004ImtIAE",,,1
"Connor Abbed","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Pfizer","2020-11-26",,"No","Active","Premium","0lMB00000004FgqMAE","Pfizer",,"003B000000HtVv1IAF",,,,"2.1-3 months",,,,"Web","2021-04-11","2021-11-26","Premium","Connor Abbed",,"Robert Abdel",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVv1IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bg","2021-04-11","Corporate",,"003B000000HtVv1IAF","0lyB00000004ImuIAE",,,1
"Eli Abbenante","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Morgan Stanley","2020-09-27",,"No","Active","Bronze","0lMB00000004FgRMAU","Morgan Stanley",,"003B000000HtVv2IAF",,,,"3.3-6 months",,,,"Email","2021-04-11","2021-09-27","Bronze","Eli Abbenante",,"Carson Abdallah",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv2IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bh","2021-02-28","Corporate",,"003B000000HtVv2IAF","0lyB00000004ImvIAE",,,1
"Eli Abbenante","0lpB00000004CeyIAE","0lgB00000004CdqIAE","Lifetime","Morgan Stanley","2020-09-27",,"No","Active","Premium","0lMB00000004FgRMAU","Morgan Stanley",,"003B000000HtVv2IAF",,,,"3.3-6 months",,,,"Email","2021-04-11","2021-09-27","Premium","Eli Abbenante",,"Carson Abdallah",,"2021-03-03","0ltB00000004CbcIAE",,"003B000000HtVv2IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bh","2021-02-28","Corporate",,"003B000000HtVv2IAF","0lyB00000004ImwIAE",,,1
"Ezra Abbey","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","JP Morgan","2020-05-31",,"No","Active","Bronze","0lMB00000004Fg2MAE","JP Morgan",,"003B000000HtVv3IAF",,,,"4.6-9 months",,,,"Social","2020-12-04","2021-05-31","Bronze","Ezra Abbey",,"Cameron Abdalla",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVv3IAF","Number of Transactions","Nights Stayed","Xplore","CorpAiN_UIDbabefgad_b_bi","2020-10-13","Corporate",,"003B000000HtVv3IAF","0lyB00000004ImxIAE",,,1
