ACCOUNTID,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTLASTINTERACTION,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTSERVICEMODEL,CREATEDDATE,ID,PRIORITY,LastProcessedDate
0011U00000KuFb5QAF,Growth,2019-11-05,Affluent Professionals,Tarik Jacobs,Tier 3,2020-02-18,Case-5-0011U00000KuFb5QAF,Medium,2020-05-25
0011U00000KuFb7QAF,Aggressive Growth,2019-11-25,Retired,Fatima Klein,Tier 2,2020-02-19,Case-4-0011U00000KuFb7QAF,Medium,2020-05-25
0011U00000KuFb7QAF,Aggressive Growth,2019-11-25,Retired,Fatima Klein,Tier 2,2020-02-23,Case-5-0011U00000KuFb7QAF,Medium,2020-05-25
0011U00000KuFY8QAN,Income,2018-11-10,Retired,Ava Bean,Tier 2,2020-02-18,Case-34-0011U00000KuFY8QAN,Medium,2020-05-25
0011U00000KuFY8QAN,Income,2018-11-10,Retired,Ava Bean,Tier 2,2020-02-21,Case-35-0011U00000KuFY8QAN,High,2020-05-25
0011U00000KuFYLQA3,Income,2018-11-26,High Net Worth Families,Bell Solis,Tier 1,2020-02-20,Case-33-0011U00000KuFYLQA3,Medium,2020-05-25
0011U00000KuFYLQA3,Income,2018-11-26,High Net Worth Families,Bell Solis,Tier 1,2020-02-21,Case-34-0011U00000KuFYLQA3,High,2020-05-25
0011U00000KuFbFQAV,Aggressive Growth,2019-11-30,Millennials,Philip Noble,Tier 3,2020-02-20,Case-7-0011U00000KuFbFQAV,Medium,2020-05-25
0011U00000KuFYPQA3,Growth,2018-11-19,Mass Market,Roth Guy,Tier 2,2020-02-22,Case-29-0011U00000KuFYPQA3,High,2020-05-25
0011U00000KuFYbQAN,Aggressive Growth,2018-10-28,Millennials,Penelope Briggs,Tier 3,2020-02-20,Case-34-0011U00000KuFYbQAN,Low,2020-05-25
0011U00000KuFYoQAN,Income,2020-02-10,Affluent Professionals,Calvin Rutledge,Tier 3,2020-02-21,Case-40-0011U00000KuFYoQAN,Low,2020-05-25
0011U00000KuFbYQAV,Balanced Growth,2020-01-11,Affluent Professionals,Kermit Fuentes,Tier 3,2020-02-20,Case-0-0011U00000KuFbYQAV,Medium,2020-05-25
0011U00000KuFbYQAV,Balanced Growth,2020-01-11,Affluent Professionals,Kermit Fuentes,Tier 3,2020-02-18,Case-1-0011U00000KuFbYQAV,Medium,2020-05-25
0011U00000KuFZ0QAN,Income,2020-01-06,Affluent Professionals,Keaton Lang,Tier 1,2020-02-18,Case-27-0011U00000KuFZ0QAN,Low,2020-05-25
0011U00000KuFZ4QAN,Income,2019-01-31,Mass Market,Fitzgerald Coffey,Tier 2,2020-02-23,Case-32-0011U00000KuFZ4QAN,Medium,2020-05-25
0011U00000KuFZ5QAN,Growth,2020-02-06,High Net Worth Families,Hayes Huff,Tier 3,2020-02-19,Case-22-0011U00000KuFZ5QAN,Medium,2020-05-25
0011U00000KuFZ5QAN,Growth,2020-02-06,High Net Worth Families,Hayes Huff,Tier 3,2020-02-20,Case-23-0011U00000KuFZ5QAN,Low,2020-05-25
0011U00000KuFZAQA3,Aggressive Growth,2020-01-20,Mass Market,Constance Gill,Tier 2,2020-02-19,Case-30-0011U00000KuFZAQA3,High,2020-05-25
0011U00000KuFZDQA3,Income,2019-02-23,Affluent Professionals,Oscar Duncan,Tier 1,2020-02-18,Case-18-0011U00000KuFZDQA3,High,2020-05-25
0011U00000KuFZRQA3,Growth,2019-04-01,Retired,Solomon Pearson,Tier 1,2020-02-19,Case-24-0011U00000KuFZRQA3,Medium,2020-05-25
0011U00000KuFZRQA3,Growth,2019-04-01,Retired,Solomon Pearson,Tier 1,2020-02-22,Case-25-0011U00000KuFZRQA3,Low,2020-05-25
0011U00000KuFZaQAN,Growth,2019-04-07,Affluent Professionals,Cecilia Copeland,Tier 3,2020-02-18,Case-21-0011U00000KuFZaQAN,Medium,2020-05-25
0011U00000KuFZaQAN,Growth,2019-04-07,Affluent Professionals,Cecilia Copeland,Tier 3,2020-02-19,Case-22-0011U00000KuFZaQAN,Low,2020-05-25
0011U00000KuFZfQAN,Balanced Growth,2020-01-10,High Net Worth Families,Autumn Weiss,Tier 1,2020-02-21,Case-14-0011U00000KuFZfQAN,Medium,2020-05-25
0011U00000KuFZfQAN,Balanced Growth,2020-01-10,High Net Worth Families,Autumn Weiss,Tier 1,2020-02-21,Case-15-0011U00000KuFZfQAN,Medium,2020-05-25
0011U00000KuFZlQAN,Balanced Growth,2019-04-10,Retired,Abdul Pacheco,Tier 2,2020-02-19,Case-23-0011U00000KuFZlQAN,High,2020-05-25
0011U00000KuFZlQAN,Balanced Growth,2019-04-10,Retired,Abdul Pacheco,Tier 2,2020-02-19,Case-24-0011U00000KuFZlQAN,Low,2020-05-25
0011U00000KuFZrQAN,Balanced Growth,2019-05-01,Mass Market,Hector Morton,Tier 1,2020-02-20,Case-20-0011U00000KuFZrQAN,High,2020-05-25
0011U00000KuFZrQAN,Balanced Growth,2019-05-01,Mass Market,Hector Morton,Tier 1,2020-02-18,Case-21-0011U00000KuFZrQAN,High,2020-05-25
0011U00000KuFZtQAN,Aggressive Growth,2020-02-07,Affluent Professionals,Alvin Franco,Tier 2,2020-02-19,Case-21-0011U00000KuFZtQAN,Low,2020-05-25
0011U00000KuFZtQAN,Aggressive Growth,2020-02-07,Affluent Professionals,Alvin Franco,Tier 2,2020-02-23,Case-22-0011U00000KuFZtQAN,Medium,2020-05-25
0011U00000KuFZyQAN,Growth,2020-01-20,Mass Market,Lucian Franklin,Tier 1,2020-02-21,Case-19-0011U00000KuFZyQAN,High,2020-05-25
0011U00000KuFa1QAF,Growth,2019-06-03,Retired,Kiayada Francis,Tier 1,2020-02-22,Case-14-0011U00000KuFa1QAF,Medium,2020-05-25
0011U00000KuFa1QAF,Growth,2019-06-03,Retired,Kiayada Francis,Tier 1,2020-02-20,Case-15-0011U00000KuFa1QAF,High,2020-05-25
0011U00000KuFa2QAF,Growth,2019-06-02,High Net Worth Families,Oliver Tanner,Tier 1,2020-02-20,Case-27-0011U00000KuFa2QAF,Medium,2020-05-25
0011U00000KuFaBQAV,Growth,2019-12-25,Mass Market,Hope Peck,Tier 2,2020-02-23,Case-14-0011U00000KuFaBQAV,Medium,2020-05-25
0011U00000KuFaFQAV,Income,2019-06-23,Affluent Professionals,Daphne Meadows,Tier 1,2020-02-18,Case-18-0011U00000KuFaFQAV,Low,2020-05-25
0011U00000KuFaFQAV,Income,2019-06-23,Affluent Professionals,Daphne Meadows,Tier 1,2020-02-18,Case-19-0011U00000KuFaFQAV,Medium,2020-05-25
0011U00000KuFaIQAV,Aggressive Growth,2019-06-30,Retired,Arden Jordan,Tier 3,2020-02-23,Case-15-0011U00000KuFaIQAV,High,2020-05-25
0011U00000KuFaIQAV,Aggressive Growth,2019-06-30,Retired,Arden Jordan,Tier 3,2020-02-18,Case-16-0011U00000KuFaIQAV,Medium,2020-05-25
0011U00000Kcp1JQAR,Growth,2018-11-25,Millennials,Adams Charitable Trust,Tier 1,2020-02-20,Case-82-0011U00000Kcp1JQAR,High,2020-05-25
0011U00000Kcp1JQAR,Growth,2018-11-25,Millennials,Adams Charitable Trust,Tier 1,2020-02-22,Case-83-0011U00000Kcp1JQAR,Medium,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2020-02-19,Case-61-0011U00000Kcp1KQAR,Medium,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2020-02-18,Case-62-0011U00000Kcp1KQAR,High,2020-05-25
0011U00000Kcp1MQAR,Growth,2018-11-21,Mass Market,Nigel Adams,Tier 2,2020-02-23,Case-59-0011U00000Kcp1MQAR,Medium,2020-05-25
0011U00000KuFbcQAF,Aggressive Growth,2020-02-12,Affluent Professionals,Gage Mendez,Tier 1,2020-02-21,Case-0-0011U00000KuFbcQAF,Medium,2020-05-25
0011U00000KuFaLQAV,Income,2019-07-22,Retired,Christopher Leonard,Tier 3,2020-02-29,Case-13-0011U00000KuFaLQAV,High,2020-05-25
0011U00000KuFaLQAV,Income,2019-07-22,Retired,Christopher Leonard,Tier 3,2020-02-27,Case-14-0011U00000KuFaLQAV,High,2020-05-25
0011U00000KuFYuQAN,Growth,2018-12-25,High Net Worth Families,Mannix Best,Tier 3,2020-03-01,Case-27-0011U00000KuFYuQAN,Low,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2020-02-27,Case-36-0011U00000KuFXHQA3,Low,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2020-02-29,Case-37-0011U00000KuFXHQA3,Medium,2020-05-25
0011U00000KuFbdQAF,Balanced Growth,2020-02-17,Millennials,Austin Johns,Tier 1,2020-02-25,Case-0-0011U00000KuFbdQAF,Medium,2020-05-25
0011U00000KuFbdQAF,Balanced Growth,2020-02-17,Millennials,Austin Johns,Tier 1,2020-02-25,Case-1-0011U00000KuFbdQAF,Medium,2020-05-25
0011U00000KuFZ8QAN,Aggressive Growth,2019-01-26,Mass Market,Wang Church,Tier 1,2020-02-25,Case-27-0011U00000KuFZ8QAN,High,2020-05-25
0011U00000KuFZ8QAN,Aggressive Growth,2019-01-26,Mass Market,Wang Church,Tier 1,2020-02-27,Case-28-0011U00000KuFZ8QAN,Low,2020-05-25
0011U00000KuFXdQAN,Income,2018-11-26,Mass Market,Penelope Solis,Tier 1,2020-02-26,Case-37-0011U00000KuFXdQAN,Medium,2020-05-25
0011U00000KuFZQQA3,Aggressive Growth,2019-02-28,Affluent Professionals,Nero Cortez,Tier 2,2020-02-26,Case-22-0011U00000KuFZQQA3,Medium,2020-05-25
0011U00000KuFXzQAN,Growth,2018-11-25,Millennials,Seth Frost,Tier 1,2020-02-25,Case-42-0011U00000KuFXzQAN,Low,2020-05-25
0011U00000KuFXzQAN,Growth,2018-11-25,Millennials,Seth Frost,Tier 1,2020-02-28,Case-43-0011U00000KuFXzQAN,Medium,2020-05-25
0011U00000KuFZsQAN,Income,2019-05-10,Mass Market,Tatyana Moreno,Tier 2,2020-02-26,Case-17-0011U00000KuFZsQAN,Medium,2020-05-25
0011U00000KuFZsQAN,Income,2019-05-10,Mass Market,Tatyana Moreno,Tier 2,2020-02-27,Case-18-0011U00000KuFZsQAN,Medium,2020-05-25
0011U00000KuFYCQA3,Aggressive Growth,2018-11-15,Millennials,Evangeline Christian,Tier 2,2020-02-29,Case-32-0011U00000KuFYCQA3,Medium,2020-05-25
0011U00000KuFYCQA3,Aggressive Growth,2018-11-15,Millennials,Evangeline Christian,Tier 2,2020-02-29,Case-33-0011U00000KuFYCQA3,High,2020-05-25
0011U00000KuFZvQAN,Income,2019-10-25,Millennials,Eagan Avila,Tier 3,2020-02-28,Case-20-0011U00000KuFZvQAN,Low,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2020-02-25,Case-63-0011U00000Kcp1KQAR,High,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2020-02-27,Case-64-0011U00000Kcp1KQAR,High,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2020-02-29,Case-78-0011U00000Kcp1LQAR,Low,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2020-03-01,Case-79-0011U00000Kcp1LQAR,Low,2020-05-25
0011U00000KuFbgQAF,Aggressive Growth,2020-02-23,Millennials,Shaeleigh Perry,Tier 3,2020-02-27,Case-0-0011U00000KuFbgQAF,Medium,2020-05-25
0011U00000KuFbgQAF,Aggressive Growth,2020-02-23,Millennials,Shaeleigh Perry,Tier 3,2020-02-27,Case-1-0011U00000KuFbgQAF,Medium,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2020-03-07,Case-80-0011U00000Kcp1LQAR,Medium,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2020-03-03,Case-81-0011U00000Kcp1LQAR,High,2020-05-25
0011U00000Kcp1NQAR,Balanced Growth,2018-11-10,Millennials,Rachel Adams,Tier 2,2020-03-08,Case-67-0011U00000Kcp1NQAR,Medium,2020-05-25
0011U00000Kcp1NQAR,Balanced Growth,2018-11-10,Millennials,Rachel Adams,Tier 2,2020-03-05,Case-68-0011U00000Kcp1NQAR,Medium,2020-05-25
0011U00000Kcp1MQAR,Growth,2018-11-21,Mass Market,Nigel Adams,Tier 2,2020-03-07,Case-60-0011U00000Kcp1MQAR,Low,2020-05-25
0011U00000Kcp1OQAR,Aggressive Growth,2018-11-24,Affluent Professionals,"Smith, Kohl and Company",Tier 3,2020-03-03,Case-71-0011U00000Kcp1OQAR,Medium,2020-05-25
0011U00000Kcp1OQAR,Aggressive Growth,2018-11-24,Affluent Professionals,"Smith, Kohl and Company",Tier 3,2020-03-04,Case-72-0011U00000Kcp1OQAR,Medium,2020-05-25
0011U00000KuFaYQAV,Income,2020-02-29,Retired,Jael Hoffman,Tier 2,2020-03-07,Case-11-0011U00000KuFaYQAV,High,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,2020-03-08,High Net Worth Families,Savannah Kent,Tier 2,2020-03-08,Case-15-0011U00000KuFaZQAV,High,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,2020-03-08,High Net Worth Families,Savannah Kent,Tier 2,2020-03-06,Case-16-0011U00000KuFaZQAV,Low,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2020-03-08,Case-38-0011U00000KuFXHQA3,Low,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2020-03-05,Case-39-0011U00000KuFXHQA3,Low,2020-05-25
0011U00000KuFaiQAF,Aggressive Growth,2020-02-25,Millennials,Merritt Bishop,Tier 1,2020-03-06,Case-14-0011U00000KuFaiQAF,Medium,2020-05-25
0011U00000KuFanQAF,Balanced Growth,2020-03-09,Retired,Glenna Bryan,Tier 2,2020-03-04,Case-9-0011U00000KuFanQAF,Medium,2020-05-25
0011U00000KuFXYQA3,Growth,2018-11-24,Mass Market,Elizabeth Avila,Tier 3,2020-03-07,Case-35-0011U00000KuFXYQA3,Medium,2020-05-25
0011U00000KuFXYQA3,Growth,2018-11-24,Mass Market,Elizabeth Avila,Tier 3,2020-03-08,Case-36-0011U00000KuFXYQA3,Medium,2020-05-25
0011U00000KuFXnQAN,Income,2018-11-18,Mass Market,TaShya Perez,Tier 3,2020-03-06,Case-21-0011U00000KuFXnQAN,Medium,2020-05-25
0011U00000KuFayQAF,Aggressive Growth,2019-10-18,High Net Worth Families,Indigo Bass,Tier 1,2020-03-06,Case-13-0011U00000KuFayQAF,Medium,2020-05-25
0011U00000KuFayQAF,Aggressive Growth,2019-10-18,High Net Worth Families,Indigo Bass,Tier 1,2020-03-04,Case-14-0011U00000KuFayQAF,Medium,2020-05-25
0011U00000KuFXqQAN,Income,2018-11-05,Mass Market,Ryder Velez,Tier 2,2020-03-05,Case-39-0011U00000KuFXqQAN,Medium,2020-05-25
0011U00000KuFXvQAN,Income,2018-11-24,High Net Worth Families,Odysseus Grimes,Tier 3,2020-03-06,Case-30-0011U00000KuFXvQAN,High,2020-05-25
0011U00000KuFb2QAF,Growth,2019-10-25,Affluent Professionals,Emerson Kinney,Tier 3,2020-03-05,Case-9-0011U00000KuFb2QAF,Medium,2020-05-25
0011U00000KuFb2QAF,Growth,2019-10-25,Affluent Professionals,Emerson Kinney,Tier 3,2020-03-07,Case-10-0011U00000KuFb2QAF,Medium,2020-05-25
0011U00000KuFb3QAF,Growth,2019-10-28,Millennials,Erin Robertson,Tier 3,2020-03-06,Case-4-0011U00000KuFb3QAF,Medium,2020-05-25
0011U00000KuFb3QAF,Growth,2019-10-28,Millennials,Erin Robertson,Tier 3,2020-03-07,Case-5-0011U00000KuFb3QAF,Medium,2020-05-25
0011U00000KuFXzQAN,Growth,2018-11-25,Millennials,Seth Frost,Tier 1,2020-03-07,Case-44-0011U00000KuFXzQAN,Medium,2020-05-25
0011U00000KuFY1QAN,Growth,2018-11-26,Mass Market,Yoko Marshall,Tier 1,2020-03-03,Case-33-0011U00000KuFY1QAN,Medium,2020-05-25
0011U00000KuFY8QAN,Income,2018-11-10,Retired,Ava Bean,Tier 2,2020-03-07,Case-36-0011U00000KuFY8QAN,High,2020-05-25
0011U00000KuFY8QAN,Income,2018-11-10,Retired,Ava Bean,Tier 2,2020-03-08,Case-37-0011U00000KuFY8QAN,Medium,2020-05-25
0011U00000KuFYBQA3,Growth,2018-11-25,Affluent Professionals,Lynn Davidson,Tier 2,2020-03-04,Case-36-0011U00000KuFYBQA3,High,2020-05-25
0011U00000KuFbDQAV,Aggressive Growth,2020-02-23,High Net Worth Families,Harlan Mccullough,Tier 1,2020-03-05,Case-6-0011U00000KuFbDQAV,Medium,2020-05-25
0011U00000KuFbDQAV,Aggressive Growth,2020-02-23,High Net Worth Families,Harlan Mccullough,Tier 1,2020-03-03,Case-7-0011U00000KuFbDQAV,Medium,2020-05-25
0011U00000KuFYGQA3,Income,2018-11-15,Millennials,Caleb Mccray,Tier 2,2020-03-05,Case-32-0011U00000KuFYGQA3,Medium,2020-05-25
0011U00000KuFbLQAV,Balanced Growth,2019-12-21,Retired,Stacey Rasmussen,Tier 1,2020-03-07,Case-1-0011U00000KuFbLQAV,High,2020-05-25
0011U00000KuFYTQA3,Balanced Growth,2020-03-06,Millennials,Stephen Pittman,Tier 2,2020-03-05,Case-30-0011U00000KuFYTQA3,Medium,2020-05-25
0011U00000KuFbPQAV,Income,2020-03-08,Retired,Giselle Caldwell,Tier 2,2020-03-04,Case-2-0011U00000KuFbPQAV,Medium,2020-05-25
0011U00000KuFbSQAV,Income,2020-01-10,Mass Market,Elmo Gaines,Tier 3,2020-03-03,Case-5-0011U00000KuFbSQAV,Low,2020-05-25
0011U00000KuFbhQAF,Balanced Growth,2020-02-08,Affluent Professionals,Celeste Roberson,Tier 1,2020-03-04,Case-0-0011U00000KuFbhQAF,High,2020-05-25
0011U00000KuFZ4QAN,Income,2019-01-31,Mass Market,Fitzgerald Coffey,Tier 2,2020-03-03,Case-33-0011U00000KuFZ4QAN,High,2020-05-25
0011U00000KuFbiQAF,Income,2020-03-02,Mass Market,Simone Ward,Tier 1,2020-03-08,Case-0-0011U00000KuFbiQAF,High,2020-05-25
0011U00000KuFbiQAF,Income,2020-03-02,Mass Market,Simone Ward,Tier 1,2020-03-03,Case-1-0011U00000KuFbiQAF,Medium,2020-05-25
0011U00000KuFZCQA3,Balanced Growth,2019-02-16,Millennials,Edward Wood,Tier 2,2020-03-03,Case-35-0011U00000KuFZCQA3,High,2020-05-25
0011U00000KuFZRQA3,Growth,2019-04-01,Retired,Solomon Pearson,Tier 1,2020-03-08,Case-26-0011U00000KuFZRQA3,Low,2020-05-25
0011U00000KuFZRQA3,Growth,2019-04-01,Retired,Solomon Pearson,Tier 1,2020-03-08,Case-27-0011U00000KuFZRQA3,Medium,2020-05-25
0011U00000KuFZwQAN,Growth,2020-02-23,Affluent Professionals,Rhoda Odom,Tier 1,2020-03-07,Case-20-0011U00000KuFZwQAN,Medium,2020-05-25
0011U00000KuFZyQAN,Growth,2020-02-15,Mass Market,Lucian Franklin,Tier 1,2020-03-08,Case-20-0011U00000KuFZyQAN,High,2020-05-25
0011U00000KuFZyQAN,Growth,2020-02-15,Mass Market,Lucian Franklin,Tier 1,2020-03-08,Case-21-0011U00000KuFZyQAN,Medium,2020-05-25
0011U00000KuFa2QAF,Growth,2019-06-02,High Net Worth Families,Oliver Tanner,Tier 1,2020-03-04,Case-28-0011U00000KuFa2QAF,Low,2020-05-25
0011U00000KuFa2QAF,Growth,2019-06-02,High Net Worth Families,Oliver Tanner,Tier 1,2020-03-05,Case-29-0011U00000KuFa2QAF,Medium,2020-05-25
0011U00000KuFa6QAF,Aggressive Growth,2019-06-08,Millennials,Jason Blanchard,Tier 2,2020-03-04,Case-21-0011U00000KuFa6QAF,Medium,2020-05-25
0011U00000KuFa6QAF,Aggressive Growth,2019-06-08,Millennials,Jason Blanchard,Tier 2,2020-03-07,Case-22-0011U00000KuFa6QAF,Medium,2020-05-25
0011U00000Kcp1JQAR,Growth,2018-11-25,Millennials,Adams Charitable Trust,Tier 1,2020-03-03,Case-84-0011U00000Kcp1JQAR,Medium,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2020-03-12,Case-65-0011U00000Kcp1KQAR,High,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2020-03-13,Case-66-0011U00000Kcp1KQAR,Medium,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2020-03-14,Case-82-0011U00000Kcp1LQAR,Medium,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2020-03-15,Case-83-0011U00000Kcp1LQAR,Low,2020-05-25
0011U00000Kcp1NQAR,Balanced Growth,2018-11-10,Millennials,Rachel Adams,Tier 2,2020-03-15,Case-69-0011U00000Kcp1NQAR,High,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2020-03-10,Case-40-0011U00000KuFXHQA3,Medium,2020-05-25
0011U00000KuFXIQA3,Income,2018-11-25,Mass Market,Wallace Summers,Tier 3,2020-03-13,Case-33-0011U00000KuFXIQA3,Medium,2020-05-25
0011U00000KuFXIQA3,Income,2018-11-25,Mass Market,Wallace Summers,Tier 3,2020-03-15,Case-34-0011U00000KuFXIQA3,Medium,2020-05-25
0011U00000KuFXJQA3,Growth,2020-02-28,Mass Market,Zane Cervantes,Tier 1,2020-03-14,Case-28-0011U00000KuFXJQA3,Medium,2020-05-25
0011U00000KuFXMQA3,Growth,2018-11-19,Retired,Quinn Cummings,Tier 1,2020-03-13,Case-43-0011U00000KuFXMQA3,High,2020-05-25
0011U00000KuFXMQA3,Growth,2018-11-19,Retired,Quinn Cummings,Tier 1,2020-03-15,Case-44-0011U00000KuFXMQA3,Medium,2020-05-25
0011U00000KuFXRQA3,Growth,2018-11-26,Affluent Professionals,Sloane Holland,Tier 1,2020-03-10,Case-21-0011U00000KuFXRQA3,Medium,2020-05-25
0011U00000KuFXUQA3,Growth,2018-11-19,Millennials,Britanni Garcia,Tier 1,2020-03-14,Case-48-0011U00000KuFXUQA3,Low,2020-05-25
0011U00000KuFXUQA3,Growth,2018-11-19,Millennials,Britanni Garcia,Tier 1,2020-03-11,Case-49-0011U00000KuFXUQA3,Low,2020-05-25
0011U00000KuFXYQA3,Growth,2018-11-24,Mass Market,Elizabeth Avila,Tier 3,2020-03-10,Case-37-0011U00000KuFXYQA3,High,2020-05-25
0011U00000KuFXeQAN,Income,2018-11-25,Affluent Professionals,Ramona Hamilton,Tier 3,2020-03-12,Case-36-0011U00000KuFXeQAN,Low,2020-05-25
0011U00000KuFXjQAN,Aggressive Growth,2018-11-24,Mass Market,Dorian Newton,Tier 2,2020-03-11,Case-30-0011U00000KuFXjQAN,Medium,2020-05-25
0011U00000KuFXjQAN,Aggressive Growth,2018-11-24,Mass Market,Dorian Newton,Tier 2,2020-03-11,Case-31-0011U00000KuFXjQAN,High,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,2020-01-13,Mass Market,Ferris King,Tier 3,2020-03-11,Case-27-0011U00000KuFXmQAN,Medium,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,2020-01-13,Mass Market,Ferris King,Tier 3,2020-03-14,Case-28-0011U00000KuFXmQAN,Medium,2020-05-25
0011U00000KuFXnQAN,Income,2018-11-18,Mass Market,TaShya Perez,Tier 3,2020-03-10,Case-22-0011U00000KuFXnQAN,Medium,2020-05-25
0011U00000KuFXpQAN,Income,2018-11-21,High Net Worth Families,Cooper Flowers,Tier 3,2020-03-13,Case-22-0011U00000KuFXpQAN,Low,2020-05-25
0011U00000KuFXpQAN,Income,2018-11-21,High Net Worth Families,Cooper Flowers,Tier 3,2020-03-12,Case-23-0011U00000KuFXpQAN,Medium,2020-05-25
0011U00000KuFXqQAN,Income,2018-11-05,Mass Market,Ryder Velez,Tier 2,2020-03-12,Case-40-0011U00000KuFXqQAN,Medium,2020-05-25
0011U00000KuFXqQAN,Income,2018-11-05,Mass Market,Ryder Velez,Tier 2,2020-03-11,Case-41-0011U00000KuFXqQAN,High,2020-05-25
0011U00000KuFXsQAN,Aggressive Growth,2018-11-24,Affluent Professionals,Harlan Mcgowan,Tier 3,2020-03-14,Case-35-0011U00000KuFXsQAN,High,2020-05-25
0011U00000KuFXsQAN,Aggressive Growth,2018-11-24,Affluent Professionals,Harlan Mcgowan,Tier 3,2020-03-15,Case-36-0011U00000KuFXsQAN,Medium,2020-05-25
0011U00000KuFXuQAN,Aggressive Growth,2018-11-17,Mass Market,Marvin Garcia,Tier 1,2020-03-15,Case-31-0011U00000KuFXuQAN,Medium,2020-05-25
0011U00000KuFXwQAN,Balanced Growth,2019-12-29,Retired,Genevieve Bauer,Tier 3,2020-03-13,Case-31-0011U00000KuFXwQAN,Medium,2020-05-25
0011U00000KuFXzQAN,Growth,2018-11-25,Millennials,Seth Frost,Tier 1,2020-03-13,Case-45-0011U00000KuFXzQAN,High,2020-05-25
0011U00000KuFXzQAN,Growth,2018-11-25,Millennials,Seth Frost,Tier 1,2020-03-11,Case-46-0011U00000KuFXzQAN,Medium,2020-05-25
0011U00000KuFY1QAN,Growth,2018-11-26,Mass Market,Yoko Marshall,Tier 1,2020-03-12,Case-34-0011U00000KuFY1QAN,Low,2020-05-25
0011U00000KuFY1QAN,Growth,2018-11-26,Mass Market,Yoko Marshall,Tier 1,2020-03-13,Case-35-0011U00000KuFY1QAN,Low,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,2018-11-26,Millennials,Declan Leblanc,Tier 3,2020-03-12,Case-28-0011U00000KuFY5QAN,Medium,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,2018-11-26,Millennials,Declan Leblanc,Tier 3,2020-03-11,Case-29-0011U00000KuFY5QAN,Medium,2020-05-25
0011U00000KuFYAQA3,Income,2020-02-06,Mass Market,Asher House,Tier 1,2020-03-11,Case-32-0011U00000KuFYAQA3,Low,2020-05-25
0011U00000KuFYBQA3,Growth,2018-11-25,Affluent Professionals,Lynn Davidson,Tier 2,2020-03-11,Case-37-0011U00000KuFYBQA3,High,2020-05-25
0011U00000KuFYEQA3,Income,2018-11-06,Retired,Reuben Roman,Tier 1,2020-03-15,Case-27-0011U00000KuFYEQA3,Medium,2020-05-25
0011U00000KuFYFQA3,Aggressive Growth,2018-11-26,Affluent Professionals,Chloe Knox,Tier 1,2020-03-14,Case-41-0011U00000KuFYFQA3,Medium,2020-05-25
0011U00000KuFYFQA3,Aggressive Growth,2018-11-26,Affluent Professionals,Chloe Knox,Tier 1,2020-03-14,Case-42-0011U00000KuFYFQA3,High,2020-05-25
0011U00000KuFYNQA3,Balanced Growth,2018-11-21,Affluent Professionals,Raphael Snider,Tier 3,2020-03-11,Case-35-0011U00000KuFYNQA3,Medium,2020-05-25
0011U00000KuFYNQA3,Balanced Growth,2018-11-21,Affluent Professionals,Raphael Snider,Tier 3,2020-03-15,Case-36-0011U00000KuFYNQA3,Medium,2020-05-25
