"OWNERID","ACCOUNTRECORDTYPENAME","ACCOUNTTYPE","OWNERSTATE","ACTIVITYDATE","PRIORITY","ACCOUNTSERVICEMODEL","CREATEDDATE","OWNERCITY","STATUS","ACCOUNTOWNERNAME","RECORDTYPENAME","OWNERROLENAME","EVENTSUBTYPE","ACCOUNTID","OWNERSMALLPHOTOURL","ID","TYPE","ACCOUNTINVESTMENTOBJECTIVES","REGARDING","TASKSUBTYPE","ACCOUNTNAME","ACCOUNTINVESTMENTEXPERIENCE","LastProcessedDate","ACCOUNTMARKETINGSEGMENT","OWNERNAME","SUBJECT","OWNEREMAIL","ACCOUNTAUM"
"0051U000005JQyrQAG","Household","Customer","IL","2020-04-03","Normal","Tier 3","2020-04-06","Chicago","In Progress","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFbmQAF","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-0-0011U00000KuFbmQAF","Call","Growth","Prospecting","Call","Dalton Norton","Moderately Experienced","2020-05-25","Retired","Allen Advisor","Call Dalton Norton","allen.advisor@example.com",516814
"0051U000005KhW6QAK","Household","Customer","NY","2020-03-31","Normal","Tier 1","2020-04-06","New York","Completed","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFbtQAF","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-0-0011U00000KuFbtQAF","Call","Aggressive Growth","Prospecting","Call","Destiny Patrick","Moderately Experienced","2020-05-25","Retired","Mark Garet","Call Destiny Patrick","mark.garet@example.com",313450
"0051U000005JQyrQAG","Individual","Customer","IL","2020-03-19","Normal","Tier 2","2020-04-06","Chicago","Not Started","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000Kcp1LQAR","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-10-0011U00000Kcp1LQAR","Email","Aggressive Growth","Prospecting","Task","Neil Symonds","Experienced","2020-05-25","Millennials","Allen Advisor","Sync Up","allen.advisor@example.com",10868890
"0051U000005JQyrQAG","Individual","Customer","IL","2020-04-05","High","Tier 3","2020-04-06","Chicago","In Progress","Allen Advisor","Advisor Task","Manager","Event","0011U00000Kcp1OQAR","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-6-0011U00000Kcp1OQAR","Email","Aggressive Growth","Client Retention","Task","Smith, Kohl and Company","Experienced","2020-05-25","Affluent Professionals","Allen Advisor","Evaluate Refinancing Loan","allen.advisor@example.com",11537468
"0051U000005KhW6QAK","Person Account","Customer","NY","2020-03-28","Event","Tier 2","2020-04-06","New York","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFbqQAF","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-0-0011U00000KuFbqQAF","Meeting","Balanced Growth","Client Retention","Event","Lucius Albert","Experienced","2020-05-25","High Net Worth Families","Mark Garet","Summit","mark.garet@example.com",435089
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-04-07","Event","Tier 2","2020-05-04","Chicago","Event","Brenda Banker","Advisor Event","Manager","Call","0011U00000Kcp1NQAR","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-8-0011U00000Kcp1NQAR","Call","Balanced Growth","Client Retention","Event","Rachel Adams","Moderately Inexperienced","2020-05-25","Millennials","Allen Advisor","Call Rachel Adams","allen.advisor@example.com",6345355
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-04-07","Event","Tier 3","2020-05-04","Chicago","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFXIQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-6-0011U00000KuFXIQA3","Email","Income","Service","Event","Wallace Summers","Moderately Experienced","2020-05-25","Mass Market","Allen Advisor","Quarterly Earnings Summary","allen.advisor@example.com",67714
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-04-26","Normal","Tier 3","2020-05-04","Chicago","Open","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFXOQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFXOQA3","Meeting","Balanced Growth","Service","Task","Alfreda Pierce","Experienced","2020-05-25","High Net Worth Families","Allen Advisor","Summit","allen.advisor@example.com",388622
"0051U000005L6eJQAS","Person Account","Customer","FL","2020-04-29","Event","Tier 1","2020-05-04","Florida","Event","Brenda Banker","Advisor Event","Manager","Event","0011U00000KuFXbQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-1-0011U00000KuFXbQAN","Email","Aggressive Growth","Prospecting","Event","Kato Vega","Inexperienced","2020-05-25","Millennials","Chelsea Advisor","Summit","ryan.dobson@example.com",163812
"0051U000005JQyrQAG","Individual","Customer","IL","2020-04-14","Event","Tier 3","2020-05-04","Chicago","Event","Brenda Banker","Advisor Event","Manager","Event","0011U00000KuFXfQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-5-0011U00000KuFXfQAN","Meeting","Aggressive Growth","Onboarding","Event","Xanthus Wilkins","Moderately Experienced","2020-05-25","Retired","Allen Advisor","Evaluate Refinancing Loan","allen.advisor@example.com",659871
"0051U000005L4E9QAK","Person Account","Customer","CA","2020-04-11","Event","Tier 1","2020-05-04","San Francisco","Event","Chelsea Advisor","Advisor Event","Manager","Event","0011U00000KuFXgQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-3-0011U00000KuFXgQAN","Email","Balanced Growth","Client Retention","Event","Palmer Macdonald","Inexperienced","2020-05-25","Millennials","Brenda Banker","Send Birthday Gift","sunil.dixit@example.com",183940
"0051U000005KhW6QAK","Person Account","Customer","NY","2020-04-22","Event","Tier 2","2020-05-04","New York","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFXkQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-8-0011U00000KuFXkQAN","Meeting","Aggressive Growth","Prospecting","Event","Idola Le","Inexperienced","2020-05-25","Affluent Professionals","Mark Garet","Quarterly Earnings Summary","mark.garet@example.com",718672
"0051U000005JQyrQAG","Household","Customer","IL","2020-04-29","Event","Tier 3","2020-05-04","Chicago","Event","Brenda Banker","Advisor Event","Manager","Call","0011U00000KuFXmQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-4-0011U00000KuFXmQAN","Call","Balanced Growth","Service","Event","Ferris King","Inexperienced","2020-05-25","Mass Market","Allen Advisor","Call Ferris King","allen.advisor@example.com",386709
"0051U000005KhW6QAK","Household","Customer","NY","2020-04-17","Event","Tier 2","2020-05-04","New York","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFXqQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-5-0011U00000KuFXqQAN","Email","Income","Service","Event","Ryder Velez","Moderately Experienced","2020-05-25","Mass Market","Mark Garet","Evaluate Refinancing Loan","mark.garet@example.com",482966
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-05-02","Event","Tier 1","2020-05-04","Chicago","Event","Allen Advisor","Advisor Event","Manager","Call","0011U00000KuFYFQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-7-0011U00000KuFYFQA3","Call","Aggressive Growth","Prospecting","Event","Chloe Knox","Experienced","2020-05-25","Affluent Professionals","Allen Advisor","Call Chloe Knox","allen.advisor@example.com",339998
"0051U000005JQyrQAG","Household","Customer","IL","2020-04-26","Normal","Tier 2","2020-05-04","Chicago","Open","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFYGQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-8-0011U00000KuFYGQA3","Other","Income","Prospecting","Task","Caleb Mccray","Inexperienced","2020-05-25","Millennials","Allen Advisor","Send Birthday Gift","allen.advisor@example.com",554192
"0051U000005KhW6QAK","Individual","Customer","NY","2020-04-19","Event","Tier 3","2020-05-04","New York","Event","Chelsea Advisor","Advisor Event","Manager","Event","0011U00000KuFYNQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFYNQA3","Meeting","Balanced Growth","Service","Event","Raphael Snider","Inexperienced","2020-05-25","Affluent Professionals","Mark Garet","Evaluate Refinancing Loan","mark.garet@example.com",714261
"0051U000005JQyrQAG","Household","Customer","IL","2020-04-25","Event","Tier 2","2020-05-04","Chicago","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFYPQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-0-0011U00000KuFYPQA3","Email","Growth","Service","Event","Roth Guy","Experienced","2020-05-25","Mass Market","Allen Advisor","Sync Up","allen.advisor@example.com",448363
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-05-02","Normal","Tier 2","2020-05-04","Chicago","In Progress","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFYTQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-4-0011U00000KuFYTQA3","Meeting","Balanced Growth","Prospecting","Task","Stephen Pittman","Experienced","2020-05-25","Millennials","Allen Advisor","Summit","allen.advisor@example.com",155465
"0051U000005JQyrQAG","Individual","Customer","IL","2020-04-26","Normal","Tier 3","2020-05-04","Chicago","Open","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFYcQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-6-0011U00000KuFYcQAN","Other","Aggressive Growth","Service","Task","Basil Moran","Inexperienced","2020-05-25","Retired","Allen Advisor","Send Birthday Gift","allen.advisor@example.com",583454
"0051U000005KhW6QAK","Person Account","Customer","NY","2020-04-25","Event","Tier 3","2020-05-04","New York","Event","Brenda Banker","Advisor Event","Manager","Event","0011U00000KuFYlQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFYlQAN","Meeting","Income","Service","Event","Maryam Ramsey","Experienced","2020-05-25","High Net Worth Families","Mark Garet","Sync Up","mark.garet@example.com",348264
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-04-23","Event","Tier 3","2020-05-04","Chicago","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFYwQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-5-0011U00000KuFYwQAN","Email","Balanced Growth","Client Retention","Event","Armand Knowles","Moderately Inexperienced","2020-05-25","Millennials","Allen Advisor","Quarterly Earnings Summary","allen.advisor@example.com",844046
"0051U000005L4E9QAK","Person Account","Customer","CA","2020-04-26","Event","Tier 3","2020-05-04","San Francisco","Event","Brenda Banker","Advisor Event","Manager","Call","0011U00000KuFYyQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-7-0011U00000KuFYyQAN","Call","Growth","Onboarding","Event","Lacey Snider","Experienced","2020-05-25","Affluent Professionals","Brenda Banker","Call Lacey Snider","sunil.dixit@example.com",945955
"0051U000005KhW6QAK","Person Account","Customer","NY","2020-04-12","Normal","Tier 1","2020-05-04","New York","Completed","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFZ0QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFZ0QAN","Other","Income","Onboarding","Task","Keaton Lang","Moderately Inexperienced","2020-05-25","Affluent Professionals","Mark Garet","Discussion","mark.garet@example.com",501755
"0051U000005JQyrQAG","Individual","Customer","IL","2020-04-18","High","Tier 3","2020-05-04","Chicago","Open","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFZ5QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-3-0011U00000KuFZ5QAN","Email","Growth","Prospecting","Task","Hayes Huff","Moderately Experienced","2020-05-25","High Net Worth Families","Allen Advisor","Lunch Meeting","allen.advisor@example.com",667200
"0051U000005L6eJQAS","Person Account","Customer","FL","2020-05-03","Normal","Tier 1","2020-05-04","Florida","Not Started","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFZ6QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-2-0011U00000KuFZ6QAN","Other","Income","Prospecting","Task","Ferdinand Jennings","Moderately Inexperienced","2020-05-25","High Net Worth Families","Chelsea Advisor","Lunch Meeting","ryan.dobson@example.com",534120
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-04-21","Event","Tier 1","2020-05-04","Chicago","Event","Brenda Banker","Advisor Event","Manager","Event","0011U00000KuFZ8QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-5-0011U00000KuFZ8QAN","Email","Aggressive Growth","Service","Event","Wang Church","Moderately Experienced","2020-05-25","Mass Market","Allen Advisor","Sync Up","allen.advisor@example.com",492685
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-05-03","Event","Tier 1","2020-05-04","Chicago","Event","Chelsea Advisor","Advisor Event","Manager","Event","0011U00000KuFZDQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-1-0011U00000KuFZDQA3","Meeting","Income","Client Retention","Event","Oscar Duncan","Inexperienced","2020-05-25","Affluent Professionals","Allen Advisor","Summit","allen.advisor@example.com",589195
"0051U000005KhW6QAK","Household","Customer","NY","2020-04-22","Event","Tier 3","2020-05-04","New York","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFZaQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-2-0011U00000KuFZaQAN","Meeting","Growth","Onboarding","Event","Cecilia Copeland","Moderately Experienced","2020-05-25","Affluent Professionals","Mark Garet","Send Birthday Gift","mark.garet@example.com",356923
"0051U000005L6eJQAS","Household","Customer","FL","2020-04-12","Event","Tier 2","2020-05-04","Florida","Event","Allen Advisor","Advisor Event","Manager","Call","0011U00000KuFZoQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-5-0011U00000KuFZoQAN","Call","Balanced Growth","Onboarding","Event","Reese Valentine","Experienced","2020-05-25","Millennials","Chelsea Advisor","Call Reese Valentine","ryan.dobson@example.com",1141768
"0051U000005KhW6QAK","Individual","Customer","NY","2020-04-19","Normal","Tier 2","2020-05-04","New York","Not Started","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFZsQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-1-0011U00000KuFZsQAN","Other","Income","Onboarding","Task","Tatyana Moreno","Inexperienced","2020-05-25","Mass Market","Mark Garet","Lunch Meeting","mark.garet@example.com",64364
"0051U000005JQyrQAG","Household","Customer","IL","2020-04-17","High","Tier 3","2020-05-04","Chicago","Completed","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFZvQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFZvQAN","Meeting","Income","Prospecting","Task","Eagan Avila","Moderately Experienced","2020-05-25","Millennials","Allen Advisor","Send Birthday Gift","allen.advisor@example.com",987868
"0051U000005L4E9QAK","Individual","Customer","CA","2020-04-08","High","Tier 3","2020-05-04","San Francisco","In Progress","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFZxQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-5-0011U00000KuFZxQAN","Email","Income","Service","Task","Charissa Newton","Experienced","2020-05-25","Retired","Brenda Banker","Discussion","sunil.dixit@example.com",468015
"0051U000005KhW6QAK","Household","Customer","NY","2020-04-21","Normal","Tier 2","2020-05-04","New York","In Progress","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFa6QAF","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFa6QAF","Other","Aggressive Growth","Prospecting","Task","Jason Blanchard","Inexperienced","2020-05-25","Millennials","Mark Garet","Quarterly Earnings Summary","mark.garet@example.com",54656
"0051U000005L6eJQAS","Household","Customer","FL","2020-04-17","High","Tier 3","2020-05-04","Florida","Completed","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFaJQAV","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-7-0011U00000KuFaJQAV","Meeting","Aggressive Growth","Onboarding","Task","Clinton Merrill","Moderately Inexperienced","2020-05-25","Retired","Chelsea Advisor","Discussion","ryan.dobson@example.com",236024
"0051U000005L4E9QAK","Person Account","Customer","CA","2020-04-19","Normal","Tier 3","2020-05-04","San Francisco","Completed","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFaLQAV","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-1-0011U00000KuFaLQAV","Call","Income","Prospecting","Call","Christopher Leonard","Moderately Inexperienced","2020-05-25","Retired","Brenda Banker","Call Christopher Leonard","sunil.dixit@example.com",753735
"0051U000005JQyrQAG","Person Account","Customer","IL","2020-04-30","Normal","Tier 3","2020-05-04","Chicago","Open","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFaTQAV","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-0-0011U00000KuFaTQAV","Call","Balanced Growth","Onboarding","Call","Leah Wolfe","Inexperienced","2020-05-25","Affluent Professionals","Allen Advisor","Call Leah Wolfe","allen.advisor@example.com",297282
