"Type","AgeBucket","FirstName","State","Channel","Stage","Gender","LastName","ChannelOrder","AgeBucketOrder","StageOrder","Age"
"Detractor","36-50","Quentin","Oklahoma","App","Renewal","Female","Lehr",2,4,5,44
"Passive","26-35","Adolphus","California","App","Renewal","Male","Petz",2,3,5,26
"Passive","36-50","Penelopa","Tennessee","App","Renewal","Female","Lowthian",2,4,5,44
"Detractor","26-35","Sydelle","Delaware","App","Renewal","NA","Cornels",2,3,5,34
"Promoter","36-50","Danella","Pennsylvania","App","Renewal","Male","Hawney",2,4,5,49
"Promoter","18-25","Stanfield","California","App","Renewal","NA","Monshall",2,2,5,20
"Detractor","18-25","Wileen","Missouri","App","Renewal","Female","Colnett",2,2,5,21
"Passive","18-25","Rosanna","Oklahoma","App","Renewal","Male","Geaves",2,2,5,21
"Detractor","18-25","Steffi","Texas","App","Renewal","NA","Westcarr",2,2,5,18
"Promoter","26-35","Hussein","Nevada","App","Renewal","Female","Sayles",2,3,5,32
"Passive","NA","Carleton","Georgia","App","Renewal","Male","Bagniuk",2,5,5,35
"Detractor","36-50","Vite","Colorado","App","Renewal","Male","Dottridge",2,4,5,43
"Passive","26-35","Bobbie","New York","App","Renewal","Female","Cottham",2,3,5,32
"Detractor","26-35","Ruggiero","California","App","Renewal","NA","Lobe",2,3,5,34
"Promoter","0-17","Evin","Florida","App","Renewal","Female","Phillcock",2,1,5,15
"Passive","18-25","Merrily","Illinois","App","Renewal","Male","Fromant",2,2,5,25
"Detractor","26-35","Broddy","Louisiana","App","Renewal","NA","Edmonson",2,3,5,31
"Promoter","18-25","Pearce","Missouri","App","Renewal","NA","Vaillant",2,2,5,24
"Passive","0-17","Reilly","California","App","Renewal","Male","Beilby",2,1,5,14
"Detractor","0-17","Maryellen","Ohio","App","Renewal","Female","Parsley",2,1,5,13
"Promoter","36-50","Kurtis","Ohio","App","Renewal","Female","O'Scandall",2,4,5,37
"Detractor","26-35","Stephi","California","App","Renewal","Male","Collington",2,3,5,30
"Passive","36-50","Aubrey","Virginia","App","Renewal","NA","Duchant",2,4,5,47
"Promoter","26-35","Franklyn","Alabama","App","Renewal","Male","Spadeck",2,3,5,26
"Detractor","18-25","Lawry","California","App","Renewal","NA","Balnave",2,2,5,23
"Passive","26-35","Nicol","Missouri","App","Renewal","Female","Wyness",2,3,5,28
"Detractor","26-35","Filide","Virginia","App","Renewal","NA","Jira",2,3,5,32
"Promoter","36-50","Ozzie","Florida","App","Renewal","Female","Muckian",2,4,5,50
"Passive","0-17","Eberto","Massachusetts","App","Renewal","Male","Pimblotte",2,1,5,16
"Detractor","26-35","Joann","Nebraska","App","Renewal","Male","Manhood",2,3,5,27
"Promoter","18-25","Eadie","New Jersey","App","Renewal","NA","Custed",2,2,5,25
"Passive","18-25","Konstantine","New Jersey","App","Renewal","Female","Nise",2,2,5,18
"Detractor","18-25","Angeline","Georgia","App","Renewal","NA","Grennan",2,2,5,24
"Promoter","26-35","Thomas","Colorado","App","Renewal","Male","Roch",2,3,5,34
"Detractor","36-50","Hilton","Arizona","App","Renewal","Female","Mulvihill",2,4,5,48
"Passive","36-50","Crosby","California","App","Renewal","Female","Tooley",2,4,5,48
"Promoter","36-50","Winni","Louisiana","App","Renewal","NA","Stride",2,4,5,49
"Detractor","36-50","Dody","Ohio","App","Renewal","Male","Ormshaw",2,4,5,47
"Passive","18-25","Meagan","Florida","App","Renewal","Female","Hollow",2,2,5,18
"Promoter","18-25","Darbee","Kentucky","App","Renewal","NA","Karppi",2,2,5,22
"Detractor","26-35","Blondell","California","App","Renewal","Male","Gillbe",2,3,5,32
"Passive","NA","Rachael","Texas","App","Renewal","NA","Le Huquet",2,5,5,10
"Detractor","26-35","Benedetto","Florida","App","Renewal","Female","Lelande",2,3,5,30
"Promoter","NA","Edward","North Carolina","App","Renewal","Male","Davion",2,5,5,24
"Detractor","18-25","Charlie","Illinois","App","Renewal","Female","Jaskowicz",2,2,5,21
"Promoter","36-50","Wynne","Colorado","App","Renewal","Male","Hargreaves",2,4,5,48
"Passive","26-35","Faythe","District of Columbia","App","Renewal","NA","Stoade",2,3,5,33
"Passive","18-25","Tobe","Arizona","App","Renewal","NA","Liebermann",2,2,5,19
"Promoter","0-17","Maison","Florida","App","Renewal","Male","Regardsoe",2,1,5,11
"Detractor","18-25","Eduard","California","App","Renewal","Female","Bargery",2,2,5,24
"Detractor","26-35","Laney","Colorado","App","Renewal","Female","Payn",2,3,5,26
"Passive","36-50","Charmaine","District of Columbia","App","Renewal","Male","Draysey",2,4,5,37
"Promoter","26-35","Dorena","Iowa","App","Renewal","NA","Ortega",2,3,5,32
"Detractor","36-50","Betsy","Virginia","App","Renewal","NA","Adams",2,4,5,49
"Passive","18-25","Ofelia","Nevada","App","Renewal","Female","Sherwell",2,2,5,21
"Promoter","36-50","Paulo","Nevada","Call Center","Renewal","Male","Tomaini",3,4,5,50
"Detractor","26-35","Betti","Michigan","Call Center","Renewal","NA","Plover",3,3,5,35
"Detractor","18-25","Meade","Alabama","Call Center","Renewal","Female","Oldford",3,2,5,19
"Promoter","26-35","Licha","California","Call Center","Renewal","Male","Banker",3,3,5,30
"Passive","0-17","Noel","Ohio","Call Center","Renewal","NA","Osmon",3,1,5,10
"Passive","26-35","Wynn","Wisconsin","Call Center","Renewal","Female","de Chastelain",3,3,5,30
"Detractor","26-35","Beulah","North Carolina","Call Center","Renewal","Male","O'Rafferty",3,3,5,34
"Detractor","NA","Maitilde","North Carolina","Call Center","Renewal","Male","Kenryd",3,5,5,46
"Promoter","36-50","Brinna","California","Call Center","Renewal","NA","Instrell",3,4,5,47
"Passive","18-25","Waylin","Illinois","Call Center","Renewal","Female","Jahns",3,2,5,20
"Detractor","36-50","Roda","Michigan","Call Center","Renewal","Female","Forth",3,4,5,43
"Promoter","18-25","Kippar","Pennsylvania","Call Center","Renewal","Male","Plak",3,2,5,18
"Passive","36-50","Giacobo","Missouri","Call Center","Renewal","NA","Kilduff",3,4,5,48
"Promoter","18-25","Jerrilee","North Carolina","Call Center","Renewal","Female","McArd",3,2,5,19
"Detractor","26-35","Griffith","District of Columbia","Call Center","Renewal","NA","Lorenzini",3,3,5,28
"Passive","NA","Faith","Connecticut","Call Center","Renewal","Male","Bulward",3,5,5,58
"Detractor","18-25","Kelly","Minnesota","Call Center","Renewal","Male","Shillito",3,2,5,24
"Promoter","36-50","Robinett","Texas","Call Center","Renewal","Female","Fanti",3,4,5,42
"Passive","0-17","Sutherlan","Michigan","Call Center","Renewal","NA","Kment",3,1,5,10
"Detractor","26-35","Iver","Pennsylvania","Call Center","Renewal","NA","Anton",3,3,5,35
"Detractor","26-35","Leena","Oklahoma","Call Center","Renewal","Female","Ivins",3,3,5,29
"Promoter","0-17","Tedman","Washington","Call Center","Renewal","Male","Tomasini",3,1,5,17
"Passive","36-50","Kayne","Pennsylvania","Call Center","Renewal","NA","Dilkes",3,4,5,37
"Promoter","26-35","Kat","Pennsylvania","Call Center","Renewal","Female","Inge",3,3,5,29
"Passive","18-25","Mycah","Florida","Call Center","Renewal","Male","Quaif",3,2,5,19
"Detractor","36-50","Garnet","Colorado","Call Center","Renewal","Female","Backhouse",3,4,5,50
"Detractor","0-17","Paula","Mississippi","Call Center","Renewal","Male","Verzey",3,1,5,10
"Promoter","18-25","Deonne","New York","Call Center","Renewal","NA","Arno",3,2,5,22
"Passive","18-25","Glen","Florida","Call Center","Renewal","Male","Danels",3,2,5,21
"Detractor","18-25","Bevin","Nevada","Call Center","Renewal","Female","Balmann",3,2,5,20
"Promoter","NA","Kirstyn","Texas","Call Center","Renewal","NA","Woakes",3,5,5,10
"Passive","26-35","Anny","Arizona","Call Center","Renewal","Male","Coners",3,3,5,32
"Detractor","26-35","Marylin","New York","Call Center","Renewal","Female","Mc Pake",3,3,5,30
"Detractor","18-25","Brit","Texas","Call Center","Renewal","NA","Humes",3,2,5,22
"Passive","0-17","Domenic","Nevada","Call Center","Renewal","Female","Garrish",3,1,5,10
"Promoter","26-35","Angelle","Illinois","Call Center","Renewal","Male","Cashin",3,3,5,27
"Detractor","36-50","Janna","Virginia","Call Center","Renewal","NA","Van Leeuwen",3,4,5,44
"Promoter","36-50","Trixi","South Carolina","Call Center","Renewal","Female","Oakes",3,4,5,46
"Detractor","18-25","Alistair","Massachusetts","Call Center","Renewal","Male","Drewery",3,2,5,21
"Passive","18-25","Anni","California","Call Center","Renewal","NA","Liell",3,2,5,22
"Promoter","36-50","Fifine","Louisiana","Call Center","Renewal","Male","Shorie",3,4,5,38
"Passive","NA","Mischa","Illinois","Call Center","Renewal","NA","Walwood",3,5,5,51
"Detractor","26-35","Dillie","Arizona","Call Center","Renewal","Female","Leap",3,3,5,30
"Promoter","18-25","Glynn","District of Columbia","Call Center","Renewal","Female","Newcom",3,2,5,25
"Passive","26-35","Ines","Florida","Call Center","Renewal","NA","Farfolomeev",3,3,5,34
"Detractor","26-35","Marietta","California","Call Center","Renewal","Male","Bineham",3,3,5,28
"Detractor","26-35","Laure","Indiana","Call Center","Renewal","Female","Locker",3,3,5,26
"Promoter","26-35","Candi","Florida","Call Center","Renewal","Male","Peaker",3,3,5,30
"Passive","18-25","Elwira","Florida","Call Center","Renewal","NA","Opdenort",3,2,5,19
"Detractor","36-50","Fina","West Virginia","Call Center","Renewal","Male","De Francesco",3,4,5,44
"Promoter","36-50","Carleton","Florida","Call Center","Renewal","Female","Tompsett",3,4,5,50
"Passive","36-50","Alastair","Florida","Call Center","Renewal","NA","Pretti",3,4,5,46
"Detractor","18-25","Hamid","Georgia","Call Center","Renewal","NA","Burdikin",3,2,5,24
"Passive","36-50","Jay","Oregon","Call Center","Renewal","Male","Drysdall",3,4,5,43
"Promoter","26-35","Orelia","Louisiana","Call Center","Renewal","Female","Capp",3,3,5,30
"Detractor","0-17","Rainer","Texas","Call Center","Renewal","Female","Tye",3,1,5,16
"Detractor","26-35","Debbie","New York","Call Center","Renewal","NA","Springall",3,3,5,27
"Promoter","0-17","Engelbert","Texas","Call Center","Renewal","Male","Vogel",3,1,5,15
"Passive","0-17","Kellie","District of Columbia","Call Center","Renewal","Female","Gagie",3,1,5,10
"Detractor","18-25","Elna","Texas","Call Center","Renewal","Male","Leggate",3,2,5,18
"Promoter","18-25","Beryle","Texas","Call Center","Renewal","NA","Geillier",3,2,5,18
"Passive","26-35","Erastus","California","Call Center","Renewal","Male","Alonso",3,3,5,31
"Detractor","36-50","Georas","Alabama","Call Center","Renewal","Female","Prisk",3,4,5,36
"Promoter","36-50","Giuseppe","Florida","Call Center","Renewal","NA","Issacson",3,4,5,36
"Passive","NA","Alano","California","Call Center","Renewal","NA","Toone",3,5,5,19
"Detractor","26-35","Patton","Virginia","Call Center","Renewal","Female","Rosenboim",3,3,5,30
"Passive","18-25","Josh","New York","Call Center","Renewal","Male","Roles",3,2,5,25
"Promoter","18-25","Junie","New York","Call Center","Renewal","NA","Loghan",3,2,5,23
"Detractor","18-25","Ewan","Connecticut","Call Center","Renewal","Female","Piotrkowski",3,2,5,22
"Detractor","26-35","Esma","Florida","Call Center","Renewal","Male","McTurley",3,3,5,28
"Promoter","36-50","Yorke","Florida","Call Center","Renewal","Female","Garrie",3,4,5,37
"Passive","18-25","Verna","California","Call Center","Renewal","NA","Bimrose",3,2,5,19
"Passive","36-50","Michaella","Oklahoma","Call Center","Renewal","Male","Powder",3,4,5,39
"Detractor","NA","Hamid","Virginia","Call Center","Renewal","Male","Brett",3,5,5,46
"Promoter","18-25","Simone","District of Columbia","Call Center","Renewal","NA","Ambrosetti",3,2,5,24
"Detractor","26-35","Joanna","Colorado","Call Center","Renewal","Female","Baptist",3,3,5,29
"Passive","26-35","Urbain","North Carolina","Call Center","Renewal","NA","Upson",3,3,5,35
"Promoter","26-35","Austin","Washington","Call Center","Renewal","Female","Henrot",3,3,5,27
"Detractor","36-50","Beale","South Carolina","Call Center","Renewal","Male","Clothier",3,4,5,47
"Passive","0-17","Barnett","New Jersey","Call Center","Renewal","Male","Curnok",3,1,5,17
"Promoter","36-50","Orelee","California","Call Center","Renewal","Female","De Normanville",3,4,5,38
"Detractor","26-35","North","Indiana","Call Center","Renewal","NA","Shaddick",3,3,5,32
"Passive","18-25","Harris","Alabama","Call Center","Renewal","Male","Leindecker",3,2,5,20
"Detractor","18-25","Nessy","Kansas","Call Center","Renewal","NA","Scafe",3,2,5,24
"Promoter","18-25","Dill","Iowa","Call Center","Renewal","Female","Covotti",3,2,5,19
"Passive","36-50","Frederica","Florida","Call Center","Renewal","NA","Bichard",3,4,5,40
"Detractor","26-35","Thorn","Florida","Call Center","Renewal","Male","Oxburgh",3,3,5,35
"Promoter","NA","Aksel","Ohio","Call Center","Renewal","Female","Hackett",3,5,5,10
"Detractor","18-25","Simmonds","Texas","Call Center","Renewal","Female","Duck",3,2,5,23
"Passive","NA","Devina","North Carolina","Call Center","Renewal","NA","Brosnan",3,5,5,52
"Promoter","36-50","Aleta","Indiana","Call Center","Renewal","Male","Khotler",3,4,5,46
"Detractor","26-35","Linnet","District of Columbia","Call Center","Renewal","Male","Goodband",3,3,5,26
"Passive","0-17","Tarrance","California","Call Center","Renewal","NA","Dudson",3,1,5,15
"Detractor","36-50","Pattie","Massachusetts","Call Center","Renewal","Female","Water",3,4,5,37
"Promoter","26-35","Sara-ann","Oklahoma","Call Center","Renewal","NA","Wombwell",3,3,5,27
"Passive","18-25","Ethelin","Florida","Call Center","Renewal","Male","Hartin",3,2,5,18
"Detractor","18-25","Cirstoforo","Colorado","Call Center","Renewal","Female","Horbath",3,2,5,20
"Promoter","18-25","Kali","Texas","Call Center","Renewal","Male","Mosley",3,2,5,21
"Detractor","26-35","Frannie","Kentucky","Call Center","Renewal","NA","Storkes",3,3,5,31
"Passive","18-25","Sigmund","Tennessee","Call Center","Renewal","Female","Stait",3,2,5,23
"Promoter","26-35","Edgar","North Carolina","Call Center","Renewal","NA","Richmont",3,3,5,33
"Passive","36-50","Mikkel","Louisiana","Call Center","Renewal","Male","Theakston",3,4,5,39
"Detractor","26-35","Annmarie","Kansas","Call Center","Renewal","Female","Sigfrid",3,3,5,32
"Detractor","36-50","Ignace","Georgia","Call Center","Renewal","Female","Loxly",3,4,5,46
"Promoter","0-17","Jessie","Nevada","Call Center","Renewal","NA","Durban",3,1,5,11
"Passive","18-25","Kaia","Minnesota","Call Center","Renewal","Male","Budd",3,2,5,20
"Detractor","18-25","Brnaby","Florida","Call Center","Renewal","Female","Bennike",3,2,5,18
"Promoter","36-50","Jackson","Nebraska","Call Center","Renewal","NA","Stower",3,4,5,40
"Detractor","26-35","Connie","Florida","Call Center","Renewal","Male","Fraczkiewicz",3,3,5,31
"Passive","26-35","Melisent","District of Columbia","Call Center","Renewal","Female","Funnell",3,3,5,27
"Promoter","18-25","Gottfried","Texas","Call Center","Renewal","NA","Slocom",3,2,5,18
"Detractor","26-35","Crystie","District of Columbia","Call Center","Renewal","Male","Jakov",3,3,5,33
"Passive","26-35","Ginni","Florida","Call Center","Renewal","NA","Daburn",3,3,5,35
"Detractor","26-35","Linc","District of Columbia","Call Center","Renewal","Male","Belf",3,3,5,32
"Passive","0-17","Nellie","Ohio","Call Center","Renewal","Female","Saunter",3,1,5,14
"Promoter","36-50","Tiphany","California","Call Center","Renewal","Male","Pibworth",3,4,5,47
"Promoter","26-35","Denys","Florida","Call Center","Renewal","NA","Axby",3,3,5,27
"Detractor","0-17","Mada","Florida","Call Center","Renewal","Female","Munson",3,1,5,10
"Passive","36-50","Duncan","Texas","Call Center","Renewal","Female","Plane",3,4,5,38
"Detractor","26-35","Brad","Georgia","Call Center","Renewal","Male","Dransfield",3,3,5,28
"Promoter","26-35","Sloane","Florida","Call Center","Renewal","NA","Crellim",3,3,5,34
"Passive","18-25","Rosina","Florida","Call Center","Renewal","Female","Maylam",3,2,5,21
"Detractor","18-25","Elbertina","Florida","Call Center","Renewal","Male","Stirzaker",3,2,5,24
"Promoter","36-50","Brien","California","Call Center","Renewal","NA","Shepherd",3,4,5,45
"Detractor","36-50","Oona","Connecticut","Call Center","Renewal","Female","Bottomore",3,4,5,45
"Passive","18-25","Urbanus","Wisconsin","Call Center","Renewal","Male","Fazzioli",3,2,5,18
"Detractor","26-35","Minette","Florida","Call Center","Renewal","NA","Priver",3,3,5,28
"Passive","26-35","Rollin","Alabama","Call Center","Renewal","Male","Oliphard",3,3,5,33
"Promoter","18-25","Deidre","Florida","Call Center","Renewal","Female","Bampkin",3,2,5,19
"Detractor","18-25","Wilbur","Wisconsin","Call Center","Renewal","NA","Ivanisov",3,2,5,25
"Passive","18-25","Fairlie","Kentucky","Call Center","Renewal","Female","Gorke",3,2,5,23
"Promoter","18-25","Emmalynn","Alabama","Call Center","Renewal","Male","Koene",3,2,5,18
"Detractor","36-50","Irving","Florida","Call Center","Renewal","NA","Ornelas",3,4,5,50
"Promoter","NA","Alyss","Texas","Call Center","Renewal","Female","Girkin",3,5,5,33
"Passive","0-17","Eldridge","Texas","Call Center","Renewal","NA","Pick",3,1,5,16
"Detractor","26-35","Boyce","Kentucky","Call Center","Renewal","Male","Oylett",3,3,5,33
"Promoter","0-17","Mady","California","Call Center","Renewal","NA","Mowlam",3,1,5,15
"Passive","36-50","Toinette","Utah","Call Center","Renewal","Female","Tomasicchio",3,4,5,45
"Detractor","18-25","Jaclin","Iowa","Call Center","Renewal","Male","Hacun",3,2,5,25
"Detractor","26-35","Roderic","California","Call Center","Renewal","NA","Bowery",3,3,5,26
"Passive","NA","Nathanial","Idaho","Call Center","Renewal","Female","Lamden",3,5,5,57
"Promoter","26-35","Therine","North Carolina","Call Center","Renewal","Male","Phillipps",3,3,5,31
"Detractor","26-35","Orson","Pennsylvania","Call Center","Renewal","Male","McCourtie",3,3,5,30
"Promoter","36-50","Kasey","Kentucky","Call Center","Renewal","Female","Hulkes",3,4,5,40
"Passive","18-25","Wallace","Florida","Call Center","Renewal","NA","Sowley",3,2,5,22
"Detractor","36-50","Lynelle","District of Columbia","Call Center","Renewal","Female","Ropars",3,4,5,43
"Passive","26-35","Andee","California","Call Center","Renewal","Male","Barnwill",3,3,5,32
"Detractor","0-17","Agretha","New York","Call Center","Renewal","NA","Albasiny",3,1,5,17
"Promoter","18-25","Louella","Florida","Call Center","Renewal","Male","Fountian",3,2,5,19
"Detractor","26-35","Alejoa","Washington","Call Center","Renewal","NA","Molineaux",3,3,5,27
"Passive","18-25","Mona","South Carolina","Call Center","Renewal","Female","Richarson",3,2,5,19
"Promoter","26-35","Stanislaw","Georgia","Call Center","Renewal","Female","Baldrey",3,3,5,27
"Detractor","26-35","Deanna","Idaho","Call Center","Renewal","NA","Yexley",3,3,5,35
