LoyaltyProgramMember_Contact_Name,LoyaltyProgramMember_ProgramId,LoyaltyTierId,LoyaltyTier_LoyaltyTierGroup_Name,LoyaltyProgramMember_MemberName,LoyaltyProgramMember_EnrollmentDate,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone,LoyaltyProgramMember_IsReferral,LoyaltyProgramMember_MemberStatus,Name,LoyaltyMemberId,LoyaltyProgramMember_Account_Name,LoyaltyProgramMember_MembershipEndDate,LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone,LoyaltyProgramMember_MemberTenureBucket,LoyaltyProgramMember_Referrer_Account_Name,ReasonForChange,LoyaltyProgramMember_Contact_MobilePhone,LoyaltyProgramMember_EnrollmentChannel,LoyaltyProgramMember_TransactionJournal_SecondAccrualDate,LoyaltyProgramMember_MembershipLastRenewalDate,LoyaltyTier_Name,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name,LoyaltyProgramMember_Contact_Birthdate,LoyaltyProgramMember_LeadOrContactName,LoyaltyProgramMember_Referrer_Contact_Name,LastProcessedDate,LoyaltyTierGroupId,TierExpirationDate,LoyaltyProgramMember_LeadOrContactId,LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency,LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency,LoyaltyProgramMember_LoyaltyProgram_Name,LoyaltyProgramMember_MembershipNumber,LoyaltyProgramMember_TransactionJournal_FirstAccrualDate,LoyaltyProgramMember_MemberType,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name,LoyaltyProgramMember_AccountContact_Id,Id,LoyaltyProgramMember_ReferredById,EffectiveDate,LoyaltyTier_SequenceNumber
Robin Alfonso,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Rondel,2021-07-22,,No,Active,Silver,0lMB00000004FiIMAU,Rondel,,003B000000HtVuyIAF,,,,9.NA,,,,Social,2022-04-23,2022-07-22,Silver,Robin Alfonso,,Nicholas Abdeldayen,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuyIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgd,2021-12-05,Corporate,,003B000000HtVuyIAF,0lyB00000004IreIAE,,,1
Shaun Alfonzo,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Zenith Distribution,2021-04-20,,No,Active,Silver,0lMB00000004FhtMAE,Zenith Distribution,,003B000000HtVuzIAF,,,,9.NA,,,,CallCenter,2021-12-18,2022-04-20,Silver,Shaun Alfonzo,,Maverick Abdelaziz,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuzIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bge,2021-09-07,Corporate,,003B000000HtVuzIAF,0lyB00000004IrfIAE,,,1
Shaun Alfonzo,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Zenith Distribution,2021-04-20,,No,Active,Silver,0lMB00000004FhtMAE,Zenith Distribution,,003B000000HtVuzIAF,,,,9.NA,,,,CallCenter,2021-12-18,2022-04-20,Silver,Shaun Alfonzo,,Maverick Abdelaziz,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuzIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bge,2021-09-07,Corporate,,003B000000HtVuzIAF,0lyB00000004IrgIAE,,,1
Yadiel Alford,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Scott's San Francisco,2020-10-17,,No,Active,Silver,0lMB00000004FhUMAU,Scott's San Francisco,,003B000000HtVv0IAF,,,,3.3-6 months,,,,Email,2021-06-02,2021-10-17,Silver,Yadiel Alford,,Angel Abdelal,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv0IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgf,2021-03-05,Corporate,,003B000000HtVv0IAF,0lyB00000004IrhIAE,,,1
Yadiel Alford,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Scott's San Francisco,2020-10-17,,No,Active,Silver,0lMB00000004FhUMAU,Scott's San Francisco,,003B000000HtVv0IAF,,,,3.3-6 months,,,,Email,2021-06-02,2021-10-17,Silver,Yadiel Alford,,Angel Abdelal,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv0IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgf,2021-03-05,Corporate,,003B000000HtVv0IAF,0lyB00000004IriIAE,,,1
Yahya Alfred,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Sunnies,2020-10-01,,No,Active,Silver,0lMB00000004Fh5MAE,Sunnies,,003B000000HtVv1IAF,,,,3.3-6 months,,,,Web,2021-06-14,2021-10-01,Silver,Yahya Alfred,,Robert Abdel,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv1IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgg,2021-02-18,Corporate,,003B000000HtVv1IAF,0lyB00000004IrjIAE,,,1
Yahya Alfred,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Sunnies,2020-10-01,,No,Active,Silver,0lMB00000004Fh5MAE,Sunnies,,003B000000HtVv1IAF,,,,3.3-6 months,,,,Web,2021-06-14,2021-10-01,Silver,Yahya Alfred,,Robert Abdel,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv1IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgg,2021-02-18,Corporate,,003B000000HtVv1IAF,0lyB00000004IrkIAE,,,1
Micheal Alfredo,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Amazok,2021-09-14,,No,Active,Silver,0lMB00000004FggMAE,Amazok,,003B000000HtVv2IAF,,,,9.NA,,,,Email,2022-05-12,2022-09-14,Silver,Micheal Alfredo,,Carson Abdallah,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv2IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgh,2022-02-01,Corporate,,003B000000HtVv2IAF,0lyB00000004IrlIAE,,,1
Micheal Alfredo,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Amazok,2021-09-14,,No,Active,Silver,0lMB00000004FggMAE,Amazok,,003B000000HtVv2IAF,,,,9.NA,,,,Email,2022-05-12,2022-09-14,Silver,Micheal Alfredo,,Carson Abdallah,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv2IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgh,2022-02-01,Corporate,,003B000000HtVv2IAF,0lyB00000004IrmIAE,,,1
Reagan Alfreds,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Sustainable Distribution,2020-06-24,,No,Active,Gold,0lMB00000004FgHMAU,Sustainable Distribution,,003B000000HtVv3IAF,,,,4.6-9 months,,,,Social,2021-02-06,2021-06-24,Gold,Reagan Alfreds,,Cameron Abdalla,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv3IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgi,2020-11-16,Corporate,,003B000000HtVv3IAF,0lyB00000004IrnIAE,,,1
Reagan Alfreds,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Sustainable Distribution,2020-06-24,,No,Active,Platinum,0lMB00000004FgHMAU,Sustainable Distribution,,003B000000HtVv3IAF,,,,4.6-9 months,,,,Social,2021-02-06,2021-06-24,Platinum,Reagan Alfreds,,Cameron Abdalla,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv3IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgi,2020-11-16,Corporate,,003B000000HtVv3IAF,0lyB00000004IroIAE,,,1
Dimitri Alfrey,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,NTO - Presidio,2020-11-02,,No,Active,Silver,0lMB00000004FfsMAE,NTO - Presidio,,003B000000HtVv4IAF,,,,2.1-3 months,,,,CallCenter,2021-08-07,2021-11-02,Silver,Dimitri Alfrey,,Colton Abby,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv4IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgj,2021-04-05,Corporate,,003B000000HtVv4IAF,0lyB00000004IrpIAE,,,1
Dimitri Alfrey,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,NTO - Presidio,2020-11-02,,No,Active,Silver,0lMB00000004FfsMAE,NTO - Presidio,,003B000000HtVv4IAF,,,,2.1-3 months,,,,CallCenter,2021-08-07,2021-11-02,Silver,Dimitri Alfrey,,Colton Abby,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv4IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bgj,2021-04-05,Corporate,,003B000000HtVv4IAF,0lyB00000004IrqIAE,,,1
Giancarlo Alfson,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Northern Trail Outfitters,2021-07-24,,No,Active,Silver,0lMB00000004FfUMAU,Northern Trail Outfitters,,003B000000HtVuvIAF,,,,9.NA,,,,Email,2022-03-27,2022-07-24,Silver,Giancarlo Alfson,,Greyson Abdelmuti,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuvIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bha,2021-12-15,Corporate,,003B000000HtVuvIAF,0lyB00000004IrrIAE,,,1
Giancarlo Alfson,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Northern Trail Outfitters,2021-07-24,,No,Active,Silver,0lMB00000004FfUMAU,Northern Trail Outfitters,,003B000000HtVuvIAF,,,,9.NA,,,,Email,2022-03-27,2022-07-24,Silver,Giancarlo Alfson,,Greyson Abdelmuti,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuvIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bha,2021-12-15,Corporate,,003B000000HtVuvIAF,0lyB00000004IrsIAE,,,1
Ava Allbert,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Goodman Imports,2021-12-06,,No,Active,Silver,0lMB00000004Fj7MAE,Goodman Imports,,003B000000HtVuwIAF,,,,9.NA,,,,Web,2022-06-16,2022-12-06,Silver,Ava Allbert,,Jaxson Abdella,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuwIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhb,2022-04-20,Corporate,,003B000000HtVuwIAF,0lyB00000004IrtIAE,,,1
Ava Allbert,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Goodman Imports,2021-12-06,,No,Active,Silver,0lMB00000004Fj7MAE,Goodman Imports,,003B000000HtVuwIAF,,,,9.NA,,,,Web,2022-06-16,2022-12-06,Silver,Ava Allbert,,Jaxson Abdella,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuwIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhb,2022-04-20,Corporate,,003B000000HtVuwIAF,0lyB00000004IruIAE,,,1
Isabella Allbones,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Fare Merchants,2020-02-06,,No,Active,Silver,0lMB00000004FiiMAE,Fare Merchants,,003B000000HtVuxIAF,,,,5.9-12 months,,,,Email,2020-08-03,2021-02-05,Silver,Isabella Allbones,,Dominic Abdelhamid,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuxIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhc,2020-06-20,Corporate,,003B000000HtVuxIAF,0lyB00000004IrvIAE,,,1
Isabella Allbones,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Fare Merchants,2020-02-06,,No,Active,Silver,0lMB00000004FiiMAE,Fare Merchants,,003B000000HtVuxIAF,,,,5.9-12 months,,,,Email,2020-08-03,2021-02-05,Silver,Isabella Allbones,,Dominic Abdelhamid,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuxIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhc,2020-06-20,Corporate,,003B000000HtVuxIAF,0lyB00000004IrwIAE,,,1
Sophia Allbright,0lpB00000004CeyIAE,0lgB00000004Ce4IAE,Status Tier Group,Rondel,2020-04-03,,No,Active,Gold,0lMB00000004FiJMAU,Rondel,,003B000000HtVuyIAF,,,,5.9-12 months,,Rich Customer,,Social,2020-12-06,2021-04-03,Gold,Sophia Allbright,,Nicholas Abdeldayen,,2021-03-03,0ltB00000004CbbIAE,2021-10-22,003B000000HtVuyIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhd,2020-08-24,Corporate,,003B000000HtVuyIAF,0lyB00000004IrxIAE,,2020-10-22,2
Sophia Allbright,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Rondel,2020-04-03,,No,Active,Silver,0lMB00000004FiJMAU,Rondel,,003B000000HtVuyIAF,,,,5.9-12 months,,,,Social,2020-12-06,2021-04-03,Silver,Sophia Allbright,,Nicholas Abdeldayen,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuyIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhd,2020-08-24,Corporate,,003B000000HtVuyIAF,0lyB00000004IryIAE,,,1
Charlotte Allbritten,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Zenith Distribution,2020-03-23,,No,Active,Silver,0lMB00000004FhuMAE,Zenith Distribution,,003B000000HtVuzIAF,,,,5.9-12 months,,,,CallCenter,2020-10-07,2021-03-23,Silver,Charlotte Allbritten,,Maverick Abdelaziz,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuzIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhe,2020-08-05,Corporate,,003B000000HtVuzIAF,0lyB00000004IrzIAE,,,1
Charlotte Allbritten,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Zenith Distribution,2020-03-23,,No,Active,Silver,0lMB00000004FhuMAE,Zenith Distribution,,003B000000HtVuzIAF,,,,5.9-12 months,,,,CallCenter,2020-10-07,2021-03-23,Silver,Charlotte Allbritten,,Maverick Abdelaziz,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuzIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhe,2020-08-05,Corporate,,003B000000HtVuzIAF,0lyB00000004Is0IAE,,,1
Mia Allbritton,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Scott's San Francisco,2020-10-26,,No,Active,Silver,0lMB00000004FhVMAU,Scott's San Francisco,,003B000000HtVv0IAF,,,,2.1-3 months,,,,Email,2021-06-25,2021-10-26,Silver,Mia Allbritton,,Angel Abdelal,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv0IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhf,2021-03-12,Corporate,,003B000000HtVv0IAF,0lyB00000004Is1IAE,,,1
Mia Allbritton,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Scott's San Francisco,2020-10-26,,No,Active,Silver,0lMB00000004FhVMAU,Scott's San Francisco,,003B000000HtVv0IAF,,,,2.1-3 months,,,,Email,2021-06-25,2021-10-26,Silver,Mia Allbritton,,Angel Abdelal,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv0IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhf,2021-03-12,Corporate,,003B000000HtVv0IAF,0lyB00000004Is2IAE,,,1
Amelia Allcock,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Sunnies,2020-12-01,,No,Active,Silver,0lMB00000004Fh6MAE,Sunnies,,003B000000HtVv1IAF,,,,2.1-3 months,,,,Web,2021-05-14,2021-12-01,Silver,Amelia Allcock,,Robert Abdel,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv1IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhg,2021-04-29,Corporate,,003B000000HtVv1IAF,0lyB00000004Is3IAE,,,1
Amelia Allcock,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Sunnies,2020-12-01,,No,Active,Silver,0lMB00000004Fh6MAE,Sunnies,,003B000000HtVv1IAF,,,,2.1-3 months,,,,Web,2021-05-14,2021-12-01,Silver,Amelia Allcock,,Robert Abdel,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv1IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhg,2021-04-29,Corporate,,003B000000HtVv1IAF,0lyB00000004Is4IAE,,,1
Harper Allcorn,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Amazok,2021-03-19,,No,Active,Silver,0lMB00000004FghMAE,Amazok,,003B000000HtVv2IAF,,,,9.NA,,,,Email,2021-12-03,2022-03-19,Silver,Harper Allcorn,,Carson Abdallah,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv2IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhh,2021-08-06,Corporate,,003B000000HtVv2IAF,0lyB00000004Is5IAE,,,1
Harper Allcorn,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Amazok,2021-03-19,,No,Active,Silver,0lMB00000004FghMAE,Amazok,,003B000000HtVv2IAF,,,,9.NA,,,,Email,2021-12-03,2022-03-19,Silver,Harper Allcorn,,Carson Abdallah,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv2IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhh,2021-08-06,Corporate,,003B000000HtVv2IAF,0lyB00000004Is6IAE,,,1
Evelyn Allday,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Sustainable Distribution,2021-02-22,,No,Active,Silver,0lMB00000004FgIMAU,Sustainable Distribution,,003B000000HtVv3IAF,,,,9.NA,,,,Social,2021-11-03,2022-02-22,Silver,Evelyn Allday,,Cameron Abdalla,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv3IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhi,2021-07-12,Corporate,,003B000000HtVv3IAF,0lyB00000004Is7IAE,,,1
Evelyn Allday,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Sustainable Distribution,2021-02-22,,No,Active,Gold,0lMB00000004FgIMAU,Sustainable Distribution,,003B000000HtVv3IAF,,,,9.NA,,,,Social,2021-11-03,2022-02-22,Gold,Evelyn Allday,,Cameron Abdalla,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv3IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhi,2021-07-12,Corporate,,003B000000HtVv3IAF,0lyB00000004Is8IAE,,,1
Abigail Allder,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,NTO - Presidio,2020-12-01,,No,Active,Platinum,0lMB00000004FftMAE,NTO - Presidio,,003B000000HtVv4IAF,,,,2.1-3 months,,,,CallCenter,2021-06-15,2021-12-01,Platinum,Abigail Allder,,Colton Abby,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv4IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhj,2021-04-21,Corporate,,003B000000HtVv4IAF,0lyB00000004Is9IAE,,,1
Abigail Allder,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,NTO - Presidio,2020-12-01,,No,Active,Silver,0lMB00000004FftMAE,NTO - Presidio,,003B000000HtVv4IAF,,,,2.1-3 months,,,,CallCenter,2021-06-15,2021-12-01,Silver,Abigail Allder,,Colton Abby,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv4IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bhj,2021-04-21,Corporate,,003B000000HtVv4IAF,0lyB00000004IsAIAU,,,1
Emily Alldredge,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Northern Trail Outfitters,2020-03-22,,No,Active,Silver,0lMB00000004FfVMAU,Northern Trail Outfitters,,003B000000HtVuvIAF,,,,5.9-12 months,,,,Email,2020-08-26,2021-03-22,Silver,Emily Alldredge,,Greyson Abdelmuti,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuvIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bia,2020-08-10,Corporate,,003B000000HtVuvIAF,0lyB00000004IsBIAU,,,1
Emily Alldredge,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Northern Trail Outfitters,2020-03-22,,No,Active,Silver,0lMB00000004FfVMAU,Northern Trail Outfitters,,003B000000HtVuvIAF,,,,5.9-12 months,,,,Email,2020-08-26,2021-03-22,Silver,Emily Alldredge,,Greyson Abdelmuti,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuvIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bia,2020-08-10,Corporate,,003B000000HtVuvIAF,0lyB00000004IsCIAU,,,1
Elizabeth Allebach,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Goodman Imports,2021-02-16,,No,Active,Silver,0lMB00000004Fj8MAE,Goodman Imports,,003B000000HtVuwIAF,,,,9.NA,,,,Web,2021-09-29,2022-02-16,Silver,Elizabeth Allebach,,Jaxson Abdella,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuwIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bib,2021-07-02,Corporate,,003B000000HtVuwIAF,0lyB00000004IsDIAU,,,1
Elizabeth Allebach,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Goodman Imports,2021-02-16,,No,Active,Silver,0lMB00000004Fj8MAE,Goodman Imports,,003B000000HtVuwIAF,,,,9.NA,,,,Web,2021-09-29,2022-02-16,Silver,Elizabeth Allebach,,Jaxson Abdella,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuwIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bib,2021-07-02,Corporate,,003B000000HtVuwIAF,0lyB00000004IsEIAU,,,1
Mila Allee,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Fare Merchants,2020-07-23,,No,Active,Silver,0lMB00000004FijMAE,Fare Merchants,,003B000000HtVuxIAF,,,,4.6-9 months,,,,Email,2021-03-24,2021-07-23,Silver,Mila Allee,,Dominic Abdelhamid,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuxIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bic,2020-12-08,Corporate,,003B000000HtVuxIAF,0lyB00000004IsFIAU,,,1
Mila Allee,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Fare Merchants,2020-07-23,,No,Active,Silver,0lMB00000004FijMAE,Fare Merchants,,003B000000HtVuxIAF,,,,4.6-9 months,,,,Email,2021-03-24,2021-07-23,Silver,Mila Allee,,Dominic Abdelhamid,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuxIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bic,2020-12-08,Corporate,,003B000000HtVuxIAF,0lyB00000004IsGIAU,,,1
Ella Allegood,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Rondel,2021-12-26,,No,Active,Silver,0lMB00000004FiKMAU,Rondel,,003B000000HtVuyIAF,,,,9.NA,,,,Social,2022-06-29,2022-12-26,Silver,Ella Allegood,,Nicholas Abdeldayen,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuyIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bid,2022-05-16,Corporate,,003B000000HtVuyIAF,0lyB00000004IsHIAU,,,1
Ella Allegood,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Rondel,2021-12-26,,No,Active,Gold,0lMB00000004FiKMAU,Rondel,,003B000000HtVuyIAF,,,,9.NA,,,,Social,2022-06-29,2022-12-26,Gold,Ella Allegood,,Nicholas Abdeldayen,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuyIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bid,2022-05-16,Corporate,,003B000000HtVuyIAF,0lyB00000004IsIIAU,,,1
Avery Allegra,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Zenith Distribution,2020-06-17,,No,Active,Silver,0lMB00000004FhvMAE,Zenith Distribution,,003B000000HtVuzIAF,,,,4.6-9 months,,,,CallCenter,2020-11-22,2021-06-17,Silver,Avery Allegra,,Maverick Abdelaziz,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVuzIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bie,2020-11-01,Corporate,,003B000000HtVuzIAF,0lyB00000004IsJIAU,,,1
Avery Allegra,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Zenith Distribution,2020-06-17,,No,Active,Silver,0lMB00000004FhvMAE,Zenith Distribution,,003B000000HtVuzIAF,,,,4.6-9 months,,,,CallCenter,2020-11-22,2021-06-17,Silver,Avery Allegra,,Maverick Abdelaziz,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVuzIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bie,2020-11-01,Corporate,,003B000000HtVuzIAF,0lyB00000004IsKIAU,,,1
Sofia Allegre,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Scott's San Francisco,2021-06-19,,No,Active,Silver,0lMB00000004FhWMAU,Scott's San Francisco,,003B000000HtVv0IAF,,,,9.NA,,,,Email,2022-02-13,2022-06-19,Silver,Sofia Allegre,,Angel Abdelal,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVv0IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bif,2021-11-05,Corporate,,003B000000HtVv0IAF,0lyB00000004IsLIAU,,,1
Sofia Allegre,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Scott's San Francisco,2021-06-19,,No,Active,Silver,0lMB00000004FhWMAU,Scott's San Francisco,,003B000000HtVv0IAF,,,,9.NA,,,,Email,2022-02-13,2022-06-19,Silver,Sofia Allegre,,Angel Abdelal,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVv0IAF,Number of Transactions,Alpoints,Distributor Loyalty Program,CorpAiN_UIDbabefgad_b_bif,2021-11-05,Corporate,,003B000000HtVv0IAF,0lyB00000004IsMIAU,,,1
