"Article_ArticleVersion_VersionNumber","Case_Status","IsSharedByEmail","Case_Type","ArticleVersionNumber","Article_ArticleVersion_DataCategory_DataCategoryName","CreatedById","Article_ArticleVersion_IsVisibleInPkb","KnowledgeArticleId","Article_ArticleVersion_IsVisibleInCsp","Article_ArticleVersion_Title","User_Name","Article_User_Name","Article_ArticleVersion_IsVisibleInPrm","Case_Product_Family_KB__c","LastProcessedDate","CaseId","Article_CreatedById","Case_Reason","Article_ArticleVersion_IsVisibleInApp","Article_ArticleVersion_PublishStatus","isAttachedByOwner","CreatedDate","Article_ArticleVersion_DataCategory_DataCategoryGroupName","Id","User_Id","Case_Type_of_Support__c","Case_ED_Outcome__c"
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000F16MAE","true","Clothing","Crystal Rodriguez",,"true","Computers","2022-09-09","500B000000356SOIAY","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-08-18",,"a4HB000000004twMAA","005B0000003JLI5IAO","Free",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI4IAO","true","a4CB00000000F17MAE","true","Games","Zachary Fisher",,"true","Tablets","2022-09-09","500B0000002uDKrIAM","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-09-22",,"a4HB000000004txMAA","005B0000003JLI4IAO","Free",81.6
"1.0","Warning","true","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000F18MAE","true","Shoes","Susan Pena",,"true","TVs","2022-09-09","500B000000356SUIAY","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-08-07",,"a4HB000000004tyMAA","005B0000003JLI3IAO","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI6IAO","true","a4CB00000000F64MAE","true","Toys","William Edwards",,"true","Video Games","2022-09-09","500B000000359IlIAI","005B0000003JK1iIAG","Software Question","true","Online","false","2021-09-02",,"a4HB000000004yuMAA","005B0000003JLI6IAO","Free",69.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000F65MAE",,,"Nathaniel Castillo",,,"Cell Phones","2022-09-09","500B000000359IoIAI","005B0000003JK1iIAG","Software Question",,,"false","2020-04-22",,"a4HB000000004yvMAA","005B0000003JLI8IAO","Basic",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI6IAO","true","a4CB00000000F66MAE","true","Home","William Edwards",,"true","Computers","2022-09-09","500B000000356lzIAA","005B0000003JK1iIAG","Software Question","true","Online","false","2020-09-05",,"a4HB000000004ywMAA","005B0000003JLI6IAO","Basic",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000F67MAE","true","Automotive","Jane Nelson",,"true","DVD Players","2022-09-09","500B0000002uDjAIAU","005B0000003JK1iIAG","Feature Question","true","Online","false","2021-01-16",,"a4HB000000004yxMAA","005B0000003JLI7IAO","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIIIA4",,"a4CB00000000F68MAE",,,"Marissa White",,,"Computers","2022-09-09","500B000000359IuIAI","005B0000003JK1iIAG","Item Damaged",,,"false","2021-06-24",,"a4HB000000004yyMAA","005B0000003JLIIIA4","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000F69MAE","true","Home","Tammy Foley",,"true","Headphones","2022-09-09","500B000000359IxIAI","005B0000003JK1iIAG","Late Delivery","true","Online","false","2020-06-01",,"a4HB000000004yzMAA","005B0000003JLIDIA4","Free",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000F6AMAU","true","Sports","Susan Pena",,"true","Home Audio","2022-09-09","500B000000359IyIAI","005B0000003JK1iIAG","Item Damaged","true","Online","false","2020-12-15",,"a4HB000000004z0MAA","005B0000003JLI3IAO","Basic",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000F6BMAU",,,"Katie Adams",,,"TVs","2022-09-09","500B000000359IzIAI","005B0000003JK1iIAG","Late Delivery",,,"false","2020-07-25",,"a4HB000000004z1MAA","005B0000003JLIHIA4","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000F6CMAU","true","Industrial","Vincent Parrish",,"true","Video Games","2022-09-09","500B000000359J1IAI","005B0000003JK1iIAG","Item Damaged","true","Online","false","2020-11-11",,"a4HB000000004z2MAA","005B0000003JLIJIA4","Free",80.4
,"Closed","false","Product Support","1.0",,"005B0000003JLI7IAO",,"a4CB00000000F6DMAU",,,"Jane Nelson",,,"Cables","2022-09-09","500B000000359J2IAI","005B0000003JK1iIAG","Item Damaged",,,"false","2020-02-29",,"a4HB000000004z3MAA","005B0000003JLI7IAO","Free",71.2
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000F6EMAU","true","Sports","Marissa White",,"true","DVD Players","2022-09-09","500B0000002uDjYIAU","005B0000003JK1iIAG","Item Damaged","true","Online","false","2020-08-14",,"a4HB000000004z4MAA","005B0000003JLIIIA4","Basic",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIGIA4",,"a4CB00000000F6FMAU",,,"Nicole Gill",,,"Video Games","2022-09-09","500B000000359J8IAI","005B0000003JK1iIAG","Hardware Question",,,"false","2020-05-16",,"a4HB000000004z5MAA","005B0000003JLIGIA4","Free",66.2
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI9IAO","true","a4CB00000000F6GMAU","true","Toys","Matthew Wong",,"true","Headphones","2022-09-09","500B000000356mcIAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-26",,"a4HB000000004z6MAA","005B0000003JLI9IAO","Free",51.6
,,"true",,"1.0",,"005B0000003JLIBIA4",,"a4CB00000000F6HMAU",,,"Katie Cole",,,,"2022-09-09","500B000000359JMIAY","005B0000003JK1iIAG",,,,"false","2019-10-27",,"a4HB000000004z7MAA","005B0000003JLIBIA4",,0
,"Closed","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000F6IMAU",,,"Zachary Fisher",,,"TVs","2022-09-09","500B000000359JOIAY","005B0000003JK1iIAG","Item Damaged",,,"false","2019-12-22",,"a4HB000000004z8MAA","005B0000003JLI4IAO","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000F6JMAU","true","Computers","Melody Moore",,"true","TVs","2022-09-09","500B000000359JPIAY","005B0000003JK1iIAG","Item Damaged","true","Online","false","2020-08-03",,"a4HB000000004z9MAA","005B0000003JLIEIA4","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000F6KMAU",,,"Zachary Fisher",,,"Cables","2022-09-09","500B000000359JWIAY","005B0000003JK1iIAG","Late Delivery",,,"false","2021-08-11",,"a4HB000000004zAMAQ","005B0000003JLI4IAO","Free",72.3
,"Closed","true","Product Support","1.0",,"005B0000003JLI7IAO",,"a4CB00000000F6LMAU",,,"Jane Nelson",,,"Cell Phones","2022-09-09","500B0000002uDkJIAU","005B0000003JK1iIAG","Hardware Question",,,"false","2021-01-18",,"a4HB000000004zBMAQ","005B0000003JLI7IAO","Platinum",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000F6MMAU",,,"Zachary Fisher",,,"Headphones","2022-09-09","500B000000356myIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2021-03-06",,"a4HB000000004zCMAQ","005B0000003JLI4IAO","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIAIA4",,"a4CB00000000F6NMAU",,,"Danielle Wright",,,"Headphones","2022-09-09","500B000000359JdIAI","005B0000003JK1iIAG","Late Delivery",,,"false","2021-02-21",,"a4HB000000004zDMAQ","005B0000003JLIAIA4","Free",51.6
"1.0",,"false",,"1.0",,"005B0000003JLIAIA4","true","a4CB00000000F6OMAU","true","Outdoors","Danielle Wright",,"true",,"2022-09-09","500B0000002uDkPIAU","005B0000003JK1iIAG",,"true","Online","false","2019-12-24",,"a4HB000000004zEMAQ","005B0000003JLIAIA4",,0
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000F6PMAU","true","Electronics","Vincent Parrish",,"true","Cables","2022-09-09","500B0000002uDkVIAU","005B0000003JK1iIAG","Item Damaged","true","Online","false","2020-04-13",,"a4HB000000004zFMAQ","005B0000003JLIJIA4","Free",70.2
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000F6QMAU","true","Movies","Melody Moore",,"true","Cell Phones","2022-09-09","500B000000356n3IAA","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-06-22",,"a4HB000000004zGMAQ","005B0000003JLIEIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000F6RMAU","true","Music","Jane Nelson",,"true","Computers","2022-09-09","500B000000359JjIAI","005B0000003JK1iIAG","Late Delivery","true","Online","false","2020-12-15",,"a4HB000000004zHMAQ","005B0000003JLI7IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI3IAO",,"a4CB00000000F6SMAU",,,"Susan Pena",,,"TVs","2022-09-09","500B000000356nAIAQ","005B0000003JK1iIAG","Hardware Question",,,"false","2020-11-05",,"a4HB000000004zIMAQ","005B0000003JLI3IAO","Silver",81.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000F6TMAU",,,"Katie Adams",,,"Video Games","2022-09-09","500B000000359JmIAI","005B0000003JK1iIAG","Late Delivery",,,"false","2020-08-01",,"a4HB000000004zJMAQ","005B0000003JLIHIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI3IAO",,"a4CB00000000F6UMAU",,,"Susan Pena",,,"Video Games","2022-09-09","500B000000359JnIAI","005B0000003JK1iIAG","Item Damaged",,,"false","2020-10-06",,"a4HB000000004zKMAQ","005B0000003JLI3IAO","Free",69.7
,,"true",,"1.0",,"005B0000003JLIGIA4",,"a4CB00000000F6VMAU",,,"Nicole Gill",,,,"2022-09-09","500B000000359JoIAI","005B0000003JK1iIAG",,,,"false","2019-09-03",,"a4HB000000004zLMAQ","005B0000003JLIGIA4",,0
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000ErOMAU","true","Movies","Crystal Rodriguez",,"true","DVD Players","2022-09-09","500B0000003378yIAA","005B0000003JK1iIAG","Documentation","true","Online","false","2022-08-15",,"a4HB000000004kEMAQ","005B0000003JLI5IAO","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIIIA4",,"a4CB00000000ErPMAU",,,"Marissa White",,,"Home Audio","2022-09-09","500B000000355uIIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-01",,"a4HB000000004kFMAQ","005B0000003JLIIIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000ErQMAU",,,"Zachary Fisher",,,"Cameras","2022-09-09","500B00000045weHIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-23",,"a4HB000000004kGMAQ","005B0000003JLI4IAO","Basic",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000ErRMAU","true","Industrial","Katie Adams",,"true","Computers","2022-09-09","500B00000045weIIAQ","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-02",,"a4HB000000004kHMAQ","005B0000003JLIHIA4","Silver",51.6
,"Escalated","true","Product Support","1.0",,"005B0000003JLIBIA4",,"a4CB00000000ErSMAU",,,"Katie Cole",,,"Home Audio","2022-09-09","500B00000045weJIAQ","005B0000003JK1iIAG","Documentation",,,"false","2022-08-25",,"a4HB000000004kIMAQ","005B0000003JLIBIA4","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI8IAO","true","a4CB00000000ErTMAU","true","Movies","Nathaniel Castillo",,"true","TVs","2022-09-09","500B00000045weKIAQ","005B0000003JK1iIAG","General Question","true","Online","false","2022-08-29",,"a4HB000000004kJMAQ","005B0000003JLI8IAO","Free",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI9IAO","true","a4CB00000000ErUMAU","true","Industrial","Matthew Wong",,"true","Video Games","2022-09-09","500B000000355uOIAQ","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-07-28",,"a4HB000000004kKMAQ","005B0000003JLI9IAO","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIAIA4","true","a4CB00000000ErVMAU","true","Clothing","Danielle Wright",,"true","Cameras","2022-09-09","500B0000002uCeKIAU","005B0000003JK1iIAG","General Question","true","Online","false","2022-08-18",,"a4HB000000004kLMAQ","005B0000003JLIAIA4","Basic",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIAIA4","true","a4CB00000000ErWMAU","true","Books","Danielle Wright",,"true","Cell Phones","2022-09-09","500B00000033799IAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-13",,"a4HB000000004kMMAQ","005B0000003JLIAIA4","Platinum",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLICIA4",,"a4CB00000000ErXMAU",,,"Jennifer Barton",,,"Computers","2022-09-09","500B00000045weNIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-05",,"a4HB000000004kNMAQ","005B0000003JLICIA4","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIAIA4","true","a4CB00000000ErYMAU","true","Sports","Danielle Wright",,"true","DVD Players","2022-09-09","500B00000045weOIAQ","005B0000003JK1iIAG","General Question","true","Online","false","2022-07-26",,"a4HB000000004kOMAQ","005B0000003JLIAIA4","Basic",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000ErZMAU",,,"Zachary Fisher",,,"Headphones","2022-09-09","500B0000003379DIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-17",,"a4HB000000004kPMAQ","005B0000003JLI4IAO","Free",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000EraMAE","true","Shoes","Vincent Parrish",,"true","Headphones","2022-09-09","500B0000002uCeNIAU","005B0000003JK1iIAG","General Question","true","Online","false","2022-09-04",,"a4HB000000004kQMAQ","005B0000003JLIJIA4","Free",51.6
,"New","true","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000ErbMAE",,,"Vincent Parrish",,,"TVs","2022-09-09","500B0000002uCeQIAU","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-29",,"a4HB000000004kRMAQ","005B0000003JLIJIA4","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI3IAO",,"a4CB00000000ErcMAE",,,"Susan Pena",,,"Cables","2022-09-09","500B000000355uWIAQ","005B0000003JK1iIAG","General Question",,,"false","2022-09-04",,"a4HB000000004kSMAQ","005B0000003JLI3IAO","Basic",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000ErdMAE","true","Tools","Vincent Parrish",,"true","Cables","2022-09-09","500B0000002uCeTIAU","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-08-21",,"a4HB000000004kTMAQ","005B0000003JLIJIA4","Basic",68.3
,"Closed","false","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000EreMAE",,,"Vincent Parrish",,,"Computers","2022-09-09","500B00000045weQIAQ","005B0000003JK1iIAG","Documentation",,,"false","2022-08-13",,"a4HB000000004kUMAQ","005B0000003JLIJIA4","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIIIA4",,"a4CB00000000ErfMAE",,,"Marissa White",,,"TVs","2022-09-09","500B00000045weTIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-27",,"a4HB000000004kVMAQ","005B0000003JLIIIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000ErgMAE",,,"Katie Adams",,,"Cell Phones","2022-09-09","500B0000002uCegIAE","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-09-08",,"a4HB000000004kWMAQ","005B0000003JLIHIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000ErhMAE","true","Games","Jennifer Barton",,"true","Computers","2022-09-09","500B00000045weWIAQ","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-08-24",,"a4HB000000004kXMAQ","005B0000003JLICIA4","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000EriMAE","true","Home","Susan Pena",,"true","Tablets","2022-09-09","500B00000045weYIAQ","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-07-16",,"a4HB000000004kYMAQ","005B0000003JLI3IAO","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000ErjMAE","true","Books","Melody Moore",,"true","TVs","2022-09-09","500B000000355ugIAA","005B0000003JK1iIAG","Documentation","true","Online","false","2022-07-17",,"a4HB000000004kZMAQ","005B0000003JLIEIA4","Free",51.6
"1.0","On Hold","false","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000ErkMAE","true","Baby","Tammy Foley",,"true","Video Games","2022-09-09","500B00000045weZIAQ","005B0000003JK1iIAG","Documentation","true","Online","false","2022-08-08",,"a4HB000000004kaMAA","005B0000003JLIDIA4","Free",82.1
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000ErlMAE","true","Tools","Marissa White",,"true","Cameras","2022-09-09","500B00000045webIAA","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-07-26",,"a4HB000000004kbMAA","005B0000003JLIIIA4","Basic",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000ErmMAE","true","Electronics","Crystal Rodriguez",,"true","Home Audio","2022-09-09","500B0000003379PIAQ","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-08-31",,"a4HB000000004kcMAA","005B0000003JLI5IAO","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI9IAO","true","a4CB00000000ErnMAE","true","Health","Matthew Wong",,"true","Video Games","2022-09-09","500B00000045welIAA","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-30",,"a4HB000000004kdMAA","005B0000003JLI9IAO","Free",86.2
"1.0","Response Received","false","Product Support","1.0",,"005B0000003JLI9IAO","true","a4CB00000000EroMAE","true","Sports","Matthew Wong",,"true","Home Audio","2022-09-09","500B0000002uCf9IAE","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-07-14",,"a4HB000000004keMAA","005B0000003JLI9IAO","Silver",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000ErpMAE","true","Shoes","Melody Moore",,"true","Computers","2022-09-09","500B0000002uCfCIAU","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-07-15",,"a4HB000000004kfMAA","005B0000003JLIEIA4","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000EtoMAE",,,"Vincent Parrish",,,"TVs","2022-09-09","500B00000045wiwIAA","005B0000003JK1iIAG","Documentation",,,"false","2022-07-25",,"a4HB000000004meMAA","005B0000003JLIJIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI5IAO",,"a4CB00000000EtpMAE",,,"Crystal Rodriguez",,,"Computers","2022-09-09","500B000000337D5IAI","005B0000003JK1iIAG","General Question",,,"false","2022-08-07",,"a4HB000000004mfMAA","005B0000003JLI5IAO","Basic",51.6
"1.0","Working","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000EtqMAE","true","Baby","Jane Nelson",,"true","Headphones","2022-09-09","500B0000002uCkcIAE","005B0000003JK1iIAG","Documentation","true","Online","false","2022-08-04",,"a4HB000000004mgMAA","005B0000003JLI7IAO","Free",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000EtrMAE","true","Books","Tammy Foley",,"true","Cell Phones","2022-09-09","500B0000002uCkiIAE","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-08-10",,"a4HB000000004mhMAA","005B0000003JLIDIA4","Platinum",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI7IAO",,"a4CB00000000EtsMAE",,,"Jane Nelson",,,"Cell Phones","2022-09-09","500B00000045wj0IAA","005B0000003JK1iIAG","Documentation",,,"false","2022-08-03",,"a4HB000000004miMAA","005B0000003JLI7IAO","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI6IAO","true","a4CB00000000EttMAE","true","Clothing","William Edwards",,"true","DVD Players","2022-09-09","500B000000337DCIAY","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-07-26",,"a4HB000000004mjMAA","005B0000003JLI6IAO","Basic",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIFIA4",,"a4CB00000000EtuMAE",,,"Allison Medina",,,"Cameras","2022-09-09","500B000000358gjIAA","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-09-08",,"a4HB000000004mkMAA","005B0000003JLIFIA4","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLICIA4",,"a4CB00000000EtvMAE",,,"Jennifer Barton",,,"Cameras","2022-09-09","500B000000358gkIAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-08-26",,"a4HB000000004mlMAA","005B0000003JLICIA4","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000EtwMAE","true","Games","Melody Moore",,"true","Cameras","2022-09-09","500B00000045wj7IAA","005B0000003JK1iIAG","General Question","true","Online","false","2022-07-25",,"a4HB000000004mmMAA","005B0000003JLIEIA4","Silver",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000EtxMAE","true","Baby","Katie Adams",,"true","Tablets","2022-09-09","500B000000355zeIAA","005B0000003JK1iIAG","General Question","true","Online","false","2022-08-28",,"a4HB000000004mnMAA","005B0000003JLIHIA4","Free",51.6
