"Client_Name","Is_Converted","Campaign_Name","Lead_Source_formula_formula","Close_Date","Lead_Status","Forecast_Category_bucket","Action_Framework_Opportunity_ID","Zip_Code","Opportunity_ID","Opportunity_Name","Account_ID","Lead_Score_bucket","Lead_Stage","Forecast_Category","Appointment_Set","Opportunity_Owner","Opportunity_Stage","Lead_Source_formula","B2B_Opportunity_Name","Lead_Source","Region","Created_Date","Location","Next_Steps","Time_in_Status","Lead_Score","Opportunity_Amount","Count_of_Calls","Count_of_Tasks","Days_Open","Count_of_Events","Days_Since_Last_Activity","Total_Activities","Count_of_Emails"
"Jon Allegri 4367","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2019-12-21","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91203","0065w000022R1ZSAA0","Jon Allegri 4367","0015w00002DLYB4AAP","Winning","5 - Unqualified","Omitted","False","Brian Norris","6 - Closed Lost","00Q5w00001qNTPJEA4","Akaba 42","Social Media","Glendale","2020-11-04","Glendale","Price negiotations and expecting signed agreement soon.",59,59,7390,2,3,6,2,39,10,3
"Stacy McNeil 4368","No","None","00Q5w00001zd9ZgEAI","2019-11-23","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90602","0065w000022R1ZSAA0","Stacy McNeil 4368","0015w00002DLYAFAA5","Losing","4 - Converted","Closed","False","Brian Norris","5 - Closed Won","00Q5w00001qNTPJEA4","Radiant System Hospitality Division 50","Social Media","Whittier","2020-08-02","Whittier","Weekly check-ins to collaborate on a go-forward plan.",49,42,149000,4,0,100,0,147,6,2
"Duncan Macintosh 4369","No","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-05-27","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90601","0065w000022R1ZSAA0","Duncan Macintosh 4369","0015w00002DLYALAA5","Losing","2 - Working","Best Case","True","Kristen Miller","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Avaya 70","Cold Call","Whittier","2020-02-07","Whittier","Price negiotations and expecting signed agreement soon.",217,43,51300,0,0,277,0,135,0,0
"Benjamin Young 4370","Yes","None","00Q5w00001zd9ZgEAI","2020-08-03","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91020","0065w000022R1ZSAA0","Benjamin Young 4370","0015w00002DLYB9AAP","Winning","1 - New","Pipeline","False","Brandy Mullins","2 - Discovery","00Q5w00001qNTPJEA4","ADVANCED BusinessLink 96","Event","Glendale","2020-07-27","Glendale","Presentation went well. Follow up meeting scheduled for Tueday.",131,76,3390,1,2,106,2,50,7,2
"Peter Houston 4371","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-04-09","1 - New","5 - Omitted","006Dp000004HJc0IAG","90606","0065w000022R1ZSAA0","Peter Houston 4371","0015w00002DLYAlAAP","Losing","5 - Unqualified","Omitted","True","Wendy West","1 - Qualification","00Q5w00001qNTPJEA4","Brookline Bancorp 111","Referral","Whittier","2020-09-30","Whittier","Validated interest level. Plan to give a call on Thursday.",198,29,96500,0,4,41,0,93,6,2
"Bob Warkentine 4372","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-03-08","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90601","0065w000022R1ZSAA0","Bob Warkentine 4372","0015w00002DLYB7AAP","Losing","1 - New","Pipeline","True","Mary Powers","2 - Discovery","00Q5w00001qNTPJEA4","Midway Products Group 141","Referral","San Gabriel Valley","2020-03-29","City of Industry","Send email with more information and capture decision criteria.",19,34,138000,0,2,226,0,18,4,2
"Mike Welch 4373","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-06-15","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","91020","0065w000022R1ZSAA0","Mike Welch 4373","0015w00002DLYACAA5","Winning","4 - Converted","Closed","False","Robin Montgomery","5 - Closed Won","00Q5w00001qNTPJEA4","MVICOM 157","Referral","Glendale","2020-10-28","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",176,72,101000,2,1,13,0,84,5,2
"Duncan Macintosh 4374","No","None","00Q5w00001zd9ZgEAI","2020-08-12","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90801","0065w000022R1ZSAA0","Duncan Macintosh 4374","0015w00002DLYALAA5","Losing","5 - Unqualified","Omitted","False","Rebecca Gonzalez","6 - Closed Lost","00Q5w00001qNTPJEA4","Marketresearch.com 162","Social Media","Cypress","2020-06-29","Long Beach","Weekly check-ins to collaborate on a go-forward plan.",209,15,99400,1,1,134,3,120,6,1
"Robert Weiss 4375","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-08-12","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","90846","0065w000022R1ZSAA0","Robert Weiss 4375","0015w00002DLYATAA5","Losing","3 - Qualified","Commit","False","Travis Coleman","4 - Negotiation","00Q5w00001qNTPJEA4","Benchmark Resources 180","Social Media","Cypress","2020-05-07","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",78,43,6480,3,0,187,2,76,6,1
"Tammy Baxter 4376","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-02-11","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90601","0065w000022R1ZSAA0","Tammy Baxter 4376","0015w00002DLYAAAA5","Losing","5 - Unqualified","Omitted","True","Brian Norris","6 - Closed Lost","00Q5w00001qNTPJEA4","Saab Sensis Corp. 184","Event","San Gabriel Valley","2020-01-31","City of Industry","Weekly check-ins to collaborate on a go-forward plan.",109,30,93600,1,1,284,1,38,3,0
"Troy Bullock 4377","Yes","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-01-23","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90602","0065w000022R1ZSAA0","Troy Bullock 4377","0015w00002DLYB1AAP","Winning","2 - Working","Best Case","False","Crystal Stevens","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Steel Dynamics Structural & Rail Division 198","Cold Call","Whittier","2020-04-18","Whittier","Initial introduction call went well. Still need to confirm budget and timing.",114,51,4340,2,2,206,2,148,6,0
"Kari Rende 4378","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-11-08","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90831","0065w000022R1ZSAA0","Kari Rende 4378","0015w00002DLYB3AAP","Losing","1 - New","Pipeline","False","Heather Greer","2 - Discovery","00Q5w00001qNTPJEA4","Steel Dynamics Structural & Rail Division 200","Referral","Cypress","2020-08-04","Long Beach","Send email with more information and capture decision criteria.",13,3,141000,1,1,98,2,18,9,5
"Steve Sutherland 4379","No","None","00Q5w00001zd9ZgEAI","2020-05-25","1 - New","5 - Omitted","006Dp000004HJc0IAG","92235","0065w000022R1ZSAA0","Steve Sutherland 4379","0015w00002DLYB8AAP","Losing","5 - Unqualified","Omitted","True","Brandy Mullins","1 - Qualification","00Q5w00001qNTPJEA4","Steel Dynamics Structural & Rail Division 201","Referral","Coachella Valley","2019-12-20","Cathedral City","Price negiotations and expecting signed agreement soon.",102,17,20100,0,1,326,2,56,5,2
"Niki Sullivan 4380","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-10-28","1 - New","5 - Omitted","006Dp000004HJc0IAG","91077","0065w000022R1ZSAA0","Niki Sullivan 4380","0015w00002DLYB5AAP","Winning","5 - Unqualified","Omitted","False","Kaitlyn Guerrero","1 - Qualification","00Q5w00001qNTPJEA4","Steel Dynamics Structural & Rail Division 204","Event","San Gabriel Valley","2019-12-23","Arcadia","Validated interest level. Plan to give a call on Thursday.",38,83,9620,4,1,323,1,31,8,2
"Peter Parker 4381","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2019-11-29","1 - New","5 - Omitted","006Dp000004HJc0IAG","90810","0065w000022R1ZSAA0","Peter Parker 4381","0015w00002DLYBDAA5","Losing","5 - Unqualified","Omitted","True","Cindy Central","1 - Qualification","00Q5w00001qNTPJEA4","Steel Dynamics Structural & Rail Division 210","Social Media","Cypress","2019-11-12","Long Beach","Weekly check-ins to collaborate on a go-forward plan.",80,21,135000,0,5,364,0,52,7,2
"Robert Simpson 4382","No","None","00Q5w00001zd9ZgEAI","2020-07-20","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91604","0065w000022R1ZSAA0","Robert Simpson 4382","0015w00002DLYAOAA5","Losing","1 - New","Pipeline","False","Ricky East","2 - Discovery","00Q5w00001qNTPJEA4","Shop2u.com 0","Event","Hollywood Hills","2020-06-18","Hollywood Hills","Initial introduction call went well. Still need to confirm budget and timing.",195,23,46300,0,1,145,0,48,1,0
"Anne Frost 4383","No","None","00Q5w00001zd9ZgEAI","2020-09-17","1 - New","5 - Omitted","006Dp000004HJc0IAG","90899","0065w000022R1ZSAA0","Anne Frost 4383","0015w00002DLYAIAA5","Winning","5 - Unqualified","Omitted","True","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","Shop2u.com 4","Website","Cypress","2020-02-24","Long Beach","Price negiotations and expecting signed agreement soon.",7,54,138000,3,6,260,5,121,17,3
"Stacy McNeil 4384","Yes","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-09-23","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90716","0065w000022R1ZSAA0","Stacy McNeil 4384","0015w00002DLYAFAA5","Losing","5 - Unqualified","Omitted","True","Brian Norris","6 - Closed Lost","00Q5w00001qNTPJEA4","Hotwire 13","Website","Cypress","2020-07-20","Long Beach","Send email with more information and capture decision criteria.",194,16,7770,2,0,113,1,150,4,1
"Deanna Collins 4385","No","None","00Q5w00001zd9ZgEAI","2020-06-21","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90716","0065w000022R1ZSAA0","Deanna Collins 4385","0015w00002DLYAGAA5","Losing","2 - Working","Best Case","False","Mary Powers","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Winter Wyman & Company 26","Cold Call","Cypress","2020-08-12","Long Beach","Validated interest level. Plan to give a call on Thursday.",57,42,65400,0,0,90,2,17,4,2
"Andy Peterson 4386","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-03-18","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","91746","0065w000022R1ZSAA0","Andy Peterson 4386","0015w00002DLYAHAA5","Losing","4 - Converted","Closed","False","Crystal Stevens","5 - Closed Won","00Q5w00001qNTPJEA4","Winter Wyman & Company 29","Website","San Gabriel Valley","2020-09-13","City of Industry","Presentation went well. Follow up meeting scheduled for Tueday.",136,27,99200,1,1,58,2,95,6,2
"Russell Hartman 4387","No","None","00Q5w00001zd9ZgEAI","2020-02-18","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90832","0065w000022R1ZSAA0","Russell Hartman 4387","0015w00002DLYABAA5","Winning","5 - Unqualified","Omitted","False","Mary Powers","6 - Closed Lost","00Q5w00001qNTPJEA4","Aether Holdings 43","Social Media","Cypress","2020-10-28","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",66,64,3270,2,4,13,0,48,8,2
"Mike Garcia 4388","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-10-13","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","91393","0065w000022R1ZSAA0","Mike Garcia 4388","0015w00002DLYAPAA5","Losing","3 - Qualified","Commit","False","Cindy Central","4 - Negotiation","00Q5w00001qNTPJEA4","Hach Co. 92","Social Media","Glendale","2020-11-01","Glendale","Weekly check-ins to collaborate on a go-forward plan.",2,11,148000,5,2,9,0,77,8,1
"Larry Baxter 4389","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-07-08","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91749","0065w000022R1ZSAA0","Larry Baxter 4389","0015w00002DLYA9AAP","Losing","1 - New","Pipeline","True","Brian Norris","2 - Discovery","00Q5w00001qNTPJEA4","California Physicians' Service d/b/a Blue Shield of California 102","Referral","San Gabriel Valley","2019-12-10","City of Industry","Price negiotations and expecting signed agreement soon.",82,11,148000,0,1,336,3,129,6,2
"Heath Axworth 4390","Yes","None","00Q5w00001zd9ZgEAI","2020-08-09","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91203","0065w000022R1ZSAA0","Heath Axworth 4390","0015w00002DLYAKAA5","Winning","5 - Unqualified","Omitted","True","Brandy Mullins","6 - Closed Lost","00Q5w00001qNTPJEA4","Segway 129","Social Media","Glendale","2020-09-25","Glendale","Validated interest level. Plan to give a call on Thursday.",149,50,31500,1,0,46,1,47,3,1
"Chip Colli 4391","No","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-04-30","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90069","0065w000022R1ZSAA0","Chip Colli 4391","0015w00002DLYB6AAP","Losing","4 - Converted","Closed","False","Crystal Stevens","5 - Closed Won","00Q5w00001qNTPJEA4","Royal Window Coverings 154","Cold Call","Hollywood Hills","2020-08-07","Hollywood Hills","Send email with more information and capture decision criteria.",185,13,4600,2,1,95,0,96,3,0
"Benjamin Young 4392","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-02-18","1 - New","5 - Omitted","006Dp000004HJc0IAG","90609","0065w000022R1ZSAA0","Benjamin Young 4392","0015w00002DLYB9AAP","Losing","5 - Unqualified","Omitted","False","Ricky East","1 - Qualification","00Q5w00001qNTPJEA4","OfficeTool.com 178","Referral","Whittier","2020-04-22","Whittier","Initial introduction call went well. Still need to confirm budget and timing.",182,23,145000,2,2,202,0,10,5,1
"Robert Janzen 4393","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-05-01","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90834","0065w000022R1ZSAA0","Robert Janzen 4393","0015w00002DLYAJAA5","Winning","1 - New","Pipeline","True","Brian Norris","2 - Discovery","00Q5w00001qNTPJEA4","SuperClubs 214","Event","Cypress","2020-02-07","Long Beach","Send email with more information and capture decision criteria.",31,86,81300,0,1,277,1,95,3,1
"Lance Gonzales 4394","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-08-04","3 - Working","2 - Best Case","006Dp000004HJc0IAG","91221","0065w000022R1ZSAA0","Lance Gonzales 4394","0015w00002DLYAMAA5","Losing","2 - Working","Best Case","False","Ricky East","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Solutions Enabler Technologies 224","Social Media","Glendale","2019-11-08","Glendale","Weekly check-ins to collaborate on a go-forward plan.",180,45,7840,0,0,368,0,137,0,0
"Nicole Grace 4395","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-10-25","1 - New","5 - Omitted","006Dp000004HJc0IAG","91077","0065w000022R1ZSAA0","Nicole Grace 4395","0015w00002DLYBAAA5","Losing","5 - Unqualified","Omitted","False","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","Riceland Foods 31","Website","San Gabriel Valley","2020-07-05","Arcadia","Presentation went well. Follow up meeting scheduled for Tueday.",150,2,125000,2,1,128,2,38,6,1
"Jon Allegri 4396","No","None","00Q5w00001zd9ZgEAI","2019-12-03","1 - New","5 - Omitted","006Dp000004HJc0IAG","90804","0065w000022R1ZSAA0","Jon Allegri 4396","0015w00002DLYB4AAP","Winning","5 - Unqualified","Omitted","True","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","StoneRiver - Pharmacy 52","Social Media","Cypress","2020-05-09","Long Beach","Price negiotations and expecting signed agreement soon.",13,60,52000,3,1,185,2,55,8,2
"Mina Passini 4397","Yes","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-11-29","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","92203","0065w000022R1ZSAA0","Mina Passini 4397","0015w00002DLYAEAA5","Losing","4 - Converted","Closed","True","Crystal Stevens","5 - Closed Won","00Q5w00001qNTPJEA4","POMCO Group 59","Website","Coachella Valley","2020-11-04","Coachella","Initial introduction call went well. Still need to confirm budget and timing.",94,22,4110,0,5,6,0,15,7,2
"Mark Smith 4398","No","None","00Q5w00001zd9ZgEAI","2019-12-27","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90899","0065w000022R1ZSAA0","Mark Smith 4398","0015w00002DLYAQAA5","Losing","5 - Unqualified","Omitted","False","Travis Coleman","6 - Closed Lost","00Q5w00001qNTPJEA4","Russell Associates 62","Social Media","Cypress","2020-11-15","Long Beach","Validated interest level. Plan to give a call on Thursday.",213,16,84300,1,1,4,2,114,5,1
"Karen Wells 4399","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-04-22","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90068","0065w000022R1ZSAA0","Karen Wells 4399","0015w00002DLYADAA5","Losing","5 - Unqualified","Omitted","True","Mary Powers","6 - Closed Lost","00Q5w00001qNTPJEA4","Daniel Green Company 69","Website","Hollywood Hills","2020-03-18","Hollywood Hills","Presentation went well. Follow up meeting scheduled for Tueday.",70,28,133000,1,2,237,2,69,5,0
"Mike Malmin 4400","No","None","00Q5w00001zd9ZgEAI","2020-09-24","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","90842","0065w000022R1ZSAA0","Mike Malmin 4400","0015w00002DLYB2AAP","Losing","3 - Qualified","Commit","True","Rebecca Gonzalez","4 - Negotiation","00Q5w00001qNTPJEA4","Daniel Green Company 70","Website","Cypress","2020-10-21","Long Beach","Send email with more information and capture decision criteria.",118,49,21600,3,3,20,4,36,13,3
"Gabe Hoskins 4401","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-08-05","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90847","0065w000022R1ZSAA0","Gabe Hoskins 4401","0015w00002DLYANAA5","Losing","1 - New","Pipeline","True","Mary Powers","2 - Discovery","00Q5w00001qNTPJEA4","Daniel Green Company 73","Social Media","Cypress","2020-06-06","Long Beach","Price negiotations and expecting signed agreement soon.",75,43,131000,1,0,157,0,107,1,0
"Peter Houston 4402","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-01-03","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90846","0065w000022R1ZSAA0","Peter Houston 4402","0015w00002DLYAlAAP","Losing","2 - Working","Best Case","False","Brian Norris","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Penta Laboratories 81","Website","Cypress","2020-09-26","Long Beach","Weekly check-ins to collaborate on a go-forward plan.",121,42,80800,4,2,45,1,60,9,2
"Mike Welch 4403","No","None","00Q5w00001zd9ZgEAI","2020-02-03","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91225","0065w000022R1ZSAA0","Mike Welch 4403","0015w00002DLYACAA5","Losing","1 - New","Pipeline","True","Brandy Mullins","2 - Discovery","00Q5w00001qNTPJEA4","Global Management Solutions 115","Social Media","Glendale","2020-05-07","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",214,48,3560,0,4,187,2,126,6,0
"Benjamin Young 4404","Yes","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-06-27","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","91210","0065w000022R1ZSAA0","Benjamin Young 4404","0015w00002DLYB9AAP","Losing","4 - Converted","Closed","False","Crystal Stevens","5 - Closed Won","00Q5w00001qNTPJEA4","Global Management Solutions 126","Event","Glendale","2020-04-08","Glendale","Validated interest level. Plan to give a call on Thursday.",11,12,6500,0,0,216,0,6,1,1
"Peter Parker 4405","No","None","00Q5w00001zd9ZgEAI","2020-01-22","1 - New","5 - Omitted","006Dp000004HJc0IAG","91224","0065w000022R1ZSAA0","Peter Parker 4405","0015w00002DLYBDAA5","Losing","5 - Unqualified","Omitted","True","Cindy Central","1 - Qualification","00Q5w00001qNTPJEA4","SpeechMachines 133","Referral","Glendale","2020-08-31","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",162,34,88900,0,2,71,5,63,9,2
"Mina Passini 4406","No","None","00Q5w00001zd9ZgEAI","2019-11-05","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","92202","0065w000022R1ZSAA0","Mina Passini 4406","0015w00002DLYAEAA5","Winning","5 - Unqualified","Omitted","False","Ricky East","6 - Closed Lost","00Q5w00001qNTPJEA4","FileFish 141","Event","Coachella Valley","2020-07-02","Indio","Validated interest level. Plan to give a call on Thursday.",150,52,105000,2,1,131,0,40,3,0
"Troy Bullock 4407","No","None","00Q5w00001zd9ZgEAI","2019-11-12","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91214","0065w000022R1ZSAA0","Troy Bullock 4407","0015w00002DLYB1AAP","Losing","5 - Unqualified","Omitted","False","Heather Greer","6 - Closed Lost","00Q5w00001qNTPJEA4","Shutterfly 152","Cold Call","Glendale","2020-02-13","Glendale","Send email with more information and capture decision criteria.",185,1,17200,1,2,271,1,103,7,3
"Andy Peterson 4408","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-05-10","1 - New","5 - Omitted","006Dp000004HJc0IAG","91789","0065w000022R1ZSAA0","Andy Peterson 4408","0015w00002DLYAHAA5","Losing","5 - Unqualified","Omitted","False","Wendy West","1 - Qualification","00Q5w00001qNTPJEA4","Industrial Software Solutions 155","Social Media","San Gabriel Valley","2019-12-27","City of Industry","Weekly check-ins to collaborate on a go-forward plan.",35,9,9430,0,1,319,0,69,6,5
