"Opportunity.IsWon","Campaign.Status","Parent.IsActive","Campaign.StartDate","Model.IsActive","Parent.Description","Opportunity.StageName","Campaign.UltimateParent.Name","Campaign.UltimateParent.UltimateParentId","Parent.Status","Campaign.IsActive","Contact.AccountId","Model.DeveloperName","Campaign.Description","Campaign.Type","Account.BillingCountry","Campaign.EndDate","Parent.StartDate","Opportunity.AccountId","Campaign.Name","Parent.RecordType.Name","Opportunity.ForecastCategoryName","ContactId","Parent.RecordTypeId","Parent.EndDate","CampaignId","OpportunityId","Parent.Type","ModelId","Opportunity.Name","Campaign.RecordTypeId","Opportunity.CloseDate","Parent.Name","Contact.Name","Campaign.UltimateParent.ParentCampaign.Name","Campaign.UltimateParent.CampaignParents","Model.MasterLabel","Campaign.ParentId","Account.Name","Campaign.RecordType.Name","Model.ModelType","Campaign.BudgetedCost","Parent.NumberOfContacts","Campaign.NumberOfLeads","Parent.NumberSent","Campaign.ActualCost","Campaign.NumberOfResponses","Parent.ExpectedResponse","Campaign.NumberSent","Parent.NumberOfConvertedLeads","Campaign.NumberOfContacts","Influence","Campaign.NumberOfOpportunities","Campaign.ExpectedResponse","Parent.NumberOfOpportunities","Parent.NumberOfResponses","RevenueShare","Parent.ActualCost","Parent.NumberOfLeads","Campaign.NumberOfWonOpportunities","Parent.NumberOfWonOpportunities","Campaign.NumberOfConvertedLeads","Parent.BudgetedCost","Opportunity.Amount"
"true","In Progress","true","2020-04-30","true","Annual plan for all marketing campaigns at the company.","Closed Won","Google Adwords","701f40000011dNIAAY","In Progress","true",,"primaryModel","Google AdWords campaign to drive new leads to our public website.","Web Marketing","USA","2020-05-30","2020-04-30","001f400000Pf9AmAAJ","Google Adwords","Parent Campaign","Closed",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN4AAI","006f400000CKzi4AAD","Multi-Channel","03Vf4000000XnOuEAK","Displaytech - Add-On Business - 41K","012f4000001BWl2AAG","2020-03-16","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN4AAI","Salesforce Model","701f40000011dNFAAY","Displaytech","Child Campaign",1,10000,0,58,0,8300,51,0,100,0,10,100,6,0,0,0,41425,0,0,2,0,9,0,41425
"false","Completed","true","2020-02-25","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Web-to-Lead Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Follow up with customers who fill out a web-to-lead form to access materials on our website.","Web Marketing",,"2020-03-26","2020-04-30","001f400000Pf9BIAAZ","Web-to-Lead Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN0AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN0AAI","Salesforce Model","701f40000011dNFAAY","Newton Farms","Child Campaign",1,20000,0,25,0,21000,29,0,0,0,4,0,10,0,0,0,0,0,0,3,0,0,0,350
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN3AAI","Salesforce Model","701f40000011dNHAAY","Newton Farms","Child Campaign",1,65000,0,22,0,54000,107,0,100000,0,92,0,7,0,0,0,0,0,0,3,0,1,0,350
"false","Planned","true","2020-06-04","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Twitter Inbound Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Engage customers who tweet our company's official Twitter handle.","Social Media",,"2020-07-04","2020-04-30","001f400000Pf9BIAAZ","Twitter Inbound Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN6AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN6AAI","Salesforce Model","701f40000011dNGAAY","Newton Farms","Child Campaign",1,12000,0,0,0,11400,26,0,0,0,41,0,5,0,0,0,0,0,0,1,0,0,0,350
"false","In Progress","true","2020-04-22","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Referral Program Launch","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","primaryModel","Email campaign encouraging referrals from current customers by providing discounts and incentives.","Email",,"2020-05-22","2020-04-30","001f400000Pf9BIAAZ","Referral Program Launch","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dNAAAY","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dNAAAY","Salesforce Model","701f40000011dNEAAY","Newton Farms","Child Campaign",1,35000,0,56,0,33000,55,0,18575,0,10,0,12,0,0,0,0,0,0,5,0,9,0,350
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","primaryModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN3AAI","Salesforce Model","701f40000011dNHAAY","Newton Farms","Child Campaign",1,65000,0,22,0,54000,107,0,100000,0,92,0,7,0,0,0,0,0,0,3,0,1,0,350
"false","In Progress","true","2020-04-30","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Google Adwords","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","primaryModel","Google AdWords campaign to drive new leads to our public website.","Web Marketing",,"2020-05-30","2020-04-30","001f400000Pf9BIAAZ","Google Adwords","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN4AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN4AAI","Salesforce Model","701f40000011dNFAAY","Newton Farms","Child Campaign",1,10000,0,58,0,8300,51,0,100,0,10,0,6,0,0,0,0,0,0,2,0,9,0,350
"false","Planned","true","2020-06-04","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Twitter Inbound Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","primaryModel","Engage customers who tweet our company's official Twitter handle.","Social Media",,"2020-07-04","2020-04-30","001f400000Pf9BIAAZ","Twitter Inbound Campaign","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN6AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN6AAI","Salesforce Model","701f40000011dNGAAY","Newton Farms","Child Campaign",1,12000,0,0,0,11400,26,0,0,0,41,0,5,0,0,0,0,0,0,1,0,0,0,350
"false","Completed","true","2020-04-10","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Invitation to Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","primaryModel","Campaign designed to drive attendance at our Annual Customer Event.","Email",,"2020-05-10","2020-04-30","001f400000Pf9BIAAZ","Invitation to Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN2AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN2AAI","Salesforce Model","701f40000011dNEAAY","Newton Farms","Child Campaign",1,10000,0,95,0,15000,166,0,15000,0,85,0,5,5,0,0,0,0,0,0,0,0,0,350
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Discovery","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTqaAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj4AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - Services - <1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Chris Post","*Annual Marketing Plan","701f40000011dN3AAI","Salesforce Model","701f40000011dNHAAY","Newton Farms","Child Campaign",1,65000,0,22,0,54000,107,0,100000,0,92,0,7,0,0,0,0,0,0,3,0,1,0,275
"false","Planned","true","2020-06-04","true","Annual plan for all marketing campaigns at the company.","Discovery","Twitter Inbound Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Engage customers who tweet our company's official Twitter handle.","Social Media",,"2020-07-04","2020-04-30","001f400000Pf9BIAAZ","Twitter Inbound Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN6AAI","006f400000CKzj4AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - Services - <1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN6AAI","Salesforce Model","701f40000011dNGAAY","Newton Farms","Child Campaign",1,12000,0,0,0,11400,26,0,0,0,41,0,5,0,0,0,0,0,0,1,0,0,0,275
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Discovery","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj4AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - Services - <1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN3AAI","Salesforce Model","701f40000011dNHAAY","Newton Farms","Child Campaign",1,65000,0,22,0,54000,107,0,100000,0,92,0,7,0,0,0,0,0,0,3,0,1,0,275
"false","Completed","true","2020-02-25","true","Annual plan for all marketing campaigns at the company.","Discovery","Web-to-Lead Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","primaryModel","Follow up with customers who fill out a web-to-lead form to access materials on our website.","Web Marketing",,"2020-03-26","2020-04-30","001f400000Pf9BIAAZ","Web-to-Lead Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN0AAI","006f400000CKzj4AAD","Multi-Channel","03Vf4000000XnOuEAK","Newtown Farms - Services - <1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN0AAI","Salesforce Model","701f40000011dNFAAY","Newton Farms","Child Campaign",1,20000,0,25,0,21000,29,0,0,0,4,0,10,0,0,0,0,0,0,3,0,0,0,275
"false","Completed","true","2020-02-25","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Web-to-Lead Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","b2bmaEvenDistributionModel","Follow up with customers who fill out a web-to-lead form to access materials on our website.","Web Marketing",,"2020-03-26","2020-04-30","001f400000Pf9BIAAZ","Web-to-Lead Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN0AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN0AAI","Even Distribution Model","701f40000011dNFAAY","Newton Farms","Child Campaign",5,20000,0,25,0,21000,29,0,0,0,4,16.67,10,0,0,0,58.345,0,0,3,0,0,0,350
"false","Completed","true","2020-04-10","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Invitation to Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","b2bmaEvenDistributionModel","Campaign designed to drive attendance at our Annual Customer Event.","Email",,"2020-05-10","2020-04-30","001f400000Pf9BIAAZ","Invitation to Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN2AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN2AAI","Even Distribution Model","701f40000011dNEAAY","Newton Farms","Child Campaign",5,10000,0,95,0,15000,166,0,15000,0,85,16.67,5,5,0,0,58.345,0,0,0,0,0,0,350
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","b2bmaEvenDistributionModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN3AAI","Even Distribution Model","701f40000011dNHAAY","Newton Farms","Child Campaign",5,65000,0,22,0,54000,107,0,100000,0,92,8.33,7,0,0,0,29.155,0,0,3,0,1,0,350
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","b2bmaEvenDistributionModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN3AAI","Even Distribution Model","701f40000011dNHAAY","Newton Farms","Child Campaign",5,65000,0,22,0,54000,107,0,100000,0,92,8.33,7,0,0,0,29.155,0,0,3,0,1,0,350
"false","In Progress","true","2020-04-30","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Google Adwords","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","b2bmaEvenDistributionModel","Google AdWords campaign to drive new leads to our public website.","Web Marketing",,"2020-05-30","2020-04-30","001f400000Pf9BIAAZ","Google Adwords","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN4AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN4AAI","Even Distribution Model","701f40000011dNFAAY","Newton Farms","Child Campaign",5,10000,0,58,0,8300,51,0,100,0,10,16.67,6,0,0,0,58.345,0,0,2,0,9,0,350
"false","Planned","true","2020-06-04","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Twitter Inbound Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","b2bmaEvenDistributionModel","Engage customers who tweet our company's official Twitter handle.","Social Media",,"2020-07-04","2020-04-30","001f400000Pf9BIAAZ","Twitter Inbound Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN6AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN6AAI","Even Distribution Model","701f40000011dNGAAY","Newton Farms","Child Campaign",5,12000,0,0,0,11400,26,0,0,0,41,8.33,5,0,0,0,29.155,0,0,1,0,0,0,350
"false","Planned","true","2020-06-04","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Twitter Inbound Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","b2bmaEvenDistributionModel","Engage customers who tweet our company's official Twitter handle.","Social Media",,"2020-07-04","2020-04-30","001f400000Pf9BIAAZ","Twitter Inbound Campaign","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN6AAI","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dN6AAI","Even Distribution Model","701f40000011dNGAAY","Newton Farms","Child Campaign",5,12000,0,0,0,11400,26,0,0,0,41,8.33,5,0,0,0,29.155,0,0,1,0,0,0,350
"false","In Progress","true","2020-04-22","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Referral Program Launch","701f40000011dNIAAY","In Progress","true","001f400000Pf9ArAAJ","b2bmaEvenDistributionModel","Email campaign encouraging referrals from current customers by providing discounts and incentives.","Email",,"2020-05-22","2020-04-30","001f400000Pf9BIAAZ","Referral Program Launch","Parent Campaign","Best Case","003f400000OSTrKAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dNAAAY","006f400000CKzj5AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - New Business - <$1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Keith Lopez","*Annual Marketing Plan","701f40000011dNAAAY","Even Distribution Model","701f40000011dNEAAY","Newton Farms","Child Campaign",5,35000,0,56,0,33000,55,0,18575,0,10,16.67,12,0,0,0,58.345,0,0,5,0,9,0,350
"false","Completed","true","2020-02-25","true","Annual plan for all marketing campaigns at the company.","Discovery","Web-to-Lead Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","b2bmaEvenDistributionModel","Follow up with customers who fill out a web-to-lead form to access materials on our website.","Web Marketing",,"2020-03-26","2020-04-30","001f400000Pf9BIAAZ","Web-to-Lead Campaign","Parent Campaign","Best Case","003f400000OSTqfAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN0AAI","006f400000CKzj4AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - Services - <1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Lauren Bailey","*Annual Marketing Plan","701f40000011dN0AAI","Even Distribution Model","701f40000011dNFAAY","Newton Farms","Child Campaign",5,20000,0,25,0,21000,29,0,0,0,4,33.33,10,0,0,0,91.6575,0,0,3,0,0,0,275
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Discovery","Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9AlAAJ","b2bmaEvenDistributionModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event",,"2020-08-23","2020-04-30","001f400000Pf9BIAAZ","Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTqaAAH","012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzj4AAD","Multi-Channel","03Vf4000000XnOtEAK","Newtown Farms - Services - <1k","012f4000001BWl2AAG","2020-05-22","*Annual Marketing Plan","Chris Post","*Annual Marketing Plan","701f40000011dN3AAI","Even Distribution Model","701f40000011dNHAAY","Newton Farms","Child Campaign",5,65000,0,22,0,54000,107,0,100000,0,92,16.67,7,0,0,0,45.8425,0,0,3,0,1,0,275
