"Article.ArticleVersion.IsVisibleInApp","Article.ArticleVersion.DataCategory.DataCategoryGroupName","Case.Type","Case.Type_of_Support__c","IsSharedByEmail","ArticleVersionNumber","Case.Reason","Article.ArticleVersion.Title","CreatedById","Article.ArticleVersion.PublishStatus","Article.User.Name","KnowledgeArticleId","Article.ArticleVersion.IsVisibleInPrm","Article.CreatedById","Article.ArticleVersion.IsVisibleInPkb","Case.Status","User.Name","Article.ArticleVersion.VersionNumber","Article.ArticleVersion.IsVisibleInCsp","CaseId","User.Id","Case.Product_Family_KB__c","Article.ArticleVersion.DataCategory.DataCategoryName","isAttachedByOwner","CreatedDate","Id","Case.ED_Outcome__c"
,,"Product Support","Free","true","1.0","Unknown Failure",,"005B0000003JLI4IAO",,,"a4CB00000000EuPMAU",,"005B0000003JK1iIAG",,"Closed","Zachary Fisher",,,"500B0000002uCmHIAU","005B0000003JLI4IAO","Computers",,"false","2020-01-16T18:05:42.000Z","a4HB000000004nFMAQ",51.6
"true",,"Product Support","Silver","false","1.0","General Question","Shoes","005B0000003JLIJIA4","Online",,"a4CB00000000EuQMAU","true","005B0000003JK1iIAG","true","Closed","Vincent Parrish","1.0","true","500B0000003560pIAA","005B0000003JLIJIA4","Headphones",,"false","2020-02-09T17:14:47.000Z","a4HB000000004nGMAQ",51.6
"true",,"Product Support","Free","false","1.0","Documentation","Shoes","005B0000003JLI7IAO","Online",,"a4CB00000000EuRMAU","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B00000045wkCIAQ","005B0000003JLI7IAO","TVs",,"false","2020-03-04T18:22:42.000Z","a4HB000000004nHMAQ",51.6
"true",,"Product Support","Basic","true","1.0","Documentation","Tools","005B0000003JLI6IAO","Online",,"a4CB00000000EuSMAU","true","005B0000003JK1iIAG","true","On Hold","William Edwards","1.0","true","500B00000045wkDIAQ","005B0000003JLI6IAO","Cables",,"false","2020-02-11T17:36:08.000Z","a4HB000000004nIMAQ",51.6
"true",,"Product Support","Free","true","1.0","Documentation","Automotive","005B0000003JLIBIA4","Online",,"a4CB00000000EuTMAU","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B000000358hqIAA","005B0000003JLIBIA4","Cell Phones",,"false","2020-03-02T16:10:13.000Z","a4HB000000004nJMAQ",51.6
,,"Product Support","Basic","true","1.0","Hardware Question",,"005B0000003JLIHIA4",,,"a4CB00000000EuUMAU",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B000000358hrIAA","005B0000003JLIHIA4","DVD Players",,"false","2020-03-05T17:25:22.000Z","a4HB000000004nKMAQ",51.6
"true",,"Product Support","Basic","true","1.0","Unknown Failure","Jewelery","005B0000003JLI3IAO","Online",,"a4CB00000000EuVMAU","true","005B0000003JK1iIAG","true","Closed","Susan Pena","1.0","true","500B0000002uCmNIAU","005B0000003JLI3IAO","DVD Players",,"false","2020-01-09T20:31:26.000Z","a4HB000000004nLMAQ",81.6
,,"Product Support","Silver","false","1.0","Documentation",,"005B0000003JLIGIA4",,,"a4CB00000000EuWMAU",,"005B0000003JK1iIAG",,"Closed","Nicole Gill",,,"500B00000045wkFIAQ","005B0000003JLIGIA4","Headphones",,"false","2020-01-14T17:22:06.000Z","a4HB000000004nMMAQ",51.6
,,"Product Support","Silver","true","1.0","General Question",,"005B0000003JLIEIA4",,,"a4CB00000000EuXMAU",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B000000358hsIAA","005B0000003JLIEIA4","Headphones",,"false","2020-02-21T23:31:23.000Z","a4HB000000004nNMAQ",51.6
"true",,"Product Support","Free","true","1.0","Unknown Failure","Movies","005B0000003JLI8IAO","Online",,"a4CB00000000EuYMAU","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B00000045wkQIAQ","005B0000003JLI8IAO","Computers",,"false","2020-02-11T16:56:46.000Z","a4HB000000004nOMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Unknown Failure","Health","005B0000003JLIDIA4","Online",,"a4CB00000000EuZMAU","true","005B0000003JK1iIAG","true","Closed","Tammy Foley","1.0","true","500B00000045wkUIAQ","005B0000003JLIDIA4","Video Games",,"false","2020-01-22T00:24:59.000Z","a4HB000000004nPMAQ",66.2
,,"Product Support","Free","false","1.0","Hardware Question",,"005B0000003JLI5IAO",,,"a4CB00000000EuaMAE",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B00000045wkWIAQ","005B0000003JLI5IAO","Cell Phones",,"false","2020-01-14T16:26:39.000Z","a4HB000000004nQMAQ",81.6
,,"Product Support","Free","false","1.0","Unknown Failure",,"005B0000003JLIGIA4",,,"a4CB00000000EubMAE",,"005B0000003JK1iIAG",,"Closed","Nicole Gill",,,"500B000000337EAIAY","005B0000003JLIGIA4","Computers",,"false","2020-02-06T16:47:24.000Z","a4HB000000004nRMAQ",51.6
"true",,"Product Support","Free","true","1.0","Documentation","Baby","005B0000003JLI7IAO","Online",,"a4CB00000000EucMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B0000003561AIAQ","005B0000003JLI7IAO","Computers",,"false","2020-02-17T21:03:49.000Z","a4HB000000004nSMAQ",51.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Jewelery","005B0000003JLICIA4","Online",,"a4CB00000000EudMAE","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B00000045wkXIAQ","005B0000003JLICIA4","Computers",,"false","2020-02-28T20:59:55.000Z","a4HB000000004nTMAQ",51.6
,,"Product Support","Basic","true","1.0","General Question",,"005B0000003JLIIIA4",,,"a4CB00000000EueMAE",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B00000045wkYIAQ","005B0000003JLIIIA4","DVD Players",,"false","2020-02-07T00:18:13.000Z","a4HB000000004nUMAQ",51.6
"true",,"Product Support","Basic","true","1.0","Unknown Failure","Beauty","005B0000003JLICIA4","Online",,"a4CB00000000EufMAE","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B000000358iAIAQ","005B0000003JLICIA4","DVD Players",,"false","2020-01-20T17:24:55.000Z","a4HB000000004nVMAQ",51.6
"true",,"Product Support","Silver","false","1.0","General Question","Games","005B0000003JLI5IAO","Online",,"a4CB00000000EugMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B00000045wkZIAQ","005B0000003JLI5IAO","Headphones",,"false","2020-01-28T18:21:46.000Z","a4HB000000004nWMAQ",81.6
"true",,"Product Support","Silver","true","1.0","Unknown Failure","Games","005B0000003JLI7IAO","Online",,"a4CB00000000EuhMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B0000003561DIAQ","005B0000003JLI7IAO","Headphones",,"false","2020-02-10T22:58:12.000Z","a4HB000000004nXMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Documentation","Shoes","005B0000003JLI8IAO","Online",,"a4CB00000000EuiMAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B00000045wkdIAA","005B0000003JLI8IAO","Video Games",,"false","2020-02-29T18:59:27.000Z","a4HB000000004nYMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Documentation","Music","005B0000003JLICIA4","Online",,"a4CB00000000EujMAE","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B0000002uCmvIAE","005B0000003JLICIA4","Headphones",,"false","2020-02-28T18:01:58.000Z","a4HB000000004nZMAQ",51.6
,,"Product Support","Silver","true","1.0","Item Damaged",,"005B0000003JLI7IAO",,,"a4CB00000000F1bMAE",,"005B0000003JK1iIAG",,"Closed","Jane Nelson",,,"500B0000003594TIAQ","005B0000003JLI7IAO","DVD Players",,"false","2019-02-15T19:41:10.000Z","a4HB000000004uRMAQ",51.6
"true",,"Product Support","Silver","true","1.0","Late Delivery","Music","005B0000003JLI8IAO","Online",,"a4CB00000000F1cMAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B000000337Z3IAI","005B0000003JLI8IAO","DVD Players",,"false","2019-03-18T21:47:18.000Z","a4HB000000004uSMAQ",51.6
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLIGIA4",,,"a4CB00000000F1dMAE",,"005B0000003JK1iIAG",,"Closed","Nicole Gill",,,"500B000000337Z4IAI","005B0000003JLIGIA4","Headphones",,"false","2019-01-31T00:49:15.000Z","a4HB000000004uTMAQ",51.6
"true",,"Product Support","Free","false","1.0","Late Delivery","Health","005B0000003JLIFIA4","Online",,"a4CB00000000F1eMAE","true","005B0000003JK1iIAG","true","Closed","Allison Medina","1.0","true","500B000000356UAIAY","005B0000003JLIFIA4","Headphones",,"false","2019-02-08T21:00:56.000Z","a4HB000000004uUMAQ",51.6
"true",,"Product Support","Free","false","1.0","Hardware Question","Home","005B0000003JLIFIA4","Online",,"a4CB00000000F1fMAE","true","005B0000003JK1iIAG","true","Working","Allison Medina","1.0","true","500B000000337Z6IAI","005B0000003JLIFIA4","Home Audio",,"false","2019-03-25T22:34:00.000Z","a4HB000000004uVMAQ",81.6
"true",,"Product Support","Basic","false","1.0","Hardware Question","Books","005B0000003JLIEIA4","Online",,"a4CB00000000F1gMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000337Z8IAI","005B0000003JLIEIA4","TVs",,"false","2019-02-01T16:12:33.000Z","a4HB000000004uWMAQ",51.6
,,"Product Support","Basic","true","1.0","Late Delivery",,"005B0000003JLI6IAO",,,"a4CB00000000F1hMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B0000003594bIAA","005B0000003JLI6IAO","Cables",,"false","2019-02-14T21:06:48.000Z","a4HB000000004uXMAQ",66.8
"true",,"Product Support","Free","true","1.0","Hardware Question","Outdoors","005B0000003JLIJIA4","Online",,"a4CB00000000F1iMAE","true","005B0000003JK1iIAG","true","Closed","Vincent Parrish","1.0","true","500B0000002uDMwIAM","005B0000003JLIJIA4","Cell Phones",,"false","2019-02-07T00:16:00.000Z","a4HB000000004uYMAQ",51.6
,,"Product Support","Silver","true","1.0","Item Damaged",,"005B0000003JLI6IAO",,,"a4CB00000000F1jMAE",,"005B0000003JK1iIAG",,"Attention","William Edwards",,,"500B0000003594gIAA","005B0000003JLI6IAO","DVD Players",,"false","2019-03-17T17:22:35.000Z","a4HB000000004uZMAQ",51.6
"true",,"Product Support","Silver","true","1.0","Late Delivery","Beauty","005B0000003JLI5IAO","Online",,"a4CB00000000F1kMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B000000356UJIAY","005B0000003JLI5IAO","DVD Players",,"false","2019-02-28T16:54:43.000Z","a4HB000000004uaMAA",51.6
,,"Product Support","Free","false","1.0","Late Delivery",,"005B0000003JLI9IAO",,,"a4CB00000000F1lMAE",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B0000003594jIAA","005B0000003JLI9IAO","Tablets",,"false","2019-03-26T22:45:16.000Z","a4HB000000004ubMAA",51.6
"true",,"Product Support","Basic","false","1.0","Item Damaged","Clothing","005B0000003JLI7IAO","Online",,"a4CB00000000F1mMAE","true","005B0000003JK1iIAG","true","Attention","Jane Nelson","1.0","true","500B0000003594kIAA","005B0000003JLI7IAO","TVs",,"false","2019-02-21T17:46:09.000Z","a4HB000000004ucMAA",71.7
"true",,"Product Support","Silver","false","1.0","Hardware Question","Outdoors","005B0000003JLIBIA4","Online",,"a4CB00000000F1nMAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B0000002uDNBIA2","005B0000003JLIBIA4","Cameras",,"false","2019-02-11T18:37:06.000Z","a4HB000000004udMAA",51.6
,,"Product Support","Free","true","1.0","Late Delivery",,"005B0000003JLIBIA4",,,"a4CB00000000F1oMAE",,"005B0000003JK1iIAG",,"Closed","Katie Cole",,,"500B0000003594rIAA","005B0000003JLIBIA4","Headphones",,"false","2019-02-01T17:48:32.000Z","a4HB000000004ueMAA",51.6
"true",,"Product Support","Free","true","1.0","Item Damaged","Movies","005B0000003JLI6IAO","Online",,"a4CB00000000F1pMAE","true","005B0000003JK1iIAG","true","Closed","William Edwards","1.0","true","500B0000002uDNKIA2","005B0000003JLI6IAO","Tablets",,"false","2019-03-17T18:04:34.000Z","a4HB000000004ufMAA",51.6
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLI3IAO",,,"a4CB00000000F1qMAE",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B000000337ZQIAY","005B0000003JLI3IAO","Video Games",,"false","2019-02-04T23:04:11.000Z","a4HB000000004ugMAA",51.6
,,"Product Support","Free","false","1.0","Item Damaged",,"005B0000003JLIHIA4",,,"a4CB00000000F1rMAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B000000337ZSIAY","005B0000003JLIHIA4","Cables",,"false","2019-02-12T00:08:41.000Z","a4HB000000004uhMAA",59.3
"true",,"Product Support","Free","false","1.0","Item Damaged","Clothing","005B0000003JLI7IAO","Online",,"a4CB00000000F1sMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B000000337ZdIAI","005B0000003JLI7IAO","TVs",,"false","2019-02-25T20:52:03.000Z","a4HB000000004uiMAA",51.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Sports","005B0000003JLIEIA4","Online",,"a4CB00000000F1tMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000337ZfIAI","005B0000003JLIEIA4","Cables",,"false","2019-02-05T19:12:40.000Z","a4HB000000004ujMAA",51.6
,,"Product Support","Platinum","false","1.0","Hardware Question",,"005B0000003JLI8IAO",,,"a4CB00000000F1uMAE",,"005B0000003JK1iIAG",,"Closed","Nathaniel Castillo",,,"500B000000337ZhIAI","005B0000003JLI8IAO","Cameras",,"false","2019-02-03T20:07:20.000Z","a4HB000000004ukMAA",81.6
"true",,"Product Support","Basic","false","1.0","Item Damaged","Movies","005B0000003JLI7IAO","Online",,"a4CB00000000F1vMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B0000002uDNzIAM","005B0000003JLI7IAO","Computers",,"false","2019-02-13T19:30:03.000Z","a4HB000000004ulMAA",51.6
"true",,"Product Support","Basic","true","1.0","Item Damaged","Garden","005B0000003JLIAIA4","Online",,"a4CB00000000F1wMAE","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B000000337ZjIAI","005B0000003JLIAIA4","DVD Players",,"false","2019-02-24T00:16:35.000Z","a4HB000000004umMAA",51.6
"true",,"Product Support","Basic","true","1.0","Late Delivery","Home","005B0000003JLIEIA4","Online",,"a4CB00000000F1xMAE","true","005B0000003JK1iIAG","true","New","Melody Moore","1.0","true","500B0000003595LIAQ","005B0000003JLIEIA4","Home Audio",,"false","2019-03-11T18:53:44.000Z","a4HB000000004unMAA",51.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLIFIA4",,,"a4CB00000000F1yMAE",,"005B0000003JK1iIAG",,"Waiting on Customer","Allison Medina",,,"500B000000356VIIAY","005B0000003JLIFIA4","Video Games",,"false","2019-02-01T00:55:57.000Z","a4HB000000004uoMAA",66.4
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLICIA4",,,"a4CB00000000F1zMAE",,"005B0000003JK1iIAG",,"Closed","Jennifer Barton",,,"500B000000337ZmIAI","005B0000003JLICIA4","Video Games",,"false","2019-02-18T23:27:02.000Z","a4HB000000004upMAA",58.3
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLIHIA4",,,"a4CB00000000F20MAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B0000003595OIAQ","005B0000003JLIHIA4","Video Games",,"false","2019-03-25T23:41:00.000Z","a4HB000000004uqMAA",60.5
"true",,"Product Support","Silver","false","1.0","Late Delivery","Kids","005B0000003JLIEIA4","Online",,"a4CB00000000F21MAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000337ZnIAI","005B0000003JLIEIA4","Video Games",,"false","2019-02-13T17:42:32.000Z","a4HB000000004urMAA",51.6
"true",,"Product Support","Platinum","true","1.0","Late Delivery","Baby","005B0000003JLIBIA4","Online",,"a4CB00000000F22MAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B0000002uDOBIA2","005B0000003JLIBIA4","Cameras",,"false","2019-03-21T19:01:42.000Z","a4HB000000004usMAA",51.6
,,"Product Support","Silver","true","1.0","Unknown Failure",,"005B0000003JLI4IAO",,,"a4CB00000000EukMAE",,"005B0000003JK1iIAG",,"Closed","Zachary Fisher",,,"500B00000045wkiIAA","005B0000003JLI4IAO","Video Games",,"false","2020-01-16T18:40:08.000Z","a4HB000000004naMAA",51.6
,,"Product Support","Silver","false","1.0","Documentation",,"005B0000003JLI6IAO",,,"a4CB00000000EulMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B0000003561NIAQ","005B0000003JLI6IAO","Video Games",,"false","2020-02-23T16:52:47.000Z","a4HB000000004nbMAA",51.6
"true",,"Product Support","Free","false","1.0","Unknown Failure","Movies","005B0000003JLI9IAO","Online",,"a4CB00000000EumMAE","true","005B0000003JK1iIAG","true","Closed","Matthew Wong","1.0","true","500B000000337EMIAY","005B0000003JLI9IAO","Cell Phones",,"false","2020-02-18T00:15:05.000Z","a4HB000000004ncMAA",81.6
,,"Product Support","Silver","false","1.0","General Question",,"005B0000003JLIIIA4",,,"a4CB00000000EunMAE",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B0000003561TIAQ","005B0000003JLIIIA4","Video Games",,"false","2020-02-04T17:54:25.000Z","a4HB000000004ndMAA",82
,,"Product Support","Basic","false","1.0","Documentation",,"005B0000003JLIFIA4",,,"a4CB00000000EuoMAE",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B0000003561YIAQ","005B0000003JLIFIA4","Computers",,"false","2020-02-09T18:47:19.000Z","a4HB000000004neMAA",51.6
"true",,"Product Support","Basic","true","1.0","Documentation","Home","005B0000003JLI5IAO","Online",,"a4CB00000000EupMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B00000045wksIAA","005B0000003JLI5IAO","Home Audio",,"false","2020-02-08T17:51:19.000Z","a4HB000000004nfMAA",51.6
,,"Product Support","Basic","true","1.0","Hardware Question",,"005B0000003JLIJIA4",,,"a4CB00000000EuqMAE",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B0000002uCnAIAU","005B0000003JLIJIA4","Home Audio",,"false","2020-01-11T20:41:56.000Z","a4HB000000004ngMAA",51.6
,,"Product Support","Basic","true","1.0","Unknown Failure",,"005B0000003JLI3IAO",,,"a4CB00000000EurMAE",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B0000002uCnIIAU","005B0000003JLI3IAO","Computers",,"false","2020-03-07T18:51:26.000Z","a4HB000000004nhMAA",51.6
,,"Product Support","Basic","false","1.0","Unknown Failure",,"005B0000003JLI5IAO",,,"a4CB00000000EusMAE",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B0000003561bIAA","005B0000003JLI5IAO","Computers",,"false","2020-02-08T16:19:55.000Z","a4HB000000004niMAA",81.6
,,"Product Support","Free","false","1.0","Unknown Failure",,"005B0000003JLIEIA4",,,"a4CB00000000EutMAE",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B000000337EaIAI","005B0000003JLIEIA4","Headphones",,"false","2020-02-26T19:50:26.000Z","a4HB000000004njMAA",51.6
,,"Product Support","Basic","true","1.0","Documentation",,"005B0000003JLI9IAO",,,"a4CB00000000EuuMAE",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B0000002uCnKIAU","005B0000003JLI9IAO","Home Audio",,"false","2020-02-04T22:42:17.000Z","a4HB000000004nkMAA",51.6
"true",,"Product Support","Free","true","1.0","Unknown Failure","Shoes","005B0000003JLIBIA4","Online",,"a4CB00000000EuvMAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B0000003561hIAA","005B0000003JLIBIA4","TVs",,"false","2020-02-20T17:59:05.000Z","a4HB000000004nlMAA",81.6
,,"Product Support","Platinum","false","1.0","Documentation",,"005B0000003JLI3IAO",,,"a4CB00000000EuwMAE",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B00000045wkyIAA","005B0000003JLI3IAO","Cables",,"false","2020-03-01T16:08:36.000Z","a4HB000000004nmMAA",82.6
,,"Product Support","Basic","false","1.0","General Question",,"005B0000003JLIAIA4",,,"a4CB00000000EuxMAE",,"005B0000003JK1iIAG",,"Closed","Danielle Wright",,,"500B0000003561iIAA","005B0000003JLIAIA4","Cell Phones",,"false","2020-01-30T17:23:38.000Z","a4HB000000004nnMAA",51.6
"true",,"Product Support","Basic","true","1.0","General Question","Automotive","005B0000003JLIIIA4","Online",,"a4CB00000000EuyMAE","true","005B0000003JK1iIAG","true","Escalated","Marissa White","1.0","true","500B0000002uCnUIAU","005B0000003JLIIIA4","Computers",,"false","2020-03-04T22:50:54.000Z","a4HB000000004noMAA",81.6
,,"Product Support","Basic","true","1.0","Documentation",,"005B0000003JLI9IAO",,,"a4CB00000000EuzMAE",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B00000045wl0IAA","005B0000003JLI9IAO","DVD Players",,"false","2020-02-08T18:48:36.000Z","a4HB000000004npMAA",81.6
"true",,"Product Support","Free","true","1.0","General Question","Grocery","005B0000003JLI8IAO","Online",,"a4CB00000000Ev0MAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B0000003561jIAA","005B0000003JLI8IAO","Headphones",,"false","2020-02-04T18:13:01.000Z","a4HB000000004nqMAA",81.6
"true",,"Product Support","Silver","true","1.0","Documentation","Beauty","005B0000003JLIAIA4","Online",,"a4CB00000000Ev6MAE","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B000000358ihIAA","005B0000003JLIAIA4","Cameras",,"false","2020-01-27T20:56:29.000Z","a4HB000000004nwMAA",51.6
,,"Product Support","Basic","true","1.0","Documentation",,"005B0000003JLIIIA4",,,"a4CB00000000Ev7MAE",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B000000358iiIAA","005B0000003JLIIIA4","Cell Phones",,"false","2020-01-16T18:38:32.000Z","a4HB000000004nxMAA",81.6
,,"Product Support","Free","true","1.0","Unknown Failure",,"005B0000003JLI3IAO",,,"a4CB00000000Ev8MAE",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B000000358inIAA","005B0000003JLI3IAO","TVs",,"false","2020-01-10T00:32:12.000Z","a4HB000000004nyMAA",51.6
